Department Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction Number,Amount,Description
Department for Education,ESFA,22/04/2021,Grants Expenditure,ESFA Apprenticeships,RNN GROUP,FCSAPP A312698-A,45220.20,Current grants
Department for Education,ESFA,22/04/2021,Grants Expenditure,ESFA Apprenticeships,CHICHESTER COLLEGE,FCSAPP A312713-A,66698.27,Current grants
Department for Education,ESFA,22/04/2021,Grants Expenditure,ESFA Apprenticeships,BESTLAND SOLUTIONS LTD,FCSAPP A312716-A,35022.98,Current grants
Department for Education,ESFA,22/04/2021,Grants Expenditure,ESFA Apprenticeships,Harriet Ellis Training Solutions Ltd,FCSAPP A312733-A,-33557.55,Current grants
Department for Education,ESFA,22/04/2021,Grants Expenditure,ESFA Apprenticeships,Harriet Ellis Training Solutions Ltd,FCSAPP A312734-A,33557.55,Current grants
Department for Education,ESFA,22/04/2021,Grants Expenditure,ESFA Apprenticeships,Careshield Ltd,FCSAPP A312744-A,-137439.01,Current grants
Department for Education,ESFA,22/04/2021,Grants Expenditure,ESFA Apprenticeships,Careshield Ltd,FCSAPP A312745-A,137439.01,Current grants
Department for Education,ESFA,22/04/2021,Grants Expenditure,ESFA Apprenticeships,ARDEN UNIVERSITY LTD,FCSAPP A312757-A,-28713.36,Current grants
Department for Education,ESFA,22/04/2021,Grants Expenditure,ESFA Apprenticeships,ARDEN UNIVERSITY LTD,FCSAPP A312758-A,28713.36,Current grants
Department for Education,ESFA,22/04/2021,Grants Expenditure,ESFA Apprenticeships,First Intuition Reading Ltd,FCSAPP A312761-A,65105.31,Current grants
Department for Education,ESFA,22/04/2021,Grants Expenditure,ESFA Apprenticeships,BCTG LIMITED,FCSAPP A312768-A,256917.27,Current grants
Department for Education,ESFA,22/04/2021,Grants Expenditure,ESFA Apprenticeships,iCount Training,FCSAPP A312775-A,42766.62,Current grants
Department for Education,ESFA,22/04/2021,Grants Expenditure,ESFA Apprenticeships,COLLEGE OF ANIMAL WELFARE LTD,FCSAPP A312776-A,-74131.97,Current grants
Department for Education,ESFA,22/04/2021,Grants Expenditure,ESFA Apprenticeships,COLLEGE OF ANIMAL WELFARE LTD,FCSAPP A312777-A,129134.04,Current grants
Department for Education,ESFA,22/04/2021,Grants Expenditure,ESFA Apprenticeships,CENTRAL YOUNG MEN'S CHRISTIAN ASSOCIATION,FCSAPP A312782-A,39466.87,Current grants
Department for Education,ESFA,22/04/2021,Grants Expenditure,ESFA Apprenticeships,CITB CONSTRUCTIONSKILLS,FCSAPP A312784-A,-102039.53,Current grants
Department for Education,ESFA,22/04/2021,Grants Expenditure,ESFA Apprenticeships,CITB CONSTRUCTIONSKILLS,FCSAPP A312785-A,102039.53,Current grants
Department for Education,ESFA,22/04/2021,Grants Expenditure,ESFA Apprenticeships,EXETER COLLEGE,FCSAPP A312786-A,48254.19,Current grants
Department for Education,ESFA,22/04/2021,Grants Expenditure,ESFA Apprenticeships,ABINGDON & WITNEY COLLEGE,FCSAPP A312793-A,25159.41,Current grants
Department for Education,ESFA,22/04/2021,Grants Expenditure,ESFA Apprenticeships,ALLIANCE LEARNING LTD,FCSAPP A312806-A,28853.09,Current grants
Department for Education,ESFA,22/04/2021,Grants Expenditure,ESFA Apprenticeships,ANGLIA RUSKIN UNIVERSITY,FCSAPP A312809-A,-70097.49,Current grants
Department for Education,ESFA,22/04/2021,Grants Expenditure,ESFA Apprenticeships,ANGLIA RUSKIN UNIVERSITY,FCSAPP A312810-A,70097.49,Current grants
Department for Education,ESFA,22/04/2021,Grants Expenditure,ESFA Apprenticeships,ASKHAM BRYAN COLLEGE CO LTD,FCSAPP A312812-A,65804.43,Current grants
Department for Education,ESFA,22/04/2021,Grants Expenditure,ESFA Apprenticeships,ASPIRATION TRAINING LTD,FCSAPP A312815-A,40585.74,Current grants
Department for Education,ESFA,22/04/2021,Grants Expenditure,ESFA Apprenticeships,KAPLAN FINANCIAL LIMITED,FCSAPP A312817-A,71765.09,Current grants
Department for Education,ESFA,22/04/2021,Grants Expenditure,ESFA Apprenticeships,AXIA SOLUTIONS LTD,FCSAPP A312828-A,57358.70,Current grants
Department for Education,ESFA,22/04/2021,Grants Expenditure,ESFA Apprenticeships,AYLESBURY COLLEGE,FCSAPP A312830-A,33705.74,Current grants
Department for Education,ESFA,22/04/2021,Grants Expenditure,ESFA Apprenticeships,BIRMINGHAM ELECTRICAL TRAINING LTD,FCSAPP A312835-A,26417.60,Current grants
Department for Education,ESFA,22/04/2021,Grants Expenditure,ESFA Apprenticeships,BABINGTON BUSINESS COLLEGE LTD,FCSAPP A312841-A,65696.59,Current grants
Department for Education,ESFA,22/04/2021,Grants Expenditure,ESFA Apprenticeships,BOLTON COMMUNITY COLLEGE,FCSAPP A312850-A,51752.19,Current grants
Department for Education,ESFA,22/04/2021,Grants Expenditure,ESFA Apprenticeships,Bournemouth & Poole College,FCSAPP A312852-A,81928.07,Current grants
Department for Education,ESFA,22/04/2021,Grants Expenditure,ESFA Apprenticeships,BOSTON COLLEGE,FCSAPP A312855-A,29339.32,Current grants
Department for Education,ESFA,22/04/2021,Grants Expenditure,ESFA Apprenticeships,BURNLEY COLLEGE,FCSAPP A312860-A,92992.54,Current grants
Department for Education,ESFA,22/04/2021,Grants Expenditure,ESFA Apprenticeships,APPRIS CHARITY LIMITED,FCSAPP A312863-A,31660.23,Current grants
Department for Education,ESFA,22/04/2021,Grants Expenditure,ESFA Apprenticeships,BURTON & SOUTH DERBYSHIRE COLLEGE,FCSAPP A312865-A,-34725.67,Current grants
Department for Education,ESFA,22/04/2021,Grants Expenditure,ESFA Apprenticeships,Bridgwater and Taunton College,FCSAPP A312868-A,54947.36,Current grants
Department for Education,ESFA,22/04/2021,Grants Expenditure,ESFA Apprenticeships,BURY COLLEGE,FCSAPP A312869-A,25604.59,Current grants
Department for Education,ESFA,22/04/2021,Grants Expenditure,ESFA Apprenticeships,BROMLEY COLLEGE OF FURTHER & HE,FCSAPP A312878-A,65277.30,Current grants
Department for Education,ESFA,22/04/2021,Grants Expenditure,ESFA Apprenticeships,BROOKSBY MELTON COLLEGE,FCSAPP A312885-A,49212.67,Current grants
Department for Education,ESFA,22/04/2021,Grants Expenditure,ESFA Apprenticeships,CENTRAL TRAINING ACADEMY LIMITED,FCSAPP A312888-A,75313.58,Current grants
Department for Education,ESFA,22/04/2021,Grants Expenditure,ESFA Apprenticeships,Coventry & Warwickshire Chambers of Comm Training,FCSAPP A312896-A,31121.82,Current grants
Department for Education,ESFA,22/04/2021,Grants Expenditure,ESFA Apprenticeships,COLCHESTER INSTITUTE,FCSAPP A312902-A,105411.33,Current grants
Department for Education,ESFA,22/04/2021,Grants Expenditure,ESFA Apprenticeships,Chesterfield College,FCSAPP A312904-A,86111.36,Current grants
Department for Education,ESFA,22/04/2021,Grants Expenditure,ESFA Apprenticeships,CORNWALL COLLEGE,FCSAPP A312909-A,93711.38,Current grants
Department for Education,ESFA,22/04/2021,Grants Expenditure,ESFA Apprenticeships,CITY OF BRISTOL COLLEGE,FCSAPP A312920-A,-70916.78,Current grants
Department for Education,ESFA,22/04/2021,Grants Expenditure,ESFA Apprenticeships,CITY OF BRISTOL COLLEGE,FCSAPP A312921-A,85612.71,Current grants
Department for Education,ESFA,22/04/2021,Grants Expenditure,ESFA Apprenticeships,CRAVEN COLLEGE,FCSAPP A312923-A,36401.84,Current grants
Department for Education,ESFA,22/04/2021,Grants Expenditure,ESFA Apprenticeships,SUNDERLAND COLLEGE,FCSAPP A312925-A,-66666.01,Current grants
Department for Education,ESFA,22/04/2021,Grants Expenditure,ESFA Apprenticeships,SUNDERLAND COLLEGE,FCSAPP A312926-A,67666.01,Current grants
Department for Education,ESFA,22/04/2021,Grants Expenditure,ESFA Apprenticeships,DARLINGTON COLLEGE,FCSAPP A312936-A,35052.46,Current grants
Department for Education,ESFA,22/04/2021,Grants Expenditure,ESFA Apprenticeships,DERBY COLLEGE,FCSAPP A312938-A,71991.34,Current grants
Department for Education,ESFA,22/04/2021,Grants Expenditure,ESFA Apprenticeships,East Surrey College,FCSAPP A312946-A,25660.22,Current grants
Department for Education,ESFA,22/04/2021,Grants Expenditure,ESFA Apprenticeships,EASTLEIGH COLLEGE,FCSAPP A312949-A,63136.57,Current grants
Department for Education,ESFA,22/04/2021,Grants Expenditure,ESFA Apprenticeships,DONCASTER ROTHERHAM & DISTRICT MOTOR TRADES GROUP,FCSAPP A312951-A,-58512.47,Current grants
Department for Education,ESFA,22/04/2021,Grants Expenditure,ESFA Apprenticeships,DONCASTER ROTHERHAM & DISTRICT MOTOR TRADES GROUP,FCSAPP A312952-A,52012.47,Current grants
Department for Education,ESFA,22/04/2021,Grants Expenditure,ESFA Apprenticeships,Farnborough College of Technology,FCSAPP A312970-A,38045.17,Current grants
Department for Education,ESFA,22/04/2021,Grants Expenditure,ESFA Apprenticeships,FURNESS COLLEGE,FCSAPP A312977-A,39859.74,Current grants
Department for Education,ESFA,22/04/2021,Grants Expenditure,ESFA Apprenticeships,Hair Academy South West Limited,FCSAPP A312979-A,28424.13,Current grants
Department for Education,ESFA,22/04/2021,Grants Expenditure,ESFA Apprenticeships,RIVERSIDE COLLEGE HALTON,FCSAPP A312988-A,30539.31,Current grants
Department for Education,ESFA,22/04/2021,Grants Expenditure,ESFA Apprenticeships,GLOUCESTERSHIRE COLLEGE OF ARTS & TECHNOLOGY,FCSAPP A312990-A,73517.19,Current grants
Department for Education,ESFA,22/04/2021,Grants Expenditure,ESFA Apprenticeships,HARLOW COLLEGE,FCSAPP A312993-A,45922.52,Current grants
Department for Education,ESFA,22/04/2021,Grants Expenditure,ESFA Apprenticeships,Sussex Coast College Hastings,FCSAPP A313001-A,-88553.60,Current grants
Department for Education,ESFA,22/04/2021,Grants Expenditure,ESFA Apprenticeships,Sussex Coast College Hastings,FCSAPP A313002-A,-31000.00,Current grants
Department for Education,ESFA,22/04/2021,Grants Expenditure,ESFA Apprenticeships,Haddon Training Ltd,FCSAPP A313003-A,52513.17,Current grants
Department for Education,ESFA,22/04/2021,Grants Expenditure,ESFA Apprenticeships,HEATHERCROFT TRAINING SERVICES LTD,FCSAPP A313007-A,-29086.81,Current grants
Department for Education,ESFA,22/04/2021,Grants Expenditure,ESFA Apprenticeships,HEATHERCROFT TRAINING SERVICES LTD,FCSAPP A313008-A,32206.97,Current grants
Department for Education,ESFA,22/04/2021,Grants Expenditure,ESFA Apprenticeships,"Herefordshire, Ludlow and North Shropshire College",FCSAPP A313012-A,-48921.70,Current grants
Department for Education,ESFA,22/04/2021,Grants Expenditure,ESFA Apprenticeships,HULL COLLEGE,FCSAPP A313019-A,32388.40,Current grants
Department for Education,ESFA,22/04/2021,Grants Expenditure,ESFA Apprenticeships,HERTFORD REGIONAL COLLEGE,FCSAPP A313021-A,32029.82,Current grants
Department for Education,ESFA,22/04/2021,Grants Expenditure,ESFA Apprenticeships,HUMBERSIDE ENGINEERING TRAINING ASSOC LTD,FCSAPP A313024-A,34138.52,Current grants
Department for Education,ESFA,22/04/2021,Grants Expenditure,ESFA Apprenticeships,HOPWOOD HALL COLLEGE,FCSAPP A313030-A,52222.65,Current grants
Department for Education,ESFA,22/04/2021,Grants Expenditure,ESFA Apprenticeships,IN-COMM TRAINING AND BUSINESS SERVICES LTD,FCSAPP A313032-A,30204.73,Current grants
Department for Education,ESFA,22/04/2021,Grants Expenditure,ESFA Apprenticeships,Babcock Training Ltd,FCSAPP A313034-A,65777.57,Current grants
Department for Education,ESFA,22/04/2021,Grants Expenditure,ESFA Apprenticeships,KIRKLEES COLLEGE,FCSAPP A313042-A,-456522.55,Current grants
Department for Education,ESFA,22/04/2021,Grants Expenditure,ESFA Apprenticeships,KIRKLEES COLLEGE,FCSAPP A313043-A,450022.55,Current grants
Department for Education,ESFA,22/04/2021,Grants Expenditure,ESFA Apprenticeships,HUGH BAIRD COLLEGE,FCSAPP A313047-A,66102.77,Current grants
Department for Education,ESFA,22/04/2021,Grants Expenditure,ESFA Apprenticeships,QA LIMITED,FCSAPP A313050-A,51237.15,Current grants
Department for Education,ESFA,22/04/2021,Grants Expenditure,ESFA Apprenticeships,ISLE OF WIGHT COLLEGE,FCSAPP A313057-A,26880.52,Current grants
Department for Education,ESFA,22/04/2021,Grants Expenditure,ESFA Apprenticeships,JTL,FCSAPP A313063-A,475889.71,Current grants
Department for Education,ESFA,22/04/2021,Grants Expenditure,ESFA Apprenticeships,MARITIME & ENGINEERING COLLEGE NORTH WEST,FCSAPP A313065-A,29162.02,Current grants
Department for Education,ESFA,22/04/2021,Grants Expenditure,ESFA Apprenticeships,KEITS TRAINING SERVICES LTD,FCSAPP A313075-A,29255.18,Current grants
Department for Education,ESFA,22/04/2021,Grants Expenditure,ESFA Apprenticeships,LANCASTER & MORECAMBE COLLEGE,FCSAPP A313078-A,29144.49,Current grants
Department for Education,ESFA,22/04/2021,Grants Expenditure,ESFA Apprenticeships,KEY TRAINING LTD,FCSAPP A313079-A,44416.58,Current grants
Department for Education,ESFA,22/04/2021,Grants Expenditure,ESFA Apprenticeships,LEAGUE FOOTBALL EDUCATION,FCSAPP A313081-A,-279733.09,Current grants
Department for Education,ESFA,22/04/2021,Grants Expenditure,ESFA Apprenticeships,LEAGUE FOOTBALL EDUCATION,FCSAPP A313082-A,130497.20,Current grants
Department for Education,ESFA,22/04/2021,Grants Expenditure,ESFA Apprenticeships,LEAGUE FOOTBALL EDUCATION,FCSAPP A313083-A,-67000.00,Current grants
Department for Education,ESFA,22/04/2021,Grants Expenditure,ESFA Apprenticeships,KINGSTON COLLEGE CORPORATION T/A KINGSTON COLLEGE,FCSAPP A313085-A,32664.54,Current grants
Department for Education,ESFA,22/04/2021,Grants Expenditure,ESFA Apprenticeships,LEEDS COLLEGE OF BUILDING,FCSAPP A313086-A,89612.09,Current grants
Department for Education,ESFA,22/04/2021,Grants Expenditure,ESFA Apprenticeships,LEICESTER COLLEGE CO FREEMENS PARK CAMPUS,FCSAPP A313089-A,120036.81,Current grants
Department for Education,ESFA,22/04/2021,Grants Expenditure,ESFA Apprenticeships,Macclesfield College,FCSAPP A313095-A,31067.09,Current grants
Department for Education,ESFA,22/04/2021,Grants Expenditure,ESFA Apprenticeships,LIFETIME TRAINING GROUP LTD,FCSAPP A313097-A,40712.29,Current grants
Department for Education,ESFA,22/04/2021,Grants Expenditure,ESFA Apprenticeships,The Growth Company Limited,FCSAPP A313100-A,77536.39,Current grants
Department for Education,ESFA,22/04/2021,Grants Expenditure,ESFA Apprenticeships,MANCHESTER METRO UNIVERSITY,FCSAPP A313104-A,-64891.64,Current grants
Department for Education,ESFA,22/04/2021,Grants Expenditure,ESFA Apprenticeships,MANCHESTER METRO UNIVERSITY,FCSAPP A313105-A,64891.64,Current grants
Department for Education,ESFA,22/04/2021,Grants Expenditure,ESFA Apprenticeships,LINCOLN COLLEGE,FCSAPP A313106-A,73064.62,Current grants
Department for Education,ESFA,22/04/2021,Grants Expenditure,ESFA Apprenticeships,THE CITY OF LIVERPOOL COLLEGE,FCSAPP A313108-A,26995.12,Current grants
Department for Education,ESFA,22/04/2021,Grants Expenditure,ESFA Apprenticeships,EAST COAST COLLEGE ,FCSAPP A313118-A,-25948.28,Current grants
Department for Education,ESFA,22/04/2021,Grants Expenditure,ESFA Apprenticeships,EAST COAST COLLEGE ,FCSAPP A313119-A,43124.66,Current grants
Department for Education,ESFA,22/04/2021,Grants Expenditure,ESFA Apprenticeships,MID KENT COLLEGE,FCSAPP A313122-A,70374.73,Current grants
Department for Education,ESFA,22/04/2021,Grants Expenditure,ESFA Apprenticeships,MILTON KEYNES COLLEGE,FCSAPP A313124-A,29947.31,Current grants
Department for Education,ESFA,22/04/2021,Grants Expenditure,ESFA Apprenticeships,MIT Skills Limited,FCSAPP A313130-A,-117814.56,Current grants
Department for Education,ESFA,22/04/2021,Grants Expenditure,ESFA Apprenticeships,MIT Skills Limited,FCSAPP A313131-A,151196.00,Current grants
Department for Education,ESFA,22/04/2021,Grants Expenditure,ESFA Apprenticeships,NHTA LTD,FCSAPP A313133-A,45730.59,Current grants
Department for Education,ESFA,22/04/2021,Grants Expenditure,ESFA Apprenticeships,MYERSCOUGH COLLEGE,FCSAPP A313135-A,-44537.90,Current grants
Department for Education,ESFA,22/04/2021,Grants Expenditure,ESFA Apprenticeships,MYERSCOUGH COLLEGE,FCSAPP A313136-A,56605.22,Current grants
Department for Education,ESFA,22/04/2021,Grants Expenditure,ESFA Apprenticeships,PETROC,FCSAPP A313139-A,-81676.30,Current grants
Department for Education,ESFA,22/04/2021,Grants Expenditure,ESFA Apprenticeships,PETROC,FCSAPP A313140-A,-28500.00,Current grants
Department for Education,ESFA,22/04/2021,Grants Expenditure,ESFA Apprenticeships,NORTH EAST SURREY COLLEGE OF TECHNOLOGY,FCSAPP A313144-A,61208.69,Current grants
Department for Education,ESFA,22/04/2021,Grants Expenditure,ESFA Apprenticeships,NEW COLLEGE DURHAM,FCSAPP A313149-A,-67626.60,Current grants
Department for Education,ESFA,22/04/2021,Grants Expenditure,ESFA Apprenticeships,NEW COLLEGE DURHAM,FCSAPP A313150-A,110509.82,Current grants
Department for Education,ESFA,22/04/2021,Grants Expenditure,ESFA Apprenticeships,NORTH LANCS TRAINING GROUP LTD,FCSAPP A313152-A,65930.35,Current grants
Department for Education,ESFA,22/04/2021,Grants Expenditure,ESFA Apprenticeships,NEW COLLEGE SWINDON,FCSAPP A313154-A,53398.70,Current grants
Department for Education,ESFA,22/04/2021,Grants Expenditure,ESFA Apprenticeships,NORTH LINDSEY COLLEGE,FCSAPP A313156-A,74432.92,Current grants
Department for Education,ESFA,22/04/2021,Grants Expenditure,ESFA Apprenticeships,NORTH WARWICKSHIRE & HINCKLEY COLLEGE,FCSAPP A313161-A,49077.43,Current grants
Department for Education,ESFA,22/04/2021,Grants Expenditure,ESFA Apprenticeships,NORTH KENT COLLEGE,FCSAPP A313163-A,50825.50,Current grants
Department for Education,ESFA,22/04/2021,Grants Expenditure,ESFA Apprenticeships,NORTH WEST TRAINING COUNCIL,FCSAPP A313165-A,-41588.99,Current grants
Department for Education,ESFA,22/04/2021,Grants Expenditure,ESFA Apprenticeships,NORTH WEST TRAINING COUNCIL,FCSAPP A313166-A,58476.13,Current grants
Department for Education,ESFA,22/04/2021,Grants Expenditure,ESFA Apprenticeships,GREATER BRIGHTON METROPOLITAN COLLEGE,FCSAPP A313168-A,43347.40,Current grants
Department for Education,ESFA,22/04/2021,Grants Expenditure,ESFA Apprenticeships,NORTHERN RACING COLLEGE,FCSAPP A313172-A,-64804.73,Current grants
Department for Education,ESFA,22/04/2021,Grants Expenditure,ESFA Apprenticeships,NORTHERN RACING COLLEGE,FCSAPP A313173-A,86921.75,Current grants
Department for Education,ESFA,22/04/2021,Grants Expenditure,ESFA Apprenticeships,ACTIVATE LEARNING,FCSAPP A313180-A,92850.65,Current grants
Department for Education,ESFA,22/04/2021,Grants Expenditure,ESFA Apprenticeships,NORWICH CITY COLLEGE OF FURTHER & HE,FCSAPP A313182-A,65167.03,Current grants
Department for Education,ESFA,22/04/2021,Grants Expenditure,ESFA Apprenticeships,Paragon Education & Skills Ltd,FCSAPP A313184-A,74563.99,Current grants
Department for Education,ESFA,22/04/2021,Grants Expenditure,ESFA Apprenticeships,NOTTINGHAM TRENT UNIVERSITY,FCSAPP A313191-A,-30086.65,Current grants
Department for Education,ESFA,22/04/2021,Grants Expenditure,ESFA Apprenticeships,NOTTINGHAM TRENT UNIVERSITY,FCSAPP A313192-A,36506.86,Current grants
Department for Education,ESFA,22/04/2021,Grants Expenditure,ESFA Apprenticeships,PREVISTA LTD,FCSAPP A313193-A,28332.11,Current grants
Department for Education,ESFA,22/04/2021,Grants Expenditure,ESFA Apprenticeships,PROJECT MANAGEMENT STAFFORDSHIRE LTD,FCSAPP A313197-A,48325.74,Current grants
Department for Education,ESFA,22/04/2021,Grants Expenditure,ESFA Apprenticeships,PETERBOROUGH REGIONAL COLLEGE,FCSAPP A313199-A,60715.59,Current grants
Department for Education,ESFA,22/04/2021,Grants Expenditure,ESFA Apprenticeships,Derby Business College,FCSAPP A313209-A,-48125.77,Current grants
Department for Education,ESFA,22/04/2021,Grants Expenditure,ESFA Apprenticeships,Derby Business College,FCSAPP A313210-A,52256.90,Current grants
Department for Education,ESFA,22/04/2021,Grants Expenditure,ESFA Apprenticeships,Skills to Group Ltd,FCSAPP A313211-A,67924.11,Current grants
Department for Education,ESFA,22/04/2021,Grants Expenditure,ESFA Apprenticeships,CITY COLLEGE PLYMOUTH,FCSAPP A313213-A,45945.98,Current grants
Department for Education,ESFA,22/04/2021,Grants Expenditure,ESFA Apprenticeships,REASEHEATH COLLEGE,FCSAPP A313218-A,-44555.05,Current grants
Department for Education,ESFA,22/04/2021,Grants Expenditure,ESFA Apprenticeships,REASEHEATH COLLEGE,FCSAPP A313219-A,81323.20,Current grants
Department for Education,ESFA,22/04/2021,Grants Expenditure,ESFA Apprenticeships,House of Clive Hair & Beauty Ltd,FCSAPP A313224-A,31085.13,Current grants
Department for Education,ESFA,22/04/2021,Grants Expenditure,ESFA Apprenticeships,PRESTON COLLEGE,FCSAPP A313231-A,-142744.50,Current grants
Department for Education,ESFA,22/04/2021,Grants Expenditure,ESFA Apprenticeships,PRESTON COLLEGE,FCSAPP A313232-A,202992.74,Current grants
Department for Education,ESFA,22/04/2021,Grants Expenditure,ESFA Apprenticeships,SHEFFIELD COLLEGE,FCSAPP A313245-A,61925.27,Current grants
Department for Education,ESFA,22/04/2021,Grants Expenditure,ESFA Apprenticeships,SKILLNET LTD,FCSAPP A313255-A,44275.02,Current grants
Department for Education,ESFA,22/04/2021,Grants Expenditure,ESFA Apprenticeships,SOUTH AND CITY COLLEGE BIRMINGHAM,FCSAPP A313272-A,32156.94,Current grants
Department for Education,ESFA,22/04/2021,Grants Expenditure,ESFA Apprenticeships,SOUTH DEVON COLLEGE,FCSAPP A313284-A,67863.80,Current grants
Department for Education,ESFA,22/04/2021,Grants Expenditure,ESFA Apprenticeships,SOUTH ESSEX COLLEGE,FCSAPP A313288-A,-96916.80,Current grants
Department for Education,ESFA,22/04/2021,Grants Expenditure,ESFA Apprenticeships,SOUTH ESSEX COLLEGE,FCSAPP A313289-A,93416.80,Current grants
Department for Education,ESFA,22/04/2021,Grants Expenditure,ESFA Apprenticeships,TRAFFORD COLLEGE,FCSAPP A313293-A,25045.81,Current grants
Department for Education,ESFA,22/04/2021,Grants Expenditure,ESFA Apprenticeships,TYNE COAST COLLEGE (EX SOUTH TYNESIDE COLLEGE),FCSAPP A313297-A,31745.58,Current grants
Department for Education,ESFA,22/04/2021,Grants Expenditure,ESFA Apprenticeships,STOCKTON RIVERSIDE COLLEGE,FCSAPP A313300-A,57794.33,Current grants
Department for Education,ESFA,22/04/2021,Grants Expenditure,ESFA Apprenticeships,STOKE ON TRENT COLLEGE,FCSAPP A313302-A,38290.55,Current grants
Department for Education,ESFA,22/04/2021,Grants Expenditure,ESFA Apprenticeships,SOUTHAMPTON CITY COLLEGE,FCSAPP A313306-A,27304.21,Current grants
Department for Education,ESFA,22/04/2021,Grants Expenditure,ESFA Apprenticeships,STUBBING COURT TRAINING LTD,FCSAPP A313308-A,-61824.11,Current grants
Department for Education,ESFA,22/04/2021,Grants Expenditure,ESFA Apprenticeships,STUBBING COURT TRAINING LTD,FCSAPP A313309-A,61005.99,Current grants
Department for Education,ESFA,22/04/2021,Grants Expenditure,ESFA Apprenticeships,THE UNIVERSITY OF WEST LONDON,FCSAPP A313314-A,-40006.75,Current grants
Department for Education,ESFA,22/04/2021,Grants Expenditure,ESFA Apprenticeships,THE UNIVERSITY OF WEST LONDON,FCSAPP A313315-A,40006.75,Current grants
Department for Education,ESFA,22/04/2021,Grants Expenditure,ESFA Apprenticeships,EAST KENT COLLEGE,FCSAPP A313316-A,58481.35,Current grants
Department for Education,ESFA,22/04/2021,Grants Expenditure,ESFA Apprenticeships,BIRMINGHAM METROPOLITAN COLLEGE,FCSAPP A313318-A,36920.57,Current grants
Department for Education,ESFA,22/04/2021,Grants Expenditure,ESFA Apprenticeships,OLDHAM COLLEGE,FCSAPP A313335-A,41100.98,Current grants
Department for Education,ESFA,22/04/2021,Grants Expenditure,ESFA Apprenticeships,Tops Day Nursery Limited,FCSAPP A313345-A,-47163.35,Current grants
Department for Education,ESFA,22/04/2021,Grants Expenditure,ESFA Apprenticeships,Tops Day Nursery Limited,FCSAPP A313346-A,44163.35,Current grants
Department for Education,ESFA,22/04/2021,Grants Expenditure,ESFA Apprenticeships,UNIVERSITY OF SALFORD,FCSAPP A313350-A,-30319.82,Current grants
Department for Education,ESFA,22/04/2021,Grants Expenditure,ESFA Apprenticeships,UNIVERSITY OF SALFORD,FCSAPP A313351-A,30319.82,Current grants
Department for Education,ESFA,22/04/2021,Grants Expenditure,ESFA Apprenticeships,The University of Sheffield,FCSAPP A313354-A,36945.77,Current grants
Department for Education,ESFA,22/04/2021,Grants Expenditure,ESFA Apprenticeships,HCUC,FCSAPP A313364-A,35367.78,Current grants
Department for Education,ESFA,22/04/2021,Grants Expenditure,ESFA Apprenticeships,WAKEFIELD COLLEGE,FCSAPP A313368-A,48269.25,Current grants
Department for Education,ESFA,22/04/2021,Grants Expenditure,ESFA Apprenticeships,WALSALL COLLEGE CO ST PAULS STREET CAMPUS,FCSAPP A313372-A,-81841.69,Current grants
Department for Education,ESFA,22/04/2021,Grants Expenditure,ESFA Apprenticeships,WALTHAM FOREST COLLEGE,FCSAPP A313378-A,25070.10,Current grants
Department for Education,ESFA,22/04/2021,Grants Expenditure,ESFA Apprenticeships,WEYMOUTH COLLEGE,FCSAPP A313385-A,36108.27,Current grants
Department for Education,ESFA,22/04/2021,Grants Expenditure,ESFA Apprenticeships,WIGAN & LEIGH COLLEGE,FCSAPP A313387-A,59207.80,Current grants
Department for Education,ESFA,22/04/2021,Grants Expenditure,ESFA Apprenticeships,WEST BERKSHIRE TRAINING CONSORTIUM,FCSAPP A313389-A,33853.59,Current grants
Department for Education,ESFA,22/04/2021,Grants Expenditure,ESFA Apprenticeships,WILTSHIRE COLLEGE,FCSAPP A313391-A,90155.47,Current grants
Department for Education,ESFA,22/04/2021,Grants Expenditure,ESFA Apprenticeships,West Herts College,FCSAPP A313396-A,32791.86,Current grants
Department for Education,ESFA,22/04/2021,Grants Expenditure,ESFA Apprenticeships,WEST NOTTINGHAMSHIRE COLLEGE,FCSAPP A313398-A,30859.86,Current grants
Department for Education,ESFA,22/04/2021,Grants Expenditure,ESFA Apprenticeships,WEST SUFFOLK COLLEGE,FCSAPP A313404-A,57934.40,Current grants
Department for Education,ESFA,22/04/2021,Grants Expenditure,ESFA Apprenticeships,YEOVIL COLLEGE,FCSAPP A313409-A,47698.17,Current grants
Department for Education,ESFA,22/04/2021,Grants Expenditure,ESFA Apprenticeships,WESTON COLLEGE,FCSAPP A313412-A,62517.00,Current grants
Department for Education,ESFA,22/04/2021,Grants Expenditure,ESFA Apprenticeships,CHEYNES MANAGEMENT LTD,FCSAPP A313428-A,44388.80,Current grants
Department for Education,ESFA,22/04/2021,Grants Expenditure,ESFA Apprenticeships,COLLEGE OF WEST ANGLIA,FCSAPP A313435-A,44102.68,Current grants
Department for Education,ESFA,22/04/2021,Grants Expenditure,ESFA Apprenticeships,PGL TRAINING PLUMBING LTD,FCSAPP A313436-A,27472.99,Current grants
Department for Education,ESFA,22/04/2021,Grants Expenditure,ESFA Apprenticeships,FAREHAM COLLEGE,FCSAPP A313442-A,35247.29,Current grants
Department for Education,ESFA,22/04/2021,Grants Expenditure,ESFA Apprenticeships,Grimsby Institute of Further & Higher Education,FCSAPP A313446-A,78754.82,Current grants
