Department Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction Number,Amount,Description
Department for Education,Education and Skills Funding Agency,02/03/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Thistley Hough Academy,7158085,407022.02,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,02/03/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Croft Academy,7158089,72276.16,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,02/03/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Winhills Primary School,7158097,71441.33,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,02/03/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,KIBWORTH CHURCH OF ENGLAND PRIMARY SCHOOL,7158107,153157.98,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,02/03/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Offa's Mead Academy,7159009,49267,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,02/03/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Race Leys Junior School,7159017,70620.48,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,02/03/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,St Oswald's Church of England Primary Academy,7159023,133415.28,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,02/03/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Great Bowden Church of England Primary School,7158111,34667.06,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,02/03/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Silverstone UTC,7158117,111226.23,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,02/03/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,UTC Reading ,7158143,95350.83,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,02/03/2020,Grants expenditure,ACADEMY AND FREE SCHOOLS SIXTH FORMS,UTC Reading ,7158149,114458.78,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,02/03/2020,Grants expenditure,IFD FREE SCHOOL GROUP,UTC Reading ,7158153,100000,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,02/03/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,UTC Sheffield ,7158157,121475.55,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,02/03/2020,Grants expenditure,ACADEMY AND FREE SCHOOLS SIXTH FORMS,UTC Sheffield ,7158163,67888.73,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,02/03/2020,Grants expenditure,IFD FREE SCHOOL GROUP,UTC Sheffield ,7158167,100000,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,02/03/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,The Henry Box School,7158169,400244.29,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,02/03/2020,Grants expenditure,ACADEMY AND FREE SCHOOLS SIXTH FORMS,The Henry Box School,7158173,48009.57,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,02/03/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,The Vale Primary Academy,7158175,62922.32,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,02/03/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,St Bernard's Catholic High School,7158179,300897.16,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,02/03/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Nechells Primary E-ACT Academy,7159095,62116.9,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,02/03/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Chilwell Croft Academy,7159103,144465.12,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,02/03/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Hilltop Primary School,7158185,175897.78,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,02/03/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Broadfield Primary Academy,7158191,165154.43,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,02/03/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Marish Primary School,7158195,231521.17,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,02/03/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Epworth Primary Academy,7158203,80827.4,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,02/03/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Warren Farm Primary School,7158221,103517.14,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,02/03/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,White Cliffs Primary College for the Arts,7158227,94401.23,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,02/03/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Mowden Junior School,7158233,81902.69,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,02/03/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,The Pioneer School,7158239,100000,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,02/03/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,The Pioneer School,7158241,24999.99,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,02/03/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Wardle Academy,7158247,520046.2,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,02/03/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Notley Green Primary School,7158257,103965.59,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,02/03/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,GREENHOLM PRIMARY SCHOOL,7158263,183395.19,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,02/03/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Tarporley High School and Sixth Form College,7159183,376024.84,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,02/03/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Tarporley High School and Sixth Form College,7159185,26775.15,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,02/03/2020,Grants expenditure,ACADEMY AND FREE SCHOOLS SIXTH FORMS,Tarporley High School and Sixth Form College,7159187,56400.6,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,02/03/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Welton Church of England Academy,7158269,32784.77,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,02/03/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Middlefield Primary Academy,7158275,54695.28,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,02/03/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Field Lane Primary School ,7158281,34914.29,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,02/03/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Ashby School,7158287,454159.68,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,02/03/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Rauceby Church of England Primary School ,7158303,47993.36,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,02/03/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,East Herrington Primary Academy,7158309,114635.11,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,02/03/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,TAVERHAM HIGH SCHOOL,7158315,384659.08,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,02/03/2020,Grants expenditure,ACADEMY AND FREE SCHOOLS SIXTH FORMS,TAVERHAM HIGH SCHOOL,7158319,57128.59,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,02/03/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Dukesgate Academy,7158321,66516.03,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,02/03/2020,Grants expenditure,ACADEMY AND FREE SCHOOLS SIXTH FORMS,Bellerive FCJ Catholic College,7158325,51713.87,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,02/03/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Bellerive FCJ Catholic College,7158329,319002.77,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,02/03/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Bellerive FCJ Catholic College,7158333,26259.55,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,02/03/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Holywell School,7158335,215973.01,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,02/03/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,The Bishop Wand Church of England School,7158341,354758.93,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,02/03/2020,Grants expenditure,ACADEMY AND FREE SCHOOLS SIXTH FORMS,The Bishop Wand Church of England School,7158347,44518.1,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,02/03/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Percy Shurmer Academy,7158351,149853.2,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,02/03/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Brookvale High School Groby,7158361,444898.43,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,02/03/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,RATTON SCHOOL,7158381,489965.79,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,02/03/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Timberley Academy ,7158387,209186.25,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,02/03/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Tanworth-in-Arden CofE Primary School,7158397,50932.75,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,02/03/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Heartsease Primary Academy,7158403,138737.22,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,02/03/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Summerhill Academy,7158413,104383.17,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,02/03/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,CHARLTON PARK ACADEMY,7158417,140833.33,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,02/03/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,CHARLTON PARK ACADEMY,7158419,42499.98,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,02/03/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Zaytouna Primary School,7158425,83938.33,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,02/03/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,The Harvey Grammar School,7158433,280503.19,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,02/03/2020,Grants expenditure,ACADEMY AND FREE SCHOOLS SIXTH FORMS,The Harvey Grammar School,7158437,68423.23,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,02/03/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,St John's CofE Primary School,7158465,132393.71,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,02/03/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Newbridge High School  ,7158473,195003.08,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,02/03/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,"St Clements CofE Primary Academy, Nechells",7158481,73261.37,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,02/03/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Northgate Primary School ,7158489,101686.63,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,02/03/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Skegness Grammar School,7158493,138471.09,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,02/03/2020,Grants expenditure,ACADEMY AND FREE SCHOOLS SIXTH FORMS,Skegness Grammar School,7158497,31774.22,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,02/03/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Oasis Academy Byron,7158501,68409.33,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,02/03/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Caister Academy,7158507,292439.67,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,02/03/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,ASTOR COLLEGE (A Specialist College for the Arts),7158519,308807.75,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,02/03/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Strand Primary Academy,7159399,48390.85,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,02/03/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Sutton Community Academy,7159407,287302.78,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,02/03/2020,Grants expenditure,ACADEMY AND FREE SCHOOLS SIXTH FORMS,Sutton Community Academy,7159411,31330.46,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,02/03/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Abbeywood Community School,7159413,357891.64,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,02/03/2020,Grants expenditure,ACADEMY AND FREE SCHOOLS SIXTH FORMS,Abbeywood Community School,7159419,31519.62,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,02/03/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Hasting Hill Academy,7159423,73640.78,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,02/03/2020,Grants expenditure,ACADEMY AND FREE SCHOOLS SIXTH FORMS,ASTOR COLLEGE (A Specialist College for the Arts),7158523,46526.55,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,02/03/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Carmountside Primary Academy,7158527,73508.75,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,02/03/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Hawes Side Academy,7158543,189559.28,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,02/03/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,WOODLANDS ACADEMY OF LEARNING,7158549,123123.16,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,02/03/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Crigglestone St James CofE Primary Academy ,7158555,84970.78,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,02/03/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Waterloo Primary School,7158561,213430.08,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,02/03/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Outwood Academy Ormesby,7158567,375350,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,02/03/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Altrincham College of Arts,7158579,339003.85,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,02/03/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Altrincham College of Arts,7158583,32127.36,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,02/03/2020,Grants expenditure,ACADEMY AND FREE SCHOOLS SIXTH FORMS,Altrincham College of Arts,7158585,33562.47,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,02/03/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Barr View Primary & Nursery Academy,7158589,122392.5,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,02/03/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Harlington Lower School,7158599,39189.09,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,02/03/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Welbeck Academy,7159503,142374.32,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,02/03/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,East Dene Primary,7159509,99394.41,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,02/03/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Glyne Gap School,7158605,69166.67,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,02/03/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,IVANHOE COLLEGE ASHBY-DE-LA-ZOUCH,7158613,355531.12,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,02/03/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Rushcliffe School,7158623,34747.45,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,02/03/2020,Grants expenditure,ACADEMY AND FREE SCHOOLS SIXTH FORMS,Rushcliffe School,7158627,102803.12,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,02/03/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,TKAT The Oaks Primary School,7158629,112943.95,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,02/03/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Dorchester Middle School,7158633,198282.09,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,02/03/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,"Holy Trinity Primary School, A Church of England A",7158641,121711.64,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,02/03/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,St John Fisher Catholic Voluntary Academy,7158647,66212.8,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,02/03/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,The County High School Leftwich,7158653,387692.54,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,02/03/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Castle Rock High School,7158657,234969.95,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,02/03/2020,Grants expenditure,ACADEMY AND FREE SCHOOLS SIXTH FORMS,"Joyce Frankland Academy, Newport ",7158667,30080.03,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,02/03/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,"Joyce Frankland Academy, Newport ",7158669,303007.49,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,02/03/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,The Lincoln Manor Leas Infants School,7158673,46177.59,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,02/03/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,St Ignatius Catholic Primary School,7159585,36165.54,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,02/03/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,"St Catherine's Catholic Primary School, Swindon",7158679,53187.13,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,02/03/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Begbrook Primary Academy,7158711,173609.63,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,02/03/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,St Bede's Catholic Comprehensive School and Sixth ,7158715,476455.8,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,02/03/2020,Grants expenditure,ACADEMY AND FREE SCHOOLS SIXTH FORMS,St Bede's Catholic Comprehensive School and Sixth ,7158719,67417.83,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,02/03/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,"St Paul's CofE Primary School, Astley Bridge",7158723,60690.05,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,02/03/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Northern House School,7158731,71666.67,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,02/03/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Holley Park Academy,7158737,65508.91,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,02/03/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Crawshaw Academy,7158745,370058.35,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,02/03/2020,Grants expenditure,ACADEMY AND FREE SCHOOLS SIXTH FORMS,Crawshaw Academy,7158751,31230.11,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,02/03/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Aston University Engineering Academy,7158759,159353.49,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,02/03/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Aston University Engineering Academy,7158763,46978.36,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,02/03/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,ELMRIDGE PRIMARY SCHOOL,7157893,57216.27,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,02/03/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Bedford Free School ,7157899,223197.96,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,02/03/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,BROADOAK SCHOOL,7157903,193466.41,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,02/03/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Barton Junior School,7158869,62892.48,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,02/03/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Spring Lane Primary School,7158875,137955.1,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,02/03/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Hornbeam Academy Special Academy,7158881,185833.33,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,02/03/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Hornbeam Academy Special Academy,7158883,30833.32,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,02/03/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Huncote Community Primary School ,7158889,46366.5,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,02/03/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Beaumont School,7158895,371318.38,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,02/03/2020,Grants expenditure,ACADEMY AND FREE SCHOOLS SIXTH FORMS,Beaumont School,7158899,135763.24,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,02/03/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,St Nicholas' CofE Primary ,7158903,109626.29,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,02/03/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Farndon Fields Primary School,7158909,57829.32,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,02/03/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,The Cavendish School,7158915,449352.12,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,02/03/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,St Bede's RC Primary School,7159729,69814.04,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,02/03/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,"St Thomas a Becket Catholic Secondary School, A Vo",7159737,322342.4,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,02/03/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Magdalen College School,7159743,412678.07,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,02/03/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Magdalen College School,7159745,35690.3,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,02/03/2020,Grants expenditure,ACADEMY AND FREE SCHOOLS SIXTH FORMS,Magdalen College School,7159749,65905.57,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,02/03/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,The Grey Coat Hospital,7158923,409147.03,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,02/03/2020,Grants expenditure,ACADEMY AND FREE SCHOOLS SIXTH FORMS,The Grey Coat Hospital,7158929,109374.03,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,02/03/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,RIDGEWAY PRIMARY ACADEMY ,7158931,72275.44,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,02/03/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Sturry Church of England Primary School,7158937,106313.19,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,02/03/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,King Ina Church of England Academy (Juniors),7158941,44250.68,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,02/03/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Millbank Academy,7158947,123154.18,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,02/03/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,City Academy,7158955,255199.22,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,02/03/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,ARK All Saints Academy,7158967,390198.7,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,02/03/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,ARK All Saints Academy,7158971,41912.42,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,02/03/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,"City of Peterborough Academy, Special School",7158973,95000,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,02/03/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Oaks Primary Academy,7158977,52634.66,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,02/03/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,St Benedict's Catholic Primary School,7159813,55172.45,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,02/03/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Tudhoe Colliery Primary School,7159819,57176.32,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,02/03/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Broomfield Community Primary School,7159823,56799.64,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,02/03/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Queniborough Church of England Primary,7159827,55892.54,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,02/03/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,FOREST GATE ACADEMY,7158985,76915.68,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,02/03/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Pennyman Primary Academy,7158991,122634.68,Funding payments to schools and other educational establishments
