Department Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction Number,Amount,Description
Department for Education,Core,06/04/2022,Other Goods & Services,Operational Finance,MONTAGU EVANS LLP,CORE-PINV-035735,"151,410.00",Professional Services - Accountancy
Department for Education,Core,06/04/2022,IS/IT,Operational Finance,Agile Management Solutions Limited,CORE-PINV-035759,"45,011.00",Systems Development
Department for Education,Core,06/04/2022,Other Costs,Operational Finance,Agile Management Solutions Limited,CORE-PINV-035758,"180,044.00",Software development
Department for Education,Core,06/04/2022,Other Costs,Operational Finance,Agile Management Solutions Limited,CORE-PINV-035760,"33,097.50",Software development
Department for Education,Core,06/04/2022,Other Costs,Operational Finance,Total Enterprise Solutions,CORE-PINV-035748,"101,031.00",Software development
Department for Education,Core,08/04/2022,Other Goods & Services,Operational Finance,HM Treasury Group,CORE-PINV-035862,"533,690.25",Professional Services
Department for Education,Core,04/04/2022,Accommodation & Estates - Maintenance,Operational Finance,Government Property Agency,CORE-PINV-035486,"73,958.40",Maintenance & Repairs
Department for Education,Core,04/04/2022,Accommodation & Estates - Fuel & Utilities,Operational Finance,Government Property Agency,CORE-PINV-035486,"29,639.40",Electricity
Department for Education,Core,19/04/2022,Accommodation & Estates - Maintenance,Operational Finance,Government Property Agency,CORE-PINV-035860,"679,095.08",Maintenance & Repairs
Department for Education,Core,21/04/2022,Accommodation & Estates - Other,Operational Finance,Government Property Agency,CORE-PINV-033151,"621,546.00",Building Service Charge
Department for Education,Core,21/04/2022,Accommodation & Estates - Other,Operational Finance,Government Property Agency,CORE-PINV-033151,"837,859.00",Building Service Charge
Department for Education,Core,25/04/2022,Accommodation & Estates - Maintenance,Operational Finance,Government Property Agency,CORE-PCR-001262,"-108,829.55",Maintenance & Repairs
Department for Education,Core,25/04/2022,Accommodation & Estates - Rent & Rates,Operational Finance,Government Property Agency,CORE-PCR-001262,"-11,700.35",Rentals
Department for Education,Core,25/04/2022,Accommodation & Estates - Maintenance,Operational Finance,Government Property Agency,CORE-PINV-036580,"229,937.91",Maintenance & Repairs
Department for Education,Core,25/04/2022,Accommodation & Estates - Rent & Rates,Operational Finance,Government Property Agency,CORE-PINV-036580,"252,559.04",Rentals
Department for Education,Core,25/04/2022,Accommodation & Estates - Maintenance,Operational Finance,Government Property Agency,CORE-PINV-036576,"14,743.28",Maintenance & Repairs
Department for Education,Core,25/04/2022,Accommodation & Estates - Other,Operational Finance,Government Property Agency,CORE-PINV-036576,"4,551.19",Estates Management
Department for Education,Core,25/04/2022,Accommodation & Estates - Rent & Rates,Operational Finance,Government Property Agency,CORE-PINV-036576,"80,250.99",Rentals
Department for Education,Core,25/04/2022,Accommodation & Estates - Maintenance,Operational Finance,Government Property Agency,CORE-PINV-036572,"5,250.00",Maintenance & Repairs
Department for Education,Core,25/04/2022,Accommodation & Estates - Other,Operational Finance,Government Property Agency,CORE-PINV-036572,"4,101.69",Estates Management
Department for Education,Core,25/04/2022,Accommodation & Estates - Rent & Rates,Operational Finance,Government Property Agency,CORE-PINV-036572,"40,142.08",Rentals
Department for Education,Core,25/04/2022,Accommodation & Estates - Maintenance,Operational Finance,Government Property Agency,CORE-PINV-036570,"2,882.25",Maintenance & Repairs
Department for Education,Core,25/04/2022,Accommodation & Estates - Other,Operational Finance,Government Property Agency,CORE-PINV-036570,"4,146.50",Estates Management
Department for Education,Core,25/04/2022,Accommodation & Estates - Rent & Rates,Operational Finance,Government Property Agency,CORE-PINV-036570,"40,526.75",Rentals
Department for Education,Core,25/04/2022,Accommodation & Estates - Maintenance,Operational Finance,Government Property Agency,CORE-PINV-036581,"2,882.25",Maintenance & Repairs
Department for Education,Core,25/04/2022,Accommodation & Estates - Other,Operational Finance,Government Property Agency,CORE-PINV-036581,"4,146.50",Estates Management
Department for Education,Core,25/04/2022,Accommodation & Estates - Rent & Rates,Operational Finance,Government Property Agency,CORE-PINV-036581,"40,526.75",Rentals
Department for Education,Core,25/04/2022,Accommodation & Estates - Maintenance,Operational Finance,Government Property Agency,CORE-PINV-036571,"2,882.25",Maintenance & Repairs
Department for Education,Core,25/04/2022,Accommodation & Estates - Other,Operational Finance,Government Property Agency,CORE-PINV-036571,"4,146.50",Estates Management
Department for Education,Core,25/04/2022,Accommodation & Estates - Rent & Rates,Operational Finance,Government Property Agency,CORE-PINV-036571,"40,526.75",Rentals
Department for Education,Core,25/04/2022,Accommodation & Estates - Rent & Rates,Operational Finance,Government Property Agency,CORE-PINV-036579,"26,400.21",Rentals
Department for Education,Core,26/04/2022,Accommodation & Estates - Rent & Rates,Operational Finance,Government Property Agency,CORE-PINV-036573,"28,353.85",Rentals
Department for Education,Core,05/04/2022,Other Costs,Operational Finance,Arcadis LLP,CORE-PINV-034913,"46,278.25",Building Improvements
Department for Education,Core,05/04/2022,Other Costs,Operational Finance,Arcadis LLP,CORE-PINV-034914,"38,175.00",Building Improvements
Department for Education,Core,05/04/2022,Other Costs,Operational Finance,Arcadis LLP,CORE-PINV-034945,"34,743.76",Building Improvements
Department for Education,Core,05/04/2022,Other Costs,Operational Finance,Arcadis LLP,CORE-PINV-034940,"35,009.38",Building Improvements
Department for Education,Core,25/04/2022,Other Costs,Operational Finance,Government Property Agency,CORE-PINV-036534,"51,116.41",Building Improvements
Department for Education,Core,22/04/2022,Other Costs,Operational Finance,Government Property Agency,CORE-PINV-036532,"210,912.87",Building Improvements
Department for Education,Core,22/04/2022,Other Costs,Operational Finance,Government Property Agency,CORE-PINV-036533,"43,504.28",Building Improvements
Department for Education,Core,22/04/2022,Other Costs,Operational Finance,Mace Ltd,CORE-PINV-036526,"92,472.40",Building Improvements
Department for Education,Core,04/04/2022,IS/IT,Funding,WellData Ltd,CORE-PINV-035449,"63,850.00",ICT Support & Services
Department for Education,Core,28/04/2022,Staff - Temporary Staff,Commercial,INVESTIGO LTD,CORE-PINV-036783,"115,913.08",Short term & agency staff
Department for Education,Core,01/04/2022,Other Goods & Services,Commercial,PLACE GROUP LTD,CORE-PINV-034990,"100,954.42",Professional Services
Department for Education,Core,13/04/2022,Other Costs,Commercial,ANDIGITAL LIMITED,CORE-PINV-036176,"188,190.00",Software development
Department for Education,Core,11/04/2022,Other Goods & Services,Commercial,Bloom Procurement Services Ltd,CORE-PINV-035965,"185,661.00",Professional Services
Department for Education,Core,13/04/2022,Other Goods & Services,Commercial,Bloom Procurement Services Ltd,CORE-PINV-036180,"171,027.00",Professional Services
Department for Education,Core,13/04/2022,Other Goods & Services,Commercial,Bloom Procurement Services Ltd,CORE-PINV-036181,"171,027.00",Professional Services
Department for Education,Core,11/04/2022,Other Goods & Services,Commercial,TOPMARK CLAIMS MANAGEMENT LTD,CORE-PINV-035977,"51,820.60",Professional Services
Department for Education,Core,19/04/2022,Other Goods & Services,Commercial,WILLIS LIMITED,CORE-PINV-036366,"94,614.60",Professional Services
Department for Education,Core,05/04/2022,Consultancy,Commercial,Bloom Procurement Services Ltd,CORE-PINV-034408,"153,720.00",Professional Services
Department for Education,Core,13/04/2022,Learning & Development,Human Resources,KPMG LLP,CORE-PINV-035342,"21,838.00",Diversity and Inclusion
Department for Education,Core,01/04/2022,Staff - Secondee,Human Resources,Cabinet Office,CORE-PINV-033944,"439,711.00",Generalist Fast stream costs 
Department for Education,Core,06/04/2022,Learning & Development,Human Resources,CSL KPMG LLP,CORE-PINV-035798,"65,766.00",Diversity and Inclusion
Department for Education,Core,06/04/2022,Learning & Development,Human Resources,CSL KPMG LLP,CORE-PINV-035797,"27,405.00",Leadership & Management Development
Department for Education,Core,05/04/2022,IS/IT,Digital and Technology,Bytes Software Services Ltd,CORE-PINV-035637,"78,121.95",End User Software & Hardware 
Department for Education,Core,20/04/2022,IS/IT,Digital and Technology,Cloud Technology Solutions Ltd,CORE-PINV-036159,"233,539.20",End User Software & Hardware
Department for Education,Core,01/04/2022,IS/IT,Digital and Technology,Methods Business and Digital Technology Ltd,CORE-PINV-035329,"34,320.00",Support costs
Department for Education,Core,01/04/2022,IS/IT,Digital and Technology,Methods Business and Digital Technology Ltd,CORE-PINV-035328,"49,476.00",Support costs
Department for Education,Core,06/04/2022,IS/IT,Digital and Technology,VODAFONE ENTERPRISE U.K. (Fixed Line),CORE-PINV-035732,"80,640.00",Telephone
Department for Education,Core,06/04/2022,Office Costs,Digital and Technology,Xerox UK Limited,CORE-PINV-035757,"26,562.14",Printing
Department for Education,Core,05/04/2022,IS/IT,Digital and Technology,CCS MEDIA LTD,CORE-PINV-035550,"62,774.00",ICT Hardware 
Department for Education,Core,05/04/2022,IS/IT,Digital and Technology,CCS MEDIA LTD,CORE-PINV-035539,"62,774.00",ICT Hardware 
Department for Education,Core,05/04/2022,IS/IT,Digital and Technology,CCS MEDIA LTD,CORE-PINV-035549,"62,774.00",ICT Hardware 
Department for Education,Core,05/04/2022,IS/IT,Digital and Technology,CCS MEDIA LTD,CORE-PINV-035551,"62,774.00",ICT Hardware 
Department for Education,Core,05/04/2022,IS/IT,Digital and Technology,CCS MEDIA LTD,CORE-PINV-035538,"62,774.00",ICT Hardware 
Department for Education,Core,06/04/2022,Other Costs,Digital and Technology,Gamma Telecom Ltd,CORE-PINV-035743,"101,458.28",ICT Hardware
Department for Education,Core,20/04/2022,Other Costs,Digital and Technology,XMA Ltd,CORE-PINV-036285,"175,395.60",ICT Hardware
Department for Education,Core,20/04/2022,Other Costs,Digital and Technology,XMA Ltd,CORE-PINV-036284,"175,395.60",ICT Hardware
Department for Education,Core,20/04/2022,Other Costs,Digital and Technology,XMA Ltd,CORE-PINV-036365,"40,340.99",ICT Hardware
Department for Education,Core,14/04/2022,Other Goods & Services,Digital and Technology,FARSIGHT CONSULTING LIMITED,CORE-PINV-036209,63.2,Professional Services
Department for Education,Core,14/04/2022,Other Goods & Services,Digital and Technology,FARSIGHT CONSULTING LIMITED,CORE-PINV-036209,"25,186.50",Professional Services
Department for Education,Core,01/04/2022,Grants Expenditure,Digital and Technology,Academy Transformation Trust,CUPS0042426,"44,250.80",Capital grants
Department for Education,Core,08/04/2022,Grants Expenditure,Digital and Technology,Archdiocese of Liverpool,CUPS0043249,"33,469.64",Capital grants
Department for Education,Core,14/04/2022,Grants Expenditure,Digital and Technology,Archdiocese of Liverpool,CUPS0044186,"31,306.79",Capital grants
Department for Education,Core,08/04/2022,Grants Expenditure,Digital and Technology,BLACKBURN DIOCESAN BOARD OF EDUCATION BA,CUPS0043250,"28,549.32",Capital grants - Academy Trust
Department for Education,Core,01/04/2022,Grants Expenditure,Digital and Technology,DEVONPORT HIGH SCHOOL FOR GIRLS,CUPS0042416,"136,537.21",Capital grants - Academy Trust
Department for Education,Core,01/04/2022,Grants Expenditure,Digital and Technology,Litherland High School,CUPS0042434,"155,542.24",Capital grants - Local Government
Department for Education,Core,29/04/2022,Grants Expenditure,Digital and Technology,Manadon Vale Primary School,CUPS0045773,"45,758.98",Capital grants - Academy Trust
Department for Education,Core,01/04/2022,Grants Expenditure,Digital and Technology,NOTTINGHAMSHIRE COUNTY COUNCIL,CUPS0042422,"34,765.94",Capital grants - Local Government
Department for Education,Core,08/04/2022,Grants Expenditure,Digital and Technology,Reach South Academy Trust,CUPS0043271,"49,180.88",Capital grants - Academy Trust
Department for Education,Core,08/04/2022,Grants Expenditure,Digital and Technology,Reach South Academy Trust,CUPS0043272,"91,428.71",Capital grants - Academy Trust
Department for Education,Core,29/04/2022,Grants Expenditure,Digital and Technology,Widey Primary School,CUPS0045774,"77,625.19",Capital grants - Academy Trust
Department for Education,Core,05/04/2022,Grants Expenditure,Digital and Technology,United Church Schools Trust,CORE-MAIN-032353,"1,284,582.73",Professional Services
Department for Education,Core,08/04/2022,Other Goods & Services,Digital and Technology,ENGINE GROUP LTD,CORE-PINV-035874,"85,811.20",Professional Services
Department for Education,Core,13/04/2022,Other Goods & Services,Digital and Technology,FRONTIER ECONOMICS LTD,CORE-PINV-035725,"31,643.33",Research & Evaluation
Department for Education,Core,13/04/2022,Other Goods & Services,Digital and Technology,FRONTIER ECONOMICS LTD,CORE-PCR-001252,"-26,333.00",Research & Evaluation
Department for Education,Core,08/04/2022,Other Goods & Services,Digital and Technology,Nexer Digital Ltd,CORE-PINV-035913,"42,250.80",Professional Services
Department for Education,Core,22/04/2022,Other Goods & Services,Digital and Technology,WE ARE SNOOK LTD,CORE-PINV-036512,"27,072.00",Professional Services
Department for Education,Core,11/04/2022,Other Goods & Services,Digital and Technology,ENGINE GROUP LTD,CORE-PINV-035951,"54,540.00",Professional Services
Department for Education,Core,08/04/2022,Staff - Temporary Staff,Digital and Technology,ENGINE PARTNERS UK LLP THE ENGINE GROUP LTD,CORE-PINV-035869,"42,504.00",Short term & agency staff
Department for Education,Core,07/04/2022,Staff - Temporary Staff,Digital and Technology,Nexer Digital Ltd,CORE-PINV-035838,"47,580.00",Short term & agency staff
Department for Education,Core,06/04/2022,Other Goods & Services,Digital and Technology,NASEN,CORE-PINV-035736,"42,733.20",Professional Services
Department for Education,Core,26/04/2022,Staff - Temporary Staff,Digital and Technology,Actica Consulting Ltd,CORE-PINV-036589,"38,880.00",Short term & agency staff
Department for Education,Core,29/04/2022,IS/IT,Digital and Technology,AKHTER COMPUTERS LTD,CORE-PINV-036816,"32,065.34",End User Software & Hardware
Department for Education,Core,06/04/2022,IS/IT,Digital and Technology,Bytes Software Services Ltd,CORE-PINV-035635,"148,737.29",End User Software & Hardware
Department for Education,Core,29/04/2022,IS/IT,Digital and Technology,GLUE REPLY,CORE-PINV-036299,"42,316.80",Professional Services
Department for Education,Core,08/04/2022,IS/IT,Digital and Technology,BT GROUP PLC,CORE-PINV-035923,"269,800.87",Telecoms facilities and services
Department for Education,Core,12/04/2022,IS/IT,Digital and Technology,Bytes Software Services Ltd,CORE-PINV-035207,"1,243,079.27",Systems Development
Department for Education,Core,12/04/2022,IS/IT,Digital and Technology,Bytes Software Services Ltd,CORE-PINV-035203,"4,705,007.85",Systems Development
Department for Education,Core,26/04/2022,IS/IT,Digital and Technology,MICROSOFT LTD,CORE-PINV-036541,"1,553,015.00",ICT Support & Services
Department for Education,Core,06/04/2022,IS/IT,Digital and Technology,SOL-TEC LIMITED,CORE-PINV-035801,"59,776.54",Systems Development
Department for Education,Core,06/04/2022,IS/IT,Digital and Technology,SOL-TEC LIMITED,CORE-PINV-035772,"32,081.32",Systems Development
Department for Education,Core,06/04/2022,Staff - Temporary Staff,Digital and Technology,SOL-TEC LIMITED,CORE-PINV-035802,"77,873.40",Short term & agency staff
Department for Education,Core,07/04/2022,IS/IT,Digital and Technology,SOL-TEC LIMITED,CORE-PINV-035773,"55,802.78",Systems Operations
Department for Education,Core,06/04/2022,IS/IT,Digital and Technology,Fidus Information Security Limited,CORE-PINV-035740,"25,224.00",Systems Operations
Department for Education,Core,22/04/2022,IS/IT,Digital and Technology,Methods Business and Digital Technology Ltd,CORE-PINV-036430,"273,822.00",Systems Operations
Department for Education,Core,28/04/2022,IS/IT,Digital and Technology,CDW LTD,CORE-PINV-036786,"94,095.47",Network equipment
Department for Education,Core,04/04/2022,Other Costs,Analysis,ECORYS UK LTD,CORE-PINV-033983,"24,185.50",Research & development
Department for Education,Core,04/04/2022,Other Costs,Analysis,ECORYS UK LTD,CORE-PCR-001235,"-24,185.50",Research & development
Department for Education,Core,04/04/2022,Other Costs,Analysis,ECORYS UK LTD,CORE-PINV-035458,"22,003.50",Research & development
Department for Education,Core,04/04/2022,Other Goods & Services,Analysis,IFF RESEARCH LTD,CORE-PINV-035429,"33,768.00",Research & Evaluation
Department for Education,Core,04/04/2022,Other Goods & Services,Analysis,IFF RESEARCH LTD,CORE-PINV-035431,"27,280.00",Research & Evaluation
Department for Education,Core,04/04/2022,Other Costs,Analysis,IFF RESEARCH LTD,CORE-PINV-035454,"174,842.00",Research & development
Department for Education,Core,06/04/2022,Other Goods & Services,Analysis,Ipsos (market research) Ltd,CORE-PINV-035765,"47,703.00",Research & Evaluation
Department for Education,Core,06/04/2022,Other Goods & Services,Analysis,Ipsos (market research) Ltd,CORE-PINV-035764,"37,118.00",Research & Evaluation
Department for Education,Core,27/04/2022,Other Goods & Services,Analysis,Ipsos (market research) Ltd,CORE-PINV-036699,"22,526.00",Research & Evaluation
Department for Education,Core,07/04/2022,Other Costs,Analysis,Kantar UK Ltd,CORE-PINV-035739,"40,000.00",Research & development
Department for Education,Core,27/04/2022,Other Goods & Services,Analysis,LEARNING AND WORK INSTITUTE,CORE-PINV-036709,"32,487.37",Research & Evaluation
Department for Education,Core,29/04/2022,Other Goods & Services,Analysis,NATIONAL CENTRE FOR SOCIAL RESEARCH,CORE-PINV-034314,"85,475.00",Research & Evaluation
Department for Education,Core,29/04/2022,Other Costs,Analysis,NATIONAL CENTRE FOR SOCIAL RESEARCH,CORE-PINV-036542,"35,000.00",Research & development
Department for Education,Core,06/04/2022,Marketing/Media and Comms,Analysis,OFFICE FOR NATIONAL STATISTICS,CORE-PINV-035749,"62,500.00",Comms and Market Research
Department for Education,Core,04/04/2022,Other Goods & Services,Analysis,PYE TAIT LTD,CORE-PINV-035493,"37,626.00",Research & Evaluation
Department for Education,Core,22/04/2022,Other Costs,Analysis,SHEFFIELD HALLAM UNIVERSITY,CORE-PINV-036518,"43,149.00",Research & development
Department for Education,Core,05/04/2022,Other Costs,Analysis,UNIVERSITY OF CAMBRIDGE,CORE-PINV-035500,"63,021.66",Research & development
Department for Education,Core,04/04/2022,Other Goods & Services,Analysis,University of Warwick,CORE-PINV-035465,"172,963.80",Research & Evaluation
Department for Education,Core,13/04/2022,IS/IT,Data,Bramble Hub Limited,CORE-PINV-036150,"94,806.00",ICT repair & maintenance
Department for Education,Core,11/04/2022,IS/IT,Data,Engine Partners UK LLP - Engine Transformation,CORE-PINV-035939,"67,890.00",ICT repair & maintenance
Department for Education,Core,13/04/2022,IS/IT,Data,Engine Partners UK LLP - Engine Transformation,CORE-PINV-035944,"37,122.00",ICT repair & maintenance
Department for Education,Core,14/04/2022,IS/IT,Data,OLIVE JAR DIGITAL LTD,CORE-PINV-036266,"75,434.59",ICT repair & maintenance
Department for Education,Core,19/04/2022,IS/IT,Data,OLIVE JAR DIGITAL LTD,CORE-PINV-036333,"72,990.00",ICT repair & maintenance
Department for Education,Core,07/04/2022,IS/IT,Data,HIVE IT LIMITED,CORE-PINV-035827,"71,522.00",Systems Operations
Department for Education,Core,28/04/2022,IS/IT,Data,RM EDUCATION PLC,CORE-PINV-036734,"463,164.00",Systems Operations
Department for Education,Core,14/04/2022,IS/IT,Data,CADENCE INNOVA,CORE-PINV-035926,"186,803.18",Systems Operations
Department for Education,Core,21/04/2022,IS/IT,Capital Directorate,BRAVOSOLUTION UK LTD,CORE-PINV-033056,"74,430.37",Software licences
Department for Education,Core,13/04/2022,Other Goods & Services,Capital Directorate,Faithful & Gould,D-PINV044375,"47,232.60",Professional Services
Department for Education,Core,13/04/2022,Other Goods & Services,Capital Directorate,Faithful & Gould,D-PINV044471,"37,500.00",Professional Services
Department for Education,Core,13/04/2022,IS/IT,Capital Directorate,Rexel UK Ltd,D-PINV044277,"39,500.46",ICT Equipment/Hardware 
Department for Education,Core,13/04/2022,IS/IT,Capital Directorate,Rexel UK Ltd,D-PINV044409,"558,792.00",ICT Equipment/Hardware 
Department for Education,Core,21/04/2022,Grants Expenditure,Capital Directorate,McBains Ltd,D-PCR001035,"-65,924.40",Capital grants - Private Sector
Department for Education,Core,01/04/2022,Grants Expenditure,Capital Directorate,Kensington Aldridge Academy,DU00066385,"27,547.00",Current grants - Academy Trust
Department for Education,Core,13/04/2022,Grants Expenditure,Capital Directorate,Portakabin Ltd,D-PINV044669,"138,522.15",Current grants - Academy Trust
Department for Education,Core,22/04/2022,Other Costs,Capital Directorate,Faithful & Gould,D-PINV044988,"33,960.00",Research & development
Department for Education,Core,28/04/2022,Other Costs,Capital Directorate,Mott MacDonald Ltd,D-PINV045019,"54,318.00",Research & development
Department for Education,Core,01/04/2022,Grants Expenditure,Capital Directorate,NOTTINGHAMSHIRE COUNTY COUNCIL,D-CINV002668,"40,850.00",Capital Grant - Local Government
Department for Education,Core,01/04/2022,Grants Expenditure,Capital Directorate,PETERBOROUGH CITY COUNCIL,D-CINV002669,"54,702.00",Capital Grant - Local Government
Department for Education,Core,01/04/2022,Grants Expenditure,Capital Directorate,PETERBOROUGH CITY COUNCIL,D-CINV002670,"45,030.00",Capital Grant - Local Government
Department for Education,Core,01/04/2022,Grants Expenditure,Capital Directorate,SHROPSHIRE COUNCIL,D-CINV002674,"129,272.88",Capital Grant - Local Government
Department for Education,Core,21/04/2022,Other Goods & Services,Capital Directorate,Bloom Procurement Services Ltd,D-PINV044957,"51,195.52",Professional Services
Department for Education,Core,26/04/2022,Other Goods & Services,Capital Directorate,GT Neps Limited,D-PINV045008,"-2,489.28",Service element of lease
Department for Education,Core,26/04/2022,Other Goods & Services,Capital Directorate,GT Neps Limited,D-PINV045008,580.97,Service element of lease
Department for Education,Core,26/04/2022,Other Goods & Services,Capital Directorate,GT Neps Limited,D-PINV045008,"1,802.75",Service element of lease
Department for Education,Core,26/04/2022,Other Goods & Services,Capital Directorate,GT Neps Limited,D-PINV045008,"1,132,724.84",Service element of lease
Department for Education,Core,26/04/2022,Other Goods & Services,Capital Directorate,HLR Schools Limited,D-PINV045011,"-12,727.11",Service element of lease
Department for Education,Core,26/04/2022,Other Goods & Services,Capital Directorate,HLR Schools Limited,D-PINV045011,"-3,535.46",Service element of lease
Department for Education,Core,26/04/2022,Other Goods & Services,Capital Directorate,HLR Schools Limited,D-PINV045011,"3,282.41",Service element of lease
Department for Education,Core,26/04/2022,Other Goods & Services,Capital Directorate,HLR Schools Limited,D-PINV045011,"4,335.80",Service element of lease
Department for Education,Core,26/04/2022,Other Goods & Services,Capital Directorate,HLR Schools Limited,D-PINV045011,"1,238,016.88",Service element of lease
Department for Education,Core,26/04/2022,Other Goods & Services,Capital Directorate,PSBP Midlands Limited,D-PINV045012,"-9,507.36",Service element of lease
Department for Education,Core,26/04/2022,Other Goods & Services,Capital Directorate,PSBP Midlands Limited,D-PINV045012,"-7,867.72",Service element of lease
Department for Education,Core,26/04/2022,Other Goods & Services,Capital Directorate,PSBP Midlands Limited,D-PINV045012,"3,596.81",Service element of lease
Department for Education,Core,26/04/2022,Other Goods & Services,Capital Directorate,PSBP Midlands Limited,D-PINV045012,"1,259,238.83",Service element of lease
Department for Education,Core,26/04/2022,Other Goods & Services,Capital Directorate,PSBP NW PROJECTCO LIMITED,D-PINV045007,"-19,900.33",Service element of lease
Department for Education,Core,26/04/2022,Other Goods & Services,Capital Directorate,PSBP NW PROJECTCO LIMITED,D-PINV045007,"-16,032.96",Service element of lease
Department for Education,Core,26/04/2022,Other Goods & Services,Capital Directorate,PSBP NW PROJECTCO LIMITED,D-PINV045007,"8,153.42",Service element of lease
Department for Education,Core,26/04/2022,Other Goods & Services,Capital Directorate,PSBP NW PROJECTCO LIMITED,D-PINV045007,"1,038,784.35",Service element of lease
Department for Education,Core,26/04/2022,Other Goods & Services,Capital Directorate,Yorkshire Learning Partnership (Project Co) Ltd,D-PINV045006,"-6,876.48",Service element of lease
Department for Education,Core,26/04/2022,Other Goods & Services,Capital Directorate,Yorkshire Learning Partnership (Project Co) Ltd,D-PINV045006,"-1,776.96",Service element of lease
Department for Education,Core,26/04/2022,Other Goods & Services,Capital Directorate,Yorkshire Learning Partnership (Project Co) Ltd,D-PINV045006,551.26,Service element of lease
Department for Education,Core,26/04/2022,Other Goods & Services,Capital Directorate,Yorkshire Learning Partnership (Project Co) Ltd,D-PINV045006,"1,087,949.54",Service element of lease
Department for Education,Core,13/04/2022,Grants Expenditure,Capital Directorate,CARDINAL HEENAN SCHOOL SERVICES LTD (JAR,D-CINV002713,"71,304.79",Current grants - Local Government
Department for Education,Core,20/04/2022,Grants Expenditure,Capital Directorate,REDCAR PFI,D-CINV002720,"191,168.10",Current grants - Local Government
Department for Education,Core,20/04/2022,Grants Expenditure,Capital Directorate,STMC BIRMINGHAM DIOCESE ACCOUNT,D-CINV002719,"91,970.97",Current grants - Local Government
Department for Education,Core,26/04/2022,Other Goods & Services,Capital Directorate,Aecom Ltd,D-PINV045102,"124,147.63",Professional Services - Property Services
Department for Education,Core,27/04/2022,Consultancy,Capital Directorate,Faithful & Gould,D-PINV045119,"167,089.13",Consultancy
Department for Education,Core,28/04/2022,Staff - Professional Subscriptions,Capital Directorate,Thomson Reuters,D-PINV045160,"40,942.56",Membership of Organisations
Department for Education,Core,28/04/2022,Grants Expenditure,Capital Directorate,Bowmer & Kirkland Ltd,D-PINV044961,"221,490.77",Capital grants - Academy Trust
Department for Education,Core,14/04/2022,Grants Expenditure,Capital Directorate,Elliott Group Ltd,D-PINV044908,"25,226.86",Capital grants - Academy Trust
Department for Education,Core,04/04/2022,Grants Expenditure,Capital Directorate,BAM Construction Ltd,D-PINV044458,"347,877.02",Capital grants - Academy Trust
Department for Education,Core,08/04/2022,Grants Expenditure,Capital Directorate,BAM Construction Ltd,D-PINV044653,"454,664.20",Capital grants - Academy Trust
Department for Education,Core,26/04/2022,Grants Expenditure,Capital Directorate,Bouygues UK,D-PINV045118,"66,182.59",Capital grants - Academy Trust
Department for Education,Core,08/04/2022,Grants Expenditure,Capital Directorate,Bowmer & Kirkland Ltd,D-PINV044634,"406,783.98",Capital grants - Academy Trust
Department for Education,Core,11/04/2022,Grants Expenditure,Capital Directorate,Bowmer & Kirkland Ltd,D-PINV044654,"431,286.31",Capital grants - Academy Trust
Department for Education,Core,14/04/2022,Grants Expenditure,Capital Directorate,Bowmer & Kirkland Ltd,D-PINV044767,"249,434.93",Capital grants - Academy Trust
Department for Education,Core,20/04/2022,Grants Expenditure,Capital Directorate,Bowmer & Kirkland Ltd,D-PINV044946,"1,061,084.56",Capital grants - Academy Trust
Department for Education,Core,20/04/2022,Grants Expenditure,Capital Directorate,Bowmer & Kirkland Ltd,D-PINV044971,"232,630.46",Capital grants - Academy Trust
Department for Education,Core,19/04/2022,Grants Expenditure,Capital Directorate,Cadman Construction Limited,D-PINV044938,"213,008.11",Capital grants - Academy Trust
Department for Education,Core,20/04/2022,Grants Expenditure,Capital Directorate,Diocese of Portsmouth,CAY096775,"73,028.13",Capital grants - Academy Trust
Department for Education,Core,20/04/2022,Grants Expenditure,Capital Directorate,EAST SUSSEX COUNTY COUNCIL,CL043869,"31,481.30",Capital grants - Local Government
Department for Education,Core,21/04/2022,Grants Expenditure,Capital Directorate,G.F.Tomlinson Building Ltd,D-PINV044993,"233,135.23",Capital grants - Academy Trust
Department for Education,Core,22/04/2022,Grants Expenditure,Capital Directorate,Galliford Try Building Ltd,D-PINV044947,"187,126.75",Capital grants - Academy Trust
Department for Education,Core,22/04/2022,Grants Expenditure,Capital Directorate,Galliford Try Building Ltd,D-PINV045009,"271,193.08",Capital grants - Academy Trust
Department for Education,Core,04/04/2022,Grants Expenditure,Capital Directorate,ISG Construction Ltd,D-PINV044457,"150,301.86",Capital grants - Academy Trust
Department for Education,Core,29/04/2022,Grants Expenditure,Capital Directorate,ISG Construction Ltd,D-PINV045022,"41,074.56",Capital grants - Academy Trust
Department for Education,Core,21/04/2022,Grants Expenditure,Capital Directorate,Kier Construction Central,D-PINV044995,"57,078.01",Capital grants - Academy Trust
Department for Education,Core,05/04/2022,Grants Expenditure,Capital Directorate,Kier Construction Eastern,D-PINV044399,"1,196,127.28",Capital grants - Academy Trust
Department for Education,Core,22/04/2022,Grants Expenditure,Capital Directorate,Kier Construction Eastern,D-PINV036153,"34,985.58",Capital grants - Academy Trust
Department for Education,Core,22/04/2022,Grants Expenditure,Capital Directorate,Kier Construction Eastern,D-PINV045016,"108,302.35",Capital grants - Academy Trust
