Department Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction Number,Amount,Description
Department for Education,Education and Skills Funding Agency,01/02/2021,Grants expenditure,IFD EDUCATION FUNDING GROUP,Greenacre School,9430628,62499.98,"Grants paid to organisations including agencies, arms length bodies and educational establishments"
Department for Education,Education and Skills Funding Agency,01/02/2021,Grants expenditure,IFD EDUCATION FUNDING GROUP,Horsforth School,9430636,451888.22,"Grants paid to organisations including agencies, arms length bodies and educational establishments"
Department for Education,Education and Skills Funding Agency,01/02/2021,Grants expenditure,ACADEMY AND FREE SCHOOLS SIXTH FORMS,Horsforth School,9430640,97312.88,"Grants paid to organisations including agencies, arms length bodies and educational establishments"
Department for Education,Education and Skills Funding Agency,01/02/2021,Grants expenditure,IFD EDUCATION FUNDING GROUP,Bradley Stoke Community School,9430646,400308.62,"Grants paid to organisations including agencies, arms length bodies and educational establishments"
Department for Education,Education and Skills Funding Agency,01/02/2021,Grants expenditure,ACADEMY AND FREE SCHOOLS SIXTH FORMS,Bradley Stoke Community School,9430652,73274.97,"Grants paid to organisations including agencies, arms length bodies and educational establishments"
Department for Education,Education and Skills Funding Agency,01/02/2021,Grants expenditure,IFD EDUCATION FUNDING GROUP,Woldgate School & Sixth Form College,9430662,386422.22,"Grants paid to organisations including agencies, arms length bodies and educational establishments"
Department for Education,Education and Skills Funding Agency,01/02/2021,Grants expenditure,IFD EDUCATION FUNDING GROUP,Woldgate School & Sixth Form College,9430664,25244.44,"Grants paid to organisations including agencies, arms length bodies and educational establishments"
Department for Education,Education and Skills Funding Agency,01/02/2021,Grants expenditure,ACADEMY AND FREE SCHOOLS SIXTH FORMS,Woldgate School & Sixth Form College,9430666,52040.31,"Grants paid to organisations including agencies, arms length bodies and educational establishments"
Department for Education,Education and Skills Funding Agency,01/02/2021,Grants expenditure,IFD EDUCATION FUNDING GROUP,Weatherfield Academy,9430670,93333.33,"Grants paid to organisations including agencies, arms length bodies and educational establishments"
Department for Education,Education and Skills Funding Agency,01/02/2021,Grants expenditure,IFD EDUCATION FUNDING GROUP,Weatherfield Academy,9430672,35833.32,"Grants paid to organisations including agencies, arms length bodies and educational establishments"
Department for Education,Education and Skills Funding Agency,01/02/2021,Grants expenditure,IFD EDUCATION FUNDING GROUP,Charters School,9430678,541986.20,"Grants paid to organisations including agencies, arms length bodies and educational establishments"
Department for Education,Education and Skills Funding Agency,01/02/2021,Grants expenditure,ACADEMY AND FREE SCHOOLS SIXTH FORMS,Charters School,9430686,150825.19,"Grants paid to organisations including agencies, arms length bodies and educational establishments"
Department for Education,Education and Skills Funding Agency,01/02/2021,Grants expenditure,IFD EDUCATION FUNDING GROUP,Bay House School,9430696,717517.59,"Grants paid to organisations including agencies, arms length bodies and educational establishments"
Department for Education,Education and Skills Funding Agency,01/02/2021,Grants expenditure,ACADEMY AND FREE SCHOOLS SIXTH FORMS,Bay House School,9430700,148817.19,"Grants paid to organisations including agencies, arms length bodies and educational establishments"
Department for Education,Education and Skills Funding Agency,01/02/2021,Grants expenditure,IFD EDUCATION FUNDING GROUP,The Brunts Academy,9430708,583739.30,"Grants paid to organisations including agencies, arms length bodies and educational establishments"
Department for Education,Education and Skills Funding Agency,01/02/2021,Grants expenditure,ACADEMY AND FREE SCHOOLS SIXTH FORMS,The Brunts Academy,9430712,44590.98,"Grants paid to organisations including agencies, arms length bodies and educational establishments"
Department for Education,Education and Skills Funding Agency,01/02/2021,Grants expenditure,IFD EDUCATION FUNDING GROUP,Brixham College ,9430724,402552.56,"Grants paid to organisations including agencies, arms length bodies and educational establishments"
Department for Education,Education and Skills Funding Agency,01/02/2021,Grants expenditure,ACADEMY AND FREE SCHOOLS SIXTH FORMS,Brixham College ,9430732,44287.98,"Grants paid to organisations including agencies, arms length bodies and educational establishments"
Department for Education,Education and Skills Funding Agency,01/02/2021,Grants expenditure,IFD EDUCATION FUNDING GROUP,Bluecoat Aspley Academy,9430740,437325.42,"Grants paid to organisations including agencies, arms length bodies and educational establishments"
Department for Education,Education and Skills Funding Agency,01/02/2021,Grants expenditure,ACADEMY AND FREE SCHOOLS SIXTH FORMS,Bluecoat Aspley Academy,9430750,219981.00,"Grants paid to organisations including agencies, arms length bodies and educational establishments"
Department for Education,Education and Skills Funding Agency,01/02/2021,Grants expenditure,IFD EDUCATION FUNDING GROUP,The Sele School,9430754,154898.43,"Grants paid to organisations including agencies, arms length bodies and educational establishments"
Department for Education,Education and Skills Funding Agency,01/02/2021,Grants expenditure,IFD EDUCATION FUNDING GROUP,Tewkesbury School,9430768,477030.48,"Grants paid to organisations including agencies, arms length bodies and educational establishments"
Department for Education,Education and Skills Funding Agency,01/02/2021,Grants expenditure,ACADEMY AND FREE SCHOOLS SIXTH FORMS,Tewkesbury School,9430772,59897.14,"Grants paid to organisations including agencies, arms length bodies and educational establishments"
Department for Education,Education and Skills Funding Agency,01/02/2021,Grants expenditure,IFD EDUCATION FUNDING GROUP,Bourne Grammar School,9430782,439756.79,"Grants paid to organisations including agencies, arms length bodies and educational establishments"
Department for Education,Education and Skills Funding Agency,01/02/2021,Grants expenditure,IFD EDUCATION FUNDING GROUP,Bourne Grammar School,9430784,63159.88,"Grants paid to organisations including agencies, arms length bodies and educational establishments"
Department for Education,Education and Skills Funding Agency,01/02/2021,Grants expenditure,ACADEMY AND FREE SCHOOLS SIXTH FORMS,Bourne Grammar School,9430786,149692.61,"Grants paid to organisations including agencies, arms length bodies and educational establishments"
Department for Education,Education and Skills Funding Agency,01/02/2021,Grants expenditure,IFD EDUCATION FUNDING GROUP,Hertswood Academy,9430792,481522.68,"Grants paid to organisations including agencies, arms length bodies and educational establishments"
Department for Education,Education and Skills Funding Agency,01/02/2021,Grants expenditure,ACADEMY AND FREE SCHOOLS SIXTH FORMS,Hertswood Academy,9430798,63163.64,"Grants paid to organisations including agencies, arms length bodies and educational establishments"
Department for Education,Education and Skills Funding Agency,01/02/2021,Grants expenditure,IFD EDUCATION FUNDING GROUP,Ash Green School,9430808,371803.73,"Grants paid to organisations including agencies, arms length bodies and educational establishments"
Department for Education,Education and Skills Funding Agency,01/02/2021,Grants expenditure,ACADEMY AND FREE SCHOOLS SIXTH FORMS,Ash Green School,9430816,37083.65,"Grants paid to organisations including agencies, arms length bodies and educational establishments"
Department for Education,Education and Skills Funding Agency,01/02/2021,Grants expenditure,IFD EDUCATION FUNDING GROUP,ETONE COLLEGE,9430828,317009.61,"Grants paid to organisations including agencies, arms length bodies and educational establishments"
Department for Education,Education and Skills Funding Agency,01/02/2021,Grants expenditure,ACADEMY AND FREE SCHOOLS SIXTH FORMS,ETONE COLLEGE,9430832,27814.57,"Grants paid to organisations including agencies, arms length bodies and educational establishments"
Department for Education,Education and Skills Funding Agency,01/02/2021,Grants expenditure,IFD EDUCATION FUNDING GROUP,St George's School,9430840,388361.33,"Grants paid to organisations including agencies, arms length bodies and educational establishments"
Department for Education,Education and Skills Funding Agency,01/02/2021,Grants expenditure,ACADEMY AND FREE SCHOOLS SIXTH FORMS,St George's School,9430844,164308.60,"Grants paid to organisations including agencies, arms length bodies and educational establishments"
Department for Education,Education and Skills Funding Agency,01/02/2021,Grants expenditure,IFD EDUCATION FUNDING GROUP,Aylesford School and Sixth Form College,9430848,384636.25,"Grants paid to organisations including agencies, arms length bodies and educational establishments"
Department for Education,Education and Skills Funding Agency,01/02/2021,Grants expenditure,ACADEMY AND FREE SCHOOLS SIXTH FORMS,Aylesford School and Sixth Form College,9430856,34811.57,"Grants paid to organisations including agencies, arms length bodies and educational establishments"
Department for Education,Education and Skills Funding Agency,01/02/2021,Grants expenditure,IFD EDUCATION FUNDING GROUP,Anglo European School,9430864,468625.36,"Grants paid to organisations including agencies, arms length bodies and educational establishments"
Department for Education,Education and Skills Funding Agency,01/02/2021,Grants expenditure,ACADEMY AND FREE SCHOOLS SIXTH FORMS,Anglo European School,9430868,127724.28,"Grants paid to organisations including agencies, arms length bodies and educational establishments"
Department for Education,Education and Skills Funding Agency,01/02/2021,Grants expenditure,IFD EDUCATION FUNDING GROUP,Cox Green School,9430874,403266.52,"Grants paid to organisations including agencies, arms length bodies and educational establishments"
Department for Education,Education and Skills Funding Agency,01/02/2021,Grants expenditure,ACADEMY AND FREE SCHOOLS SIXTH FORMS,Cox Green School,9430882,63169.06,"Grants paid to organisations including agencies, arms length bodies and educational establishments"
Department for Education,Education and Skills Funding Agency,01/02/2021,Grants expenditure,IFD EDUCATION FUNDING GROUP,Framwellgate School Durham,9430890,487002.47,"Grants paid to organisations including agencies, arms length bodies and educational establishments"
Department for Education,Education and Skills Funding Agency,01/02/2021,Grants expenditure,ACADEMY AND FREE SCHOOLS SIXTH FORMS,Framwellgate School Durham,9430894,54326.73,"Grants paid to organisations including agencies, arms length bodies and educational establishments"
Department for Education,Education and Skills Funding Agency,01/02/2021,Grants expenditure,IFD EDUCATION FUNDING GROUP,Bishop's Hatfield Girls' School,9430904,311136.20,"Grants paid to organisations including agencies, arms length bodies and educational establishments"
Department for Education,Education and Skills Funding Agency,01/02/2021,Grants expenditure,ACADEMY AND FREE SCHOOLS SIXTH FORMS,Bishop's Hatfield Girls' School,9430908,59952.23,"Grants paid to organisations including agencies, arms length bodies and educational establishments"
Department for Education,Education and Skills Funding Agency,01/02/2021,Grants expenditure,IFD EDUCATION FUNDING GROUP,The John of Gaunt School,9430916,406180.82,"Grants paid to organisations including agencies, arms length bodies and educational establishments"
Department for Education,Education and Skills Funding Agency,01/02/2021,Grants expenditure,ACADEMY AND FREE SCHOOLS SIXTH FORMS,The John of Gaunt School,9430922,37310.24,"Grants paid to organisations including agencies, arms length bodies and educational establishments"
Department for Education,Education and Skills Funding Agency,01/02/2021,Grants expenditure,IFD EDUCATION FUNDING GROUP,Oakwood Academy,9430926,170833.33,"Grants paid to organisations including agencies, arms length bodies and educational establishments"
Department for Education,Education and Skills Funding Agency,01/02/2021,Grants expenditure,IFD EDUCATION FUNDING GROUP,Oakwood Academy,9430928,62499.98,"Grants paid to organisations including agencies, arms length bodies and educational establishments"
Department for Education,Education and Skills Funding Agency,01/02/2021,Grants expenditure,IFD EDUCATION FUNDING GROUP,Copthall School,9430934,372580.62,"Grants paid to organisations including agencies, arms length bodies and educational establishments"
Department for Education,Education and Skills Funding Agency,01/02/2021,Grants expenditure,ACADEMY AND FREE SCHOOLS SIXTH FORMS,Copthall School,9430938,75755.64,"Grants paid to organisations including agencies, arms length bodies and educational establishments"
Department for Education,Education and Skills Funding Agency,01/02/2021,Grants expenditure,IFD EDUCATION FUNDING GROUP,St John's Catholic School & Sixth Form College,9430946,510480.76,"Grants paid to organisations including agencies, arms length bodies and educational establishments"
Department for Education,Education and Skills Funding Agency,01/02/2021,Grants expenditure,ACADEMY AND FREE SCHOOLS SIXTH FORMS,St John's Catholic School & Sixth Form College,9430950,74085.64,"Grants paid to organisations including agencies, arms length bodies and educational establishments"
Department for Education,Education and Skills Funding Agency,01/02/2021,Grants expenditure,IFD EDUCATION FUNDING GROUP,Belfairs Academy,9430958,514992.24,"Grants paid to organisations including agencies, arms length bodies and educational establishments"
Department for Education,Education and Skills Funding Agency,01/02/2021,Grants expenditure,ACADEMY AND FREE SCHOOLS SIXTH FORMS,Belfairs Academy,9430964,55884.39,"Grants paid to organisations including agencies, arms length bodies and educational establishments"
Department for Education,Education and Skills Funding Agency,01/02/2021,Grants expenditure,IFD EDUCATION FUNDING GROUP,Hazel Grove High School,9430974,575151.47,"Grants paid to organisations including agencies, arms length bodies and educational establishments"
Department for Education,Education and Skills Funding Agency,01/02/2021,Grants expenditure,ACADEMY AND FREE SCHOOLS SIXTH FORMS,Hazel Grove High School,9430980,33594.74,"Grants paid to organisations including agencies, arms length bodies and educational establishments"
Department for Education,Education and Skills Funding Agency,01/02/2021,Grants expenditure,IFD EDUCATION FUNDING GROUP,Rodillian Academy,9430986,591748.11,"Grants paid to organisations including agencies, arms length bodies and educational establishments"
Department for Education,Education and Skills Funding Agency,01/02/2021,Grants expenditure,IFD EDUCATION FUNDING GROUP,Rodillian Academy,9430988,41657.22,"Grants paid to organisations including agencies, arms length bodies and educational establishments"
Department for Education,Education and Skills Funding Agency,01/02/2021,Grants expenditure,ACADEMY AND FREE SCHOOLS SIXTH FORMS,Rodillian Academy,9430990,65178.81,"Grants paid to organisations including agencies, arms length bodies and educational establishments"
Department for Education,Education and Skills Funding Agency,01/02/2021,Grants expenditure,IFD EDUCATION FUNDING GROUP,Meopham School,9430996,300516.73,"Grants paid to organisations including agencies, arms length bodies and educational establishments"
Department for Education,Education and Skills Funding Agency,01/02/2021,Grants expenditure,IFD EDUCATION FUNDING GROUP,JOSEPH LECKIE ACADEMY,9431010,551658.69,"Grants paid to organisations including agencies, arms length bodies and educational establishments"
Department for Education,Education and Skills Funding Agency,01/02/2021,Grants expenditure,IFD EDUCATION FUNDING GROUP,JOSEPH LECKIE ACADEMY,9431014,34066.11,"Grants paid to organisations including agencies, arms length bodies and educational establishments"
Department for Education,Education and Skills Funding Agency,01/02/2021,Grants expenditure,ACADEMY AND FREE SCHOOLS SIXTH FORMS,JOSEPH LECKIE ACADEMY,9431016,102668.04,"Grants paid to organisations including agencies, arms length bodies and educational establishments"
Department for Education,Education and Skills Funding Agency,01/02/2021,Grants expenditure,IFD EDUCATION FUNDING GROUP,Kineton High School ,9431024,307592.07,"Grants paid to organisations including agencies, arms length bodies and educational establishments"
Department for Education,Education and Skills Funding Agency,01/02/2021,Grants expenditure,ACADEMY AND FREE SCHOOLS SIXTH FORMS,Kineton High School ,9431028,43718.32,"Grants paid to organisations including agencies, arms length bodies and educational establishments"
Department for Education,Education and Skills Funding Agency,01/02/2021,Grants expenditure,IFD EDUCATION FUNDING GROUP,Higham Lane School,9431038,488608.48,"Grants paid to organisations including agencies, arms length bodies and educational establishments"
Department for Education,Education and Skills Funding Agency,01/02/2021,Grants expenditure,IFD EDUCATION FUNDING GROUP,Higham Lane School,9431040,25974.85,"Grants paid to organisations including agencies, arms length bodies and educational establishments"
Department for Education,Education and Skills Funding Agency,01/02/2021,Grants expenditure,ACADEMY AND FREE SCHOOLS SIXTH FORMS,Higham Lane School,9431042,66008.22,"Grants paid to organisations including agencies, arms length bodies and educational establishments"
Department for Education,Education and Skills Funding Agency,01/02/2021,Grants expenditure,IFD EDUCATION FUNDING GROUP,The Maplesden Noakes School,9431050,383568.31,"Grants paid to organisations including agencies, arms length bodies and educational establishments"
Department for Education,Education and Skills Funding Agency,01/02/2021,Grants expenditure,ACADEMY AND FREE SCHOOLS SIXTH FORMS,The Maplesden Noakes School,9431054,100770.46,"Grants paid to organisations including agencies, arms length bodies and educational establishments"
Department for Education,Education and Skills Funding Agency,01/02/2021,Grants expenditure,IFD EDUCATION FUNDING GROUP,Richard Hale School,9431064,352827.29,"Grants paid to organisations including agencies, arms length bodies and educational establishments"
Department for Education,Education and Skills Funding Agency,01/02/2021,Grants expenditure,ACADEMY AND FREE SCHOOLS SIXTH FORMS,Richard Hale School,9431068,114668.37,"Grants paid to organisations including agencies, arms length bodies and educational establishments"
Department for Education,Education and Skills Funding Agency,01/02/2021,Grants expenditure,IFD EDUCATION FUNDING GROUP,Coombe Girls' School,9431072,497436.24,"Grants paid to organisations including agencies, arms length bodies and educational establishments"
Department for Education,Education and Skills Funding Agency,01/02/2021,Grants expenditure,ACADEMY AND FREE SCHOOLS SIXTH FORMS,Coombe Girls' School,9431082,106281.62,"Grants paid to organisations including agencies, arms length bodies and educational establishments"
Department for Education,Education and Skills Funding Agency,01/02/2021,Grants expenditure,IFD EDUCATION FUNDING GROUP,St Thomas More Roman Catholic Academy,9431088,588203.12,"Grants paid to organisations including agencies, arms length bodies and educational establishments"
Department for Education,Education and Skills Funding Agency,01/02/2021,Grants expenditure,ACADEMY AND FREE SCHOOLS SIXTH FORMS,St Thomas More Roman Catholic Academy,9431092,102899.04,"Grants paid to organisations including agencies, arms length bodies and educational establishments"
Department for Education,Education and Skills Funding Agency,01/02/2021,Grants expenditure,IFD EDUCATION FUNDING GROUP,"Mayfield Grammar School, Gravesend",9431102,335841.90,"Grants paid to organisations including agencies, arms length bodies and educational establishments"
Department for Education,Education and Skills Funding Agency,01/02/2021,Grants expenditure,IFD EDUCATION FUNDING GROUP,"Mayfield Grammar School, Gravesend",9431104,42908.09,"Grants paid to organisations including agencies, arms length bodies and educational establishments"
Department for Education,Education and Skills Funding Agency,01/02/2021,Grants expenditure,ACADEMY AND FREE SCHOOLS SIXTH FORMS,"Mayfield Grammar School, Gravesend",9431106,85838.88,"Grants paid to organisations including agencies, arms length bodies and educational establishments"
Department for Education,Education and Skills Funding Agency,01/02/2021,Grants expenditure,IFD EDUCATION FUNDING GROUP,ISLEWORTH AND SYON SCHOOL FOR BOYS,9431112,456541.10,"Grants paid to organisations including agencies, arms length bodies and educational establishments"
Department for Education,Education and Skills Funding Agency,01/02/2021,Grants expenditure,ACADEMY AND FREE SCHOOLS SIXTH FORMS,ISLEWORTH AND SYON SCHOOL FOR BOYS,9431118,74831.39,"Grants paid to organisations including agencies, arms length bodies and educational establishments"
Department for Education,Education and Skills Funding Agency,01/02/2021,Grants expenditure,IFD EDUCATION FUNDING GROUP,The King Edward VI Academy,9431124,403709.95,"Grants paid to organisations including agencies, arms length bodies and educational establishments"
Department for Education,Education and Skills Funding Agency,01/02/2021,Grants expenditure,ACADEMY AND FREE SCHOOLS SIXTH FORMS,The King Edward VI Academy,9431130,169534.02,"Grants paid to organisations including agencies, arms length bodies and educational establishments"
Department for Education,Education and Skills Funding Agency,01/02/2021,Grants expenditure,IFD EDUCATION FUNDING GROUP,Cockermouth School ,9431136,436966.44,"Grants paid to organisations including agencies, arms length bodies and educational establishments"
Department for Education,Education and Skills Funding Agency,01/02/2021,Grants expenditure,IFD EDUCATION FUNDING GROUP,Cockermouth School ,9431138,25533.55,"Grants paid to organisations including agencies, arms length bodies and educational establishments"
Department for Education,Education and Skills Funding Agency,01/02/2021,Grants expenditure,ACADEMY AND FREE SCHOOLS SIXTH FORMS,Cockermouth School ,9431144,83987.63,"Grants paid to organisations including agencies, arms length bodies and educational establishments"
Department for Education,Education and Skills Funding Agency,01/02/2021,Grants expenditure,IFD EDUCATION FUNDING GROUP,The Elizabethan Academy ,9431150,359630.02,"Grants paid to organisations including agencies, arms length bodies and educational establishments"
Department for Education,Education and Skills Funding Agency,01/02/2021,Grants expenditure,ACADEMY AND FREE SCHOOLS SIXTH FORMS,The Elizabethan Academy ,9431154,25304.07,"Grants paid to organisations including agencies, arms length bodies and educational establishments"
Department for Education,Education and Skills Funding Agency,01/02/2021,Grants expenditure,IFD EDUCATION FUNDING GROUP,Northwood School,9431160,391755.03,"Grants paid to organisations including agencies, arms length bodies and educational establishments"
Department for Education,Education and Skills Funding Agency,01/02/2021,Grants expenditure,IFD EDUCATION FUNDING GROUP,Northwood School,9431164,34026.30,"Grants paid to organisations including agencies, arms length bodies and educational establishments"
Department for Education,Education and Skills Funding Agency,01/02/2021,Grants expenditure,IFD EDUCATION FUNDING GROUP,Forest Way School,9431172,164166.67,"Grants paid to organisations including agencies, arms length bodies and educational establishments"
Department for Education,Education and Skills Funding Agency,01/02/2021,Grants expenditure,IFD EDUCATION FUNDING GROUP,Forest Way School,9431174,35833.32,"Grants paid to organisations including agencies, arms length bodies and educational establishments"
Department for Education,Education and Skills Funding Agency,01/02/2021,Grants expenditure,IFD EDUCATION FUNDING GROUP,Sir Graham Balfour High School,9431178,357429.09,"Grants paid to organisations including agencies, arms length bodies and educational establishments"
Department for Education,Education and Skills Funding Agency,01/02/2021,Grants expenditure,ACADEMY AND FREE SCHOOLS SIXTH FORMS,Sir Graham Balfour High School,9431182,25050.66,"Grants paid to organisations including agencies, arms length bodies and educational establishments"
Department for Education,Education and Skills Funding Agency,01/02/2021,Grants expenditure,IFD EDUCATION FUNDING GROUP,Teddington School,9431186,482471.87,"Grants paid to organisations including agencies, arms length bodies and educational establishments"
Department for Education,Education and Skills Funding Agency,01/02/2021,Grants expenditure,ACADEMY AND FREE SCHOOLS SIXTH FORMS,Teddington School,9431190,48012.06,"Grants paid to organisations including agencies, arms length bodies and educational establishments"
Department for Education,Education and Skills Funding Agency,01/02/2021,Grants expenditure,IFD EDUCATION FUNDING GROUP,HILBRE HIGH SCHOOL ,9431194,409697.50,"Grants paid to organisations including agencies, arms length bodies and educational establishments"
Department for Education,Education and Skills Funding Agency,01/02/2021,Grants expenditure,IFD EDUCATION FUNDING GROUP,HILBRE HIGH SCHOOL ,9431196,44667.19,"Grants paid to organisations including agencies, arms length bodies and educational establishments"
Department for Education,Education and Skills Funding Agency,01/02/2021,Grants expenditure,ACADEMY AND FREE SCHOOLS SIXTH FORMS,HILBRE HIGH SCHOOL ,9431204,61980.06,"Grants paid to organisations including agencies, arms length bodies and educational establishments"
Department for Education,Education and Skills Funding Agency,01/02/2021,Grants expenditure,IFD EDUCATION FUNDING GROUP,Coombe Boys' School,9431208,354025.89,"Grants paid to organisations including agencies, arms length bodies and educational establishments"
Department for Education,Education and Skills Funding Agency,01/02/2021,Grants expenditure,ACADEMY AND FREE SCHOOLS SIXTH FORMS,Coombe Boys' School,9431212,41986.73,"Grants paid to organisations including agencies, arms length bodies and educational establishments"
Department for Education,Education and Skills Funding Agency,01/02/2021,Grants expenditure,IFD EDUCATION FUNDING GROUP,Greenacre Academy,9431218,359477.31,"Grants paid to organisations including agencies, arms length bodies and educational establishments"
Department for Education,Education and Skills Funding Agency,01/02/2021,Grants expenditure,ACADEMY AND FREE SCHOOLS SIXTH FORMS,Greenacre Academy,9431222,72100.55,"Grants paid to organisations including agencies, arms length bodies and educational establishments"
Department for Education,Education and Skills Funding Agency,01/02/2021,Grants expenditure,IFD EDUCATION FUNDING GROUP,Cardinal Hume Catholic School,9431234,530985.84,"Grants paid to organisations including agencies, arms length bodies and educational establishments"
Department for Education,Education and Skills Funding Agency,01/02/2021,Grants expenditure,ACADEMY AND FREE SCHOOLS SIXTH FORMS,Cardinal Hume Catholic School,9431238,87545.63,"Grants paid to organisations including agencies, arms length bodies and educational establishments"
Department for Education,Education and Skills Funding Agency,01/02/2021,Grants expenditure,IFD EDUCATION FUNDING GROUP,SACRED HEART CATHOLIC HIGH SCHOOL,9431248,500229.17,"Grants paid to organisations including agencies, arms length bodies and educational establishments"
Department for Education,Education and Skills Funding Agency,01/02/2021,Grants expenditure,ACADEMY AND FREE SCHOOLS SIXTH FORMS,SACRED HEART CATHOLIC HIGH SCHOOL,9431252,116716.87,"Grants paid to organisations including agencies, arms length bodies and educational establishments"
Department for Education,Education and Skills Funding Agency,01/02/2021,Grants expenditure,IFD EDUCATION FUNDING GROUP,The Folkestone School for Girls,9431258,342830.43,"Grants paid to organisations including agencies, arms length bodies and educational establishments"
Department for Education,Education and Skills Funding Agency,01/02/2021,Grants expenditure,IFD EDUCATION FUNDING GROUP,The Folkestone School for Girls,9431260,39252.90,"Grants paid to organisations including agencies, arms length bodies and educational establishments"
Department for Education,Education and Skills Funding Agency,01/02/2021,Grants expenditure,ACADEMY AND FREE SCHOOLS SIXTH FORMS,The Folkestone School for Girls,9431262,96586.71,"Grants paid to organisations including agencies, arms length bodies and educational establishments"
Department for Education,Education and Skills Funding Agency,01/02/2021,Grants expenditure,IFD EDUCATION FUNDING GROUP,Thomas Bennett Community College,9431268,409233.39,"Grants paid to organisations including agencies, arms length bodies and educational establishments"
Department for Education,Education and Skills Funding Agency,01/02/2021,Grants expenditure,IFD EDUCATION FUNDING GROUP,Thomas Bennett Community College,9431270,68685.24,"Grants paid to organisations including agencies, arms length bodies and educational establishments"
Department for Education,Education and Skills Funding Agency,01/02/2021,Grants expenditure,ACADEMY AND FREE SCHOOLS SIXTH FORMS,Thomas Bennett Community College,9431276,43006.15,"Grants paid to organisations including agencies, arms length bodies and educational establishments"
Department for Education,Education and Skills Funding Agency,01/02/2021,Grants expenditure,IFD EDUCATION FUNDING GROUP,The Blue Coat School,9431280,326637.73,"Grants paid to organisations including agencies, arms length bodies and educational establishments"
Department for Education,Education and Skills Funding Agency,01/02/2021,Grants expenditure,IFD EDUCATION FUNDING GROUP,The Blue Coat School,9431282,26278.94,"Grants paid to organisations including agencies, arms length bodies and educational establishments"
Department for Education,Education and Skills Funding Agency,01/02/2021,Grants expenditure,ACADEMY AND FREE SCHOOLS SIXTH FORMS,The Blue Coat School,9431286,121646.62,"Grants paid to organisations including agencies, arms length bodies and educational establishments"
Department for Education,Education and Skills Funding Agency,01/02/2021,Grants expenditure,IFD EDUCATION FUNDING GROUP,Plume School,9431294,613861.98,"Grants paid to organisations including agencies, arms length bodies and educational establishments"
Department for Education,Education and Skills Funding Agency,01/02/2021,Grants expenditure,IFD EDUCATION FUNDING GROUP,Plume School,9431296,28705.75,"Grants paid to organisations including agencies, arms length bodies and educational establishments"
Department for Education,Education and Skills Funding Agency,01/02/2021,Grants expenditure,ACADEMY AND FREE SCHOOLS SIXTH FORMS,Plume School,9431298,87066.63,"Grants paid to organisations including agencies, arms length bodies and educational establishments"
Department for Education,Education and Skills Funding Agency,01/02/2021,Grants expenditure,IFD EDUCATION FUNDING GROUP,The Regis School ,9431306,600981.23,"Grants paid to organisations including agencies, arms length bodies and educational establishments"
Department for Education,Education and Skills Funding Agency,01/02/2021,Grants expenditure,ACADEMY AND FREE SCHOOLS SIXTH FORMS,The Regis School ,9431312,61293.73,"Grants paid to organisations including agencies, arms length bodies and educational establishments"
Department for Education,Education and Skills Funding Agency,01/02/2021,Grants expenditure,IFD EDUCATION FUNDING GROUP,Kenton School,9431320,760617.53,"Grants paid to organisations including agencies, arms length bodies and educational establishments"
Department for Education,Education and Skills Funding Agency,01/02/2021,Grants expenditure,IFD EDUCATION FUNDING GROUP,Kenton School,9431322,33350.74,"Grants paid to organisations including agencies, arms length bodies and educational establishments"
Department for Education,Education and Skills Funding Agency,01/02/2021,Grants expenditure,ACADEMY AND FREE SCHOOLS SIXTH FORMS,Kenton School,9431326,102664.54,"Grants paid to organisations including agencies, arms length bodies and educational establishments"
Department for Education,Education and Skills Funding Agency,01/02/2021,Grants expenditure,IFD EDUCATION FUNDING GROUP,Denefield School,9431332,395963.03,"Grants paid to organisations including agencies, arms length bodies and educational establishments"
Department for Education,Education and Skills Funding Agency,01/02/2021,Grants expenditure,ACADEMY AND FREE SCHOOLS SIXTH FORMS,Denefield School,9431340,72871.97,"Grants paid to organisations including agencies, arms length bodies and educational establishments"
Department for Education,Education and Skills Funding Agency,01/02/2021,Grants expenditure,IFD EDUCATION FUNDING GROUP,Bartholomew School,9431348,410313.04,"Grants paid to organisations including agencies, arms length bodies and educational establishments"
Department for Education,Education and Skills Funding Agency,01/02/2021,Grants expenditure,ACADEMY AND FREE SCHOOLS SIXTH FORMS,Bartholomew School,9431352,89326.55,"Grants paid to organisations including agencies, arms length bodies and educational establishments"
Department for Education,Education and Skills Funding Agency,01/02/2021,Grants expenditure,IFD EDUCATION FUNDING GROUP,Consett Academy,9431356,585409.88,"Grants paid to organisations including agencies, arms length bodies and educational establishments"
Department for Education,Education and Skills Funding Agency,01/02/2021,Grants expenditure,ACADEMY AND FREE SCHOOLS SIXTH FORMS,Consett Academy,9431360,31422.40,"Grants paid to organisations including agencies, arms length bodies and educational establishments"
Department for Education,Education and Skills Funding Agency,01/02/2021,Grants expenditure,IFD EDUCATION FUNDING GROUP,Hellesdon High School,9431366,534686.94,"Grants paid to organisations including agencies, arms length bodies and educational establishments"
Department for Education,Education and Skills Funding Agency,01/02/2021,Grants expenditure,ACADEMY AND FREE SCHOOLS SIXTH FORMS,Hellesdon High School,9431370,122930.45,"Grants paid to organisations including agencies, arms length bodies and educational establishments"
