Department Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction Number,Amount,Description
Department for Education,Core,11/06/2021,IS/IT,Operational Finance,KAINOS WORKSMART LTD,CORE-PINV-022031,22532.58,Software licences
Department for Education,Core,25/06/2021,Other Goods & Services,Operational Finance,DELOITTE LLP,CORE-PINV-022206,21556.00,Professional Services - Accountancy
Department for Education,Core,04/06/2021,Other Costs,Operational Finance,IBM UK LTD,CORE-PINV-021718,54048.75,Software development
Department for Education,Core,08/06/2021,IS/IT,Operational Finance,Agile Management Solutions Limited,CORE-PINV-021766,35700.00,Systems Development
Department for Education,Core,08/06/2021,IS/IT,Operational Finance,Agile Management Solutions Limited,CORE-PINV-021767,142800.00,Systems Development
Department for Education,Core,08/06/2021,Other Costs,Operational Finance,Total Enterprise Solutions,CORE-PINV-021781,25925.00,Software development
Department for Education,Core,14/06/2021,Accommodation & Estates - Rent & Rates,Operational Finance,Government Property Agency,CORE-PINV-022049,300000.00,Rentals
Department for Education,Core,14/06/2021,Accommodation & Estates - Rent & Rates,Operational Finance,Government Property Agency,CORE-PINV-022051,129726.00,Rentals
Department for Education,Core,14/06/2021,Accommodation & Estates - Rent & Rates,Operational Finance,Government Property Agency,CORE-PINV-022052,139611.92,Rentals
Department for Education,Core,14/06/2021,Accommodation & Estates - Rent & Rates,Operational Finance,Government Property Agency,CORE-PINV-022054,54435.69,Rentals
Department for Education,Core,14/06/2021,Accommodation & Estates - Rent & Rates,Operational Finance,Government Property Agency,CORE-PINV-022057,30555.42,Rentals
Department for Education,Core,14/06/2021,Accommodation & Estates - Rent & Rates,Operational Finance,Government Property Agency,CORE-PINV-022058,78024.30,Rentals
Department for Education,Core,14/06/2021,Accommodation & Estates - Rent & Rates,Operational Finance,Government Property Agency,CORE-PINV-022100,36896.91,Rentals
Department for Education,Core,14/06/2021,Staff - Other,Operational Finance,Cabinet Office,CORE-PINV-021883,120000.00,Personnel Related
Department for Education,Core,16/06/2021,Accommodation & Estates - Rent & Rates,Operational Finance,Government Property Agency,CORE-PINV-022039,38591.70,Rentals
Department for Education,Core,17/06/2021,Accommodation & Estates - Rent & Rates,Operational Finance,Government Property Agency,CORE-PINV-022294,26694.45,Rentals
Department for Education,Core,21/06/2021,Accommodation & Estates - Rent & Rates,Operational Finance,Government Property Agency,CORE-PINV-022381,83799.32,Rentals
Department for Education,Core,21/06/2021,Accommodation & Estates - Rent & Rates,Operational Finance,Government Property Agency,CORE-PINV-022384,97949.13,Rentals
Department for Education,Core,21/06/2021,Accommodation & Estates - Rent & Rates,Operational Finance,Government Property Agency,CORE-PINV-022385,40018.21,Rentals
Department for Education,Core,23/06/2021,Accommodation & Estates - Rent & Rates,Operational Finance,Government Property Agency,CORE-PINV-022551,51082.25,Rentals
Department for Education,Core,23/06/2021,Accommodation & Estates - Rent & Rates,Operational Finance,Government Property Agency,CORE-PINV-022553,15746.92,Rentals
Department for Education,Core,23/06/2021,Accommodation & Estates - Other,Operational Finance,Government Property Agency,CORE-PINV-022553,4721.21,Estates Management
Department for Education,Core,23/06/2021,Accommodation & Estates - Maintenance,Operational Finance,Government Property Agency,CORE-PINV-022553,6509.25,Maintenance & Repairs
Department for Education,Core,24/06/2021,Accommodation & Estates - Rent & Rates,Operational Finance,Government Property Agency,CORE-PINV-022555,16441.00,Rentals
Department for Education,Core,24/06/2021,Accommodation & Estates - Other,Operational Finance,Government Property Agency,CORE-PINV-022555,4825.11,Estates Management
Department for Education,Core,24/06/2021,Accommodation & Estates - Maintenance,Operational Finance,Government Property Agency,CORE-PINV-022555,15441.30,Maintenance & Repairs
Department for Education,Core,30/06/2021,Accommodation & Estates - Maintenance,Operational Finance,MINISTRY OF JUSTICE,CORE-PINV-022705,37409.98,Maintenance & Repairs
Department for Education,Core,08/06/2021,Other Costs,Operational Finance,Arcadis LLP,CORE-PINV-021805,93903.76,Buildings additions
Department for Education,Core,23/06/2021,Other Costs,Operational Finance,Mace Ltd,CORE-PINV-022391,720214.13,Buildings additions
Department for Education,Core,25/06/2021,Other Costs,Operational Finance,Arcadis LLP,CORE-PINV-022616,45766.21,Buildings additions
Department for Education,Core,09/06/2021,Other Costs,Funding,OLIVE JAR DIGITAL LTD,CORE-PINV-021854,86180.00,Software development
Department for Education,Core,01/06/2021,Other Goods & Services,Commercial,PLACE GROUP LTD,CORE-PINV-021266,127076.00,Professional Services
Department for Education,Core,18/06/2021,Other Goods & Services,Commercial,2BUY2.COM LTD,CORE-PINV-022296,160233.00,Professional Services
Department for Education,Core,03/06/2021,Staff - Temporary Staff,Commercial,ANDIGITAL LIMITED,CORE-PINV-021671,87420.00,Short term & agency staff
Department for Education,Core,07/06/2021,Other Costs,Commercial,PAPER DESIGN STUDIO LTD,CORE-PINV-021729,78450.00,Software development
Department for Education,Core,29/06/2021,Staff - Temporary Staff,Commercial,ANDIGITAL LIMITED,CORE-PINV-022607,91200.00,Short term & agency staff
Department for Education,Core,08/06/2021,Other Goods & Services,Commercial,TOPMARK CLAIMS MANAGEMENT LTD,CORE-PINV-020755,48928.31,Professional Services
Department for Education,Core,11/06/2021,Other Goods & Services,Commercial,WILLIS GROUP,CORE-PINV-022027,63298.80,Professional Services
Department for Education,Core,14/06/2021,Other Goods & Services,Commercial,TOPMARK CLAIMS MANAGEMENT LTD,CORE-PINV-021935,53779.09,Professional Services
Department for Education,Core,29/06/2021,Other Goods & Services,Commercial,WILLIS GROUP,CORE-PINV-022656,88641.60,Professional Services
Department for Education,Core,02/06/2021,Other Goods & Services,Commercial Delivery,Cabinet Office,CORE-PINV-021516,1493689.54,Professional Services
Department for Education,Core,30/06/2021,Staff - Other,Human Resources,EDENRED,CORE-PINV-019283,25205.00,Personnel Related
Department for Education,Core,15/06/2021,Staff - Other,Human Resources,Cabinet Office,CORE-PINV-021879,88920.70,Recruitment Advertising
Department for Education,Core,11/06/2021,Learning & Development,Human Resources,Ernst & Young LLP,CORE-PINV-021745,25000.00,Training costs
Department for Education,Core,25/06/2021,Learning & Development,Human Resources,Ernst & Young LLP,CORE-PINV-022613,26703.00,Training costs
Department for Education,Core,11/06/2021,IS/IT,Digital and Technology,Foundry4 Consulting Limited,CORE-PINV-021967,48203.10,Systems Development
Department for Education,Core,24/06/2021,IS/IT,Digital and Technology,VODAFONE ENTERPRISE U.K.,CORE-PINV-022519,26255.09,Telecoms
Department for Education,Core,24/06/2021,IS/IT,Digital and Technology,VODAFONE ENTERPRISE U.K.,CORE-PINV-022574,25758.54,Telecoms
Department for Education,Core,03/06/2021,Other Goods & Services,Digital and Technology,ANDIGITAL LIMITED,CORE-PINV-021672,47460.00,Professional Services
Department for Education,Core,03/06/2021,Other Goods & Services,Digital and Technology,ANDIGITAL LIMITED,CORE-PINV-021673,68190.00,Professional Services
Department for Education,Core,29/06/2021,IS/IT,Digital and Technology,Bae Systems Applied Intelligence Ltd,CORE-PINV-022070,56021.63,Systems Operations
Department for Education,Core,29/06/2021,IS/IT,Digital and Technology,Bae Systems Applied Intelligence Ltd,CORE-PINV-022071,59517.16,Systems Operations
Department for Education,Core,02/06/2021,Professional Services,Digital and Technology,Methods Business and Digital Technology Ltd,CORE-PINV-020524,63338.40,Short term & agency staff
Department for Education,Core,08/06/2021,IS/IT,Digital and Technology,Complete University Guide Limited ,CORE-PINV-021724,22512.48,Systems Operations
Department for Education,Core,11/06/2021,IS/IT,Digital and Technology,Bytes Software Services Ltd,CORE-PINV-021870,116269.83,End User Software & Hardware
Department for Education,Core,11/06/2021,IS/IT,Digital and Technology,Bytes Software Services Ltd,CORE-PINV-021872,88606.98,End User Software & Hardware
Department for Education,Core,11/06/2021,IS/IT,Digital and Technology,Complete University Guide Limited ,CORE-PINV-021910,22512.48,Systems Operations
Department for Education,Core,28/06/2021,Office Costs,Digital and Technology,Xerox UK Limited,CORE-PINV-022635,21695.35,Printing
Department for Education,Core,28/06/2021,IS/IT,Digital and Technology,STONE COMPUTERS LTD,CORE-PINV-021929,52388.54,ICT Support & Services
Department for Education,Core,28/06/2021,Office Costs,Digital and Technology,Xerox UK Limited,CORE-PINV-019311,22466.82,Printing
Department for Education,Core,29/06/2021,IS/IT,Digital and Technology,BT GROUP PLC,CORE-PINV-022621,303805.88,Telecoms facilities and services
Department for Education,Core,07/06/2021,Professional Services,Digital and Technology,Bae Systems Applied Intelligence Ltd,CORE-PINV-021725,31968.00,Short term & agency staff
Department for Education,Core,15/06/2021,IS/IT,Digital and Technology,Bytes Software Services Ltd,CORE-PINV-020239,263757.09,Systems Development
Department for Education,Core,01/06/2021,IS/IT,Digital and Technology,Bytes Software Services Ltd,CORE-PINV-021423,1124097.45,Systems Development
Department for Education,Core,02/06/2021,IS/IT,Digital and Technology,Bae Systems Applied Intelligence Ltd,CORE-PINV-021358,72975.00,Systems Development
Department for Education,Core,04/06/2021,IS/IT,Digital and Technology,SOL-TEC LIMITED,CORE-PINV-021703,63385.14,Systems Development
Department for Education,Core,04/06/2021,IS/IT,Digital and Technology,SOL-TEC LIMITED,CORE-PINV-021704,66722.46,Systems Development
Department for Education,Core,08/06/2021,IS/IT,Digital and Technology,SOL-TEC LIMITED,CORE-PINV-021754,95129.20,Systems Development
Department for Education,Core,10/06/2021,IS/IT,Digital and Technology,Bae Systems Applied Intelligence Ltd,CORE-PINV-022014,91847.21,Systems Development
Department for Education,Core,10/06/2021,IS/IT,Digital and Technology,Bae Systems Applied Intelligence Ltd,CORE-PINV-022015,69252.50,Systems Development
Department for Education,Core,14/06/2021,IS/IT,Digital and Technology,Methods Business and Digital Technology Ltd,CORE-PINV-022090,155575.00,Systems Operations
Department for Education,Core,16/06/2021,Staff - Temporary Staff,Digital and Technology,Methods Business and Digital Technology Ltd,CORE-PINV-022263,30780.00,Short term & agency staff
Department for Education,Core,09/06/2021,IS/IT,Digital and Technology,Nimbus Digital & Technology Innovations,CORE-PINV-021843,54736.62,ICT Support & Services
Department for Education,Core,14/06/2021,IS/IT,Digital and Technology,Bae Systems Applied Intelligence Ltd,CORE-PINV-022111,30192.00,Systems Operations
Department for Education,Core,01/06/2021,Other Goods & Services,Analysis,UCL CONSULTANTS LTD,CORE-PINV-020840,37297.50,Research & Evaluation
Department for Education,Core,02/06/2021,Other Costs,Analysis,IPSOS MORI,CORE-PINV-021559,78776.95,Research & development
Department for Education,Core,03/06/2021,Other Goods & Services,Analysis,NATIONAL CENTRE FOR SOCIAL RESEARCH,CORE-PINV-021649,38861.00,Research & Evaluation
Department for Education,Core,07/06/2021,Other Costs,Analysis,IPSOS MORI,CORE-PCR-000795,-78776.95,Research & development
Department for Education,Core,15/06/2021,Other Goods & Services,Analysis,IPSOS MORI,CORE-PINV-022152,48720.00,Research & Evaluation
Department for Education,Core,18/06/2021,Other Goods & Services,Analysis,Renaissance Learning UK Ltd,CORE-PINV-022307,40049.05,Research & Evaluation
Department for Education,Core,24/06/2021,Other Costs,Analysis,IFF RESEARCH LTD,CORE-PINV-022560,43066.63,Research & development
Department for Education,Core,24/06/2021,Other Goods & Services,Analysis,IFF RESEARCH LTD,CORE-PINV-022562,43961.00,Research & Evaluation
Department for Education,Core,28/06/2021,Other Goods & Services,Analysis,IFF RESEARCH LTD,CORE-PINV-020234,46982.40,Research & Evaluation
Department for Education,Core,29/06/2021,Other Costs,Analysis,IFF RESEARCH LTD,CORE-PINV-022561,158730.00,Research & development
Department for Education,Core,03/06/2021,IS/IT,Data,CAPGEMINI UK PLC,CORE-PINV-021676,47370.00,ICT repair & maintenance
Department for Education,Core,11/06/2021,IS/IT,Data,CAPGEMINI UK PLC,CORE-PINV-021722,48510.00,ICT repair & maintenance
Department for Education,Core,08/06/2021,IS/IT,Data,SOL-TEC LIMITED,CORE-PINV-021753,108654.08,ICT repair & maintenance
Department for Education,Core,09/06/2021,IS/IT,Data,Engine Partners UK LLP - Engine Transformation,CORE-PINV-021896,83688.00,ICT repair & maintenance
Department for Education,Core,09/06/2021,IS/IT,Data,Engine Partners UK LLP - Engine Transformation,CORE-PINV-021852,28044.00,ICT repair & maintenance
Department for Education,Core,10/06/2021,IS/IT,Data,AGILE SOLUTIONS GB LTD,CORE-PINV-022013,53586.00,ICT repair & maintenance
Department for Education,Core,17/06/2021,IS/IT,Data,OLIVE JAR DIGITAL LTD,CORE-PINV-021851,101561.90,ICT repair & maintenance
Department for Education,Core,17/06/2021,IS/IT,Data,OLIVE JAR DIGITAL LTD,CORE-PINV-021853,79056.00,ICT repair & maintenance
Department for Education,Core,18/06/2021,IS/IT,Data,HIPPO DIGITAL LTD,CORE-PINV-022268,71400.00,ICT repair & maintenance
Department for Education,Core,10/06/2021,IS/IT,Data,HIVE IT LIMITED,CORE-PINV-021981,53640.00,Systems Operations
Department for Education,Core,08/06/2021,IS/IT,Data,Mangrove Data Limited,CORE-PINV-021720,24900.00,ICT Support & Services
Department for Education,Core,09/06/2021,IS/IT,Data,CADENCE INNOVA,CORE-PINV-021890,326230.00,Systems Operations
Department for Education,Core,21/06/2021,Learning & Development,"Planning, Performance and Risk",Oxford Saïd Business School Ltd (OSBS),CORE-PINV-022375,41666.67,Training costs
Department for Education,Core,09/06/2021,Other Costs,"Planning, Performance and Risk",Nimbus Digital & Technology Innovations,CORE-PINV-021842,57080.00,Software development
Department for Education,Core,18/06/2021,Grants Expenditure,Capital Directorate,LINCOLNSHIRE COUNTY COUNCIL,CL018281,35134.62,Capital grants - Local Government
Department for Education,Core,18/06/2021,Grants Expenditure,Capital Directorate,DEVON COUNTY COUNCIL,CL018288,37861.54,Capital grants - Local Government
Department for Education,Core,18/06/2021,Grants Expenditure,Capital Directorate,West Sussex County Council,CL018292,25104.26,Capital grants - Local Government
Department for Education,Core,18/06/2021,Grants Expenditure,Capital Directorate,DURHAM COUNTY COUNCIL,CL018294,29943.08,Capital grants - Local Government
Department for Education,Core,18/06/2021,Grants Expenditure,Capital Directorate,KENT COUNTY COUNCIL,CL018296,34304.49,Capital grants - Local Government
Department for Education,Core,18/06/2021,Grants Expenditure,Capital Directorate,Hutchinson Memorial CE First School,CAY062198,46381.40,Capital grants - Academy Trust
Department for Education,Core,18/06/2021,Grants Expenditure,Capital Directorate,GREENWICH LONDON BOROUGH COUNCIL,CL018180,1394122.90,Capital grants - Local Government
Department for Education,Core,18/06/2021,Grants Expenditure,Capital Directorate,London Borough of Tower Hamlets,CL018181,270751.85,Capital grants - Local Government
Department for Education,Core,18/06/2021,Grants Expenditure,Capital Directorate,WESTMINSTER CITY COUNCIL,CL018182,245630.06,Capital grants - Local Government
Department for Education,Core,18/06/2021,Grants Expenditure,Capital Directorate,BARKING & DAGENHAM LONDON BOROUGH COUNCIL,CL018183,49261.80,Capital grants - Local Government
Department for Education,Core,18/06/2021,Grants Expenditure,Capital Directorate,BRENT LONDON BOROUGH COUNCIL,CL018184,1029321.14,Capital grants - Local Government
Department for Education,Core,18/06/2021,Grants Expenditure,Capital Directorate,BROMLEY LONDON BOROUGH COUNCIL,CL018185,248607.29,Capital grants - Local Government
Department for Education,Core,18/06/2021,Grants Expenditure,Capital Directorate,CROYDON LONDON BOROUGH COUNCIL,CL018186,473190.58,Capital grants - Local Government
Department for Education,Core,18/06/2021,Grants Expenditure,Capital Directorate,HARROW LONDON BOROUGH COUNCIL,CL018188,1663711.52,Capital grants - Local Government
Department for Education,Core,18/06/2021,Grants Expenditure,Capital Directorate,HOUNSLOW LONDON BOROUGH COUNCIL,CL018189,286742.12,Capital grants - Local Government
Department for Education,Core,18/06/2021,Grants Expenditure,Capital Directorate,ROYAL BOROUGH OF KINGSTON UPON THAMES COUNCIL,CL018190,116625.14,Capital grants - Local Government
Department for Education,Core,18/06/2021,Grants Expenditure,Capital Directorate,NEWHAM LONDON BOROUGH COUNCIL,CL018191,115100.39,Capital grants - Local Government
Department for Education,Core,18/06/2021,Grants Expenditure,Capital Directorate,London Borough of Richmond upon Thames,CL018192,46291.85,Capital grants - Local Government
Department for Education,Core,18/06/2021,Grants Expenditure,Capital Directorate,London Borough of Sutton,CL018193,1796725.80,Capital grants - Local Government
Department for Education,Core,18/06/2021,Grants Expenditure,Capital Directorate,COVENTRY CITY COUNCIL,CL018194,2637055.99,Capital grants - Local Government
Department for Education,Core,18/06/2021,Grants Expenditure,Capital Directorate,DUDLEY METRO BOROUGH COUNCIL,CL018195,157912.35,Capital grants - Local Government
Department for Education,Core,18/06/2021,Grants Expenditure,Capital Directorate,Sandwell Metro Borough Council,CL018196,992458.24,Capital grants - Local Government
Department for Education,Core,18/06/2021,Grants Expenditure,Capital Directorate,SOLIHULL METRO BOROUGH COUNCIL,CL018197,487580.01,Capital grants - Local Government
Department for Education,Core,18/06/2021,Grants Expenditure,Capital Directorate,WALSALL METRO BOROUGH COUNCIL,CL018198,146652.34,Capital grants - Local Government
Department for Education,Core,18/06/2021,Grants Expenditure,Capital Directorate,WOLVERHAMPTON CITY COUNCIL,CL018199,2090046.79,Capital grants - Local Government
Department for Education,Core,18/06/2021,Grants Expenditure,Capital Directorate,KNOWSLEY METRO BOROUGH COUNCIL,CL018200,44908.34,Capital grants - Local Government
Department for Education,Core,18/06/2021,Grants Expenditure,Capital Directorate,LIVERPOOL CITY COUNCIL,CL018201,353546.69,Capital grants - Local Government
Department for Education,Core,18/06/2021,Grants Expenditure,Capital Directorate,ST HELENS METRO BOROUGH COUNCIL,CL018202,313130.72,Capital grants - Local Government
Department for Education,Core,18/06/2021,Grants Expenditure,Capital Directorate,BURY METRO BOROUGH COUNCIL,CL018203,209695.17,Capital grants - Local Government
Department for Education,Core,18/06/2021,Grants Expenditure,Capital Directorate,OLDHAM METRO BOROUGH COUNCIL,CL018204,759179.53,Capital grants - Local Government
Department for Education,Core,18/06/2021,Grants Expenditure,Capital Directorate,TAMESIDE METRO BOROUGH COUNCIL,CL018205,1359090.65,Capital grants - Local Government
Department for Education,Core,18/06/2021,Grants Expenditure,Capital Directorate,Trafford Borough Council,CL018206,871308.04,Capital grants - Local Government
Department for Education,Core,18/06/2021,Grants Expenditure,Capital Directorate,WIGAN METRO BOROUGH COUNCIL,CL018207,244103.11,Capital grants - Local Government
Department for Education,Core,18/06/2021,Grants Expenditure,Capital Directorate,BARNSLEY METROPOLITAN BOROUGH COUNCIL,CL018208,593303.13,Capital grants - Local Government
Department for Education,Core,18/06/2021,Grants Expenditure,Capital Directorate,DONCASTER METRO BOROUGH COUNCIL,CL018209,154739.17,Capital grants - Local Government
Department for Education,Core,18/06/2021,Grants Expenditure,Capital Directorate,ROTHERHAM BOROUGH COUNCIL,CL018210,382164.80,Capital grants - Local Government
Department for Education,Core,18/06/2021,Grants Expenditure,Capital Directorate,SHEFFIELD CITY COUNCIL,CL018211,513057.32,Capital grants - Local Government
Department for Education,Core,18/06/2021,Grants Expenditure,Capital Directorate,BRADFORD CITY COUNCIL,CL018212,317451.79,Capital grants - Local Government
Department for Education,Core,18/06/2021,Grants Expenditure,Capital Directorate,CALDERDALE METRO BOROUGH COUNCIL,CL018213,460654.04,Capital grants - Local Government
Department for Education,Core,18/06/2021,Grants Expenditure,Capital Directorate,LEEDS CITY COUNCIL,CL018214,7240704.89,Capital grants - Local Government
Department for Education,Core,18/06/2021,Grants Expenditure,Capital Directorate,Wakefield City Council,CL018215,123153.54,Capital grants - Local Government
Department for Education,Core,18/06/2021,Grants Expenditure,Capital Directorate,NEWCASTLE CITY COUNCIL,CL018217,193773.35,Capital grants - Local Government
Department for Education,Core,18/06/2021,Grants Expenditure,Capital Directorate,NORTH TYNESIDE METRO BOROUGH COUNCIL,CL018218,211199.36,Capital grants - Local Government
Department for Education,Core,18/06/2021,Grants Expenditure,Capital Directorate,SUNDERLAND CITY METRO BOROUGH COUNCIL,CL018219,382271.72,Capital grants - Local Government
Department for Education,Core,18/06/2021,Grants Expenditure,Capital Directorate,BATH & NORTH EAST SOMERSET COUNCIL,CL018221,539144.13,Capital grants - Local Government
Department for Education,Core,18/06/2021,Grants Expenditure,Capital Directorate,BRISTOL CITY COUNCIL,CL018222,1090206.84,Capital grants - Local Government
Department for Education,Core,18/06/2021,Grants Expenditure,Capital Directorate,SOUTH GLOUCESTERSHIRE COUNCIL,CL018223,459341.97,Capital grants - Local Government
Department for Education,Core,18/06/2021,Grants Expenditure,Capital Directorate,Middlesbrough Council,CL018224,1075826.12,Capital grants - Local Government
Department for Education,Core,18/06/2021,Grants Expenditure,Capital Directorate,REDCAR & CLEVELAND BOROUGH COUNCIL,CL018225,38213.97,Capital grants - Local Government
Department for Education,Core,18/06/2021,Grants Expenditure,Capital Directorate,KINGSTON UPON HULL CITY COUNCIL,CL018226,641950.30,Capital grants - Local Government
Department for Education,Core,18/06/2021,Grants Expenditure,Capital Directorate,EAST RIDING OF YORKSHIRE COUNCIL,CL018227,144902.72,Capital grants - Local Government
Department for Education,Core,18/06/2021,Grants Expenditure,Capital Directorate,NORTH YORKSHIRE COUNTY COUNCIL,CL018228,375742.25,Capital grants - Local Government
Department for Education,Core,18/06/2021,Grants Expenditure,Capital Directorate,CITY OF YORK COUNCIL,CL018229,762204.45,Capital grants - Local Government
Department for Education,Core,18/06/2021,Grants Expenditure,Capital Directorate,BEDFORD BOROUGH COUNCIL,CL018230,663205.31,Capital grants - Local Government
Department for Education,Core,18/06/2021,Grants Expenditure,Capital Directorate,CENTRAL BEDFORDSHIRE COUNCIL,CL018231,825993.73,Capital grants - Local Government
Department for Education,Core,18/06/2021,Grants Expenditure,Capital Directorate,Buckinghamshire Council,CL018232,671970.65,Capital grants - Local Government
Department for Education,Core,18/06/2021,Grants Expenditure,Capital Directorate,DORSET COUNCIL,CL018233,235515.11,Capital grants - Local Government
Department for Education,Core,18/06/2021,Grants Expenditure,Capital Directorate,DURHAM COUNTY COUNCIL,CL018234,159997.13,Capital grants - Local Government
Department for Education,Core,18/06/2021,Grants Expenditure,Capital Directorate,EAST SUSSEX COUNTY COUNCIL,CL018235,221148.32,Capital grants - Local Government
Department for Education,Core,18/06/2021,Grants Expenditure,Capital Directorate,BRIGHTON & HOVE CITY COUNCIL,CL018236,546199.11,Capital grants - Local Government
Department for Education,Core,18/06/2021,Grants Expenditure,Capital Directorate,HAMPSHIRE COUNTY COUNCIL,CL018237,4544861.67,Capital grants - Local Government
Department for Education,Core,18/06/2021,Grants Expenditure,Capital Directorate,SOUTHAMPTON CITY COUNCIL,CL018238,908861.83,Capital grants - Local Government
Department for Education,Core,18/06/2021,Grants Expenditure,Capital Directorate,LEICESTERSHIRE COUNTY COUNCIL,CL018239,2460920.70,Capital grants - Local Government
Department for Education,Core,18/06/2021,Grants Expenditure,Capital Directorate,RUTLAND COUNTY COUNCIL,CL018240,187665.54,Capital grants - Local Government
Department for Education,Core,18/06/2021,Grants Expenditure,Capital Directorate,STOKE ON TRENT CITY COUNCIL,CL018241,1285422.33,Capital grants - Local Government
Department for Education,Core,18/06/2021,Grants Expenditure,Capital Directorate,WILTSHIRE COUNTY COUNCIL,CL018242,347953.81,Capital grants - Local Government
Department for Education,Core,18/06/2021,Grants Expenditure,Capital Directorate,ROYAL BOROUGH OF WINDSOR & MAIDENHEAD,CL018243,87883.82,Capital grants - Local Government
Department for Education,Core,18/06/2021,Grants Expenditure,Capital Directorate,Reading Borough Council,CL018244,1039524.07,Capital grants - Local Government
Department for Education,Core,18/06/2021,Grants Expenditure,Capital Directorate,WOKINGHAM COUNCIL,CL018245,794971.17,Capital grants - Local Government
Department for Education,Core,18/06/2021,Grants Expenditure,Capital Directorate,PETERBOROUGH CITY COUNCIL,CL018246,315131.14,Capital grants - Local Government
Department for Education,Core,18/06/2021,Grants Expenditure,Capital Directorate,DEVON COUNTY COUNCIL,CL018247,1374776.58,Capital grants - Local Government
Department for Education,Core,18/06/2021,Grants Expenditure,Capital Directorate,TORBAY COUNCIL,CL018248,1005632.51,Capital grants - Local Government
Department for Education,Core,18/06/2021,Grants Expenditure,Capital Directorate,ESSEX COUNTY COUNCIL,CL018249,2416977.07,Capital grants - Local Government
Department for Education,Core,18/06/2021,Grants Expenditure,Capital Directorate,THURROCK BOROUGH COUNCIL,CL018250,711104.08,Capital grants - Local Government
Department for Education,Core,18/06/2021,Grants Expenditure,Capital Directorate,Worcestershire County Council,CL018251,546613.37,Capital grants - Local Government
Department for Education,Core,18/06/2021,Grants Expenditure,Capital Directorate,KENT COUNTY COUNCIL,CL018252,2691770.28,Capital grants - Local Government
Department for Education,Core,18/06/2021,Grants Expenditure,Capital Directorate,LANCASHIRE COUNTY COUNCIL,CL018253,1395391.85,Capital grants - Local Government
Department for Education,Core,18/06/2021,Grants Expenditure,Capital Directorate,Blackburn with Darwen Borough Council,CL018254,314625.02,Capital grants - Local Government
Department for Education,Core,18/06/2021,Grants Expenditure,Capital Directorate,BLACKPOOL BOROUGH COUNCIL,CL018255,49378.70,Capital grants - Local Government
Department for Education,Core,18/06/2021,Grants Expenditure,Capital Directorate,NOTTINGHAMSHIRE COUNTY COUNCIL,CL018256,1822663.91,Capital grants - Local Government
Department for Education,Core,18/06/2021,Grants Expenditure,Capital Directorate,SHROPSHIRE COUNCIL,CL018257,337501.66,Capital grants - Local Government
Department for Education,Core,18/06/2021,Grants Expenditure,Capital Directorate,Cheshire East Council,CL018258,664115.55,Capital grants - Local Government
Department for Education,Core,18/06/2021,Grants Expenditure,Capital Directorate,CHESHIRE WEST & CHESTER COUNCIL,CL018259,2750535.68,Capital grants - Local Government
Department for Education,Core,18/06/2021,Grants Expenditure,Capital Directorate,CUMBRIA COUNTY COUNCIL,CL018260,217588.61,Capital grants - Local Government
Department for Education,Core,18/06/2021,Grants Expenditure,Capital Directorate,HERTFORDSHIRE COUNTY COUNCIL,CL018261,1487341.06,Capital grants - Local Government
Department for Education,Core,18/06/2021,Grants Expenditure,Capital Directorate,ISLE OF WIGHT COUNCIL,CL018262,132441.39,Capital grants - Local Government
Department for Education,Core,18/06/2021,Grants Expenditure,Capital Directorate,LINCOLNSHIRE COUNTY COUNCIL,CL018263,322264.34,Capital grants - Local Government
Department for Education,Core,18/06/2021,Grants Expenditure,Capital Directorate,NORFOLK COUNTY COUNCIL,CL018264,866972.22,Capital grants - Local Government
Department for Education,Core,18/06/2021,Grants Expenditure,Capital Directorate,SUFFOLK COUNTY COUNCIL,CL018265,539296.26,Capital grants - Local Government
Department for Education,Core,18/06/2021,Grants Expenditure,Capital Directorate,SURREY COUNTY COUNCIL,CL018266,10068657.67,Capital grants - Local Government
Department for Education,Core,18/06/2021,Grants Expenditure,Capital Directorate,WARWICKSHIRE COUNTY COUNCIL,CL018267,2681812.95,Capital grants - Local Government
Department for Education,Core,18/06/2021,Grants Expenditure,Capital Directorate,West Sussex County Council,CL018268,781635.41,Capital grants - Local Government
Department for Education,Core,18/06/2021,Grants Expenditure,Capital Directorate,North Northamptonshire Council,CL018271,115874.26,Capital grants - Local Government
Department for Education,Core,18/06/2021,Grants Expenditure,Capital Directorate,West Northamptonshire Council,CL018272,251825.75,Capital grants - Local Government
Department for Education,Core,18/06/2021,Grants Expenditure,Capital Directorate,SIXTH FORM COLLEGE FARNBOROUGH,DU00063760,-86447.12,Capital grants - Academy Trust
Department for Education,Core,18/06/2021,Grants Expenditure,Capital Directorate,The Sixth Form College Farnborough,DU00063761,86447.12,Capital grants - Academy Trust
Department for Education,Core,18/06/2021,Grants Expenditure,Capital Directorate,The Compton School,DU00063801,28122.81,Capital grants - Academy Trust
Department for Education,Core,18/06/2021,Grants Expenditure,Capital Directorate,BRIT School for Performing Arts and Technology (CT,CAY062208,32777.50,Capital grants - Academy Trust
Department for Education,Core,18/06/2021,Grants Expenditure,Capital Directorate,St Peter's Catholic School,CAY062227,27132.81,Capital grants - Academy Trust
Department for Education,Core,18/06/2021,Grants Expenditure,Capital Directorate,Emmanuel College (CTC),CAY062243,29444.69,Capital grants - Academy Trust
