Department Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction Number,Amount,Description
Department for Education,CORE,06/05/2021,Other Goods & Services,Operational Finance,DELOITTE LLP,CORE-PINV-020294,"36,089.00",Professional Services - Accountancy
Department for Education,CORE,06/05/2021,Other Goods & Services,Operational Finance,DELOITTE LLP,CORE-PINV-020295,"47,462.00",Professional Services - Accountancy
Department for Education,CORE,13/05/2021,IS/IT,Operational Finance,KAINOS WORKSMART LTD,CORE-PINV-020740,"26,932.50",Software licences
Department for Education,CORE,06/05/2021,Other Goods & Services,Operational Finance,Allen Lane Limited,CORE-PINV-020307,"26,910.00",Temporary Staff
Department for Education,CORE,24/05/2021,Other Costs,Operational Finance,IBM UK LTD,CORE-PINV-021217,"22,332.82",Software Development
Department for Education,CORE,07/05/2021,IS/IT,Operational Finance,Agile Management Solutions Limited,CORE-PINV-020442,"40,959.00",Systems Development
Department for Education,CORE,07/05/2021,IS/IT,Operational Finance,Agile Management Solutions Limited,CORE-PINV-020445,"163,836.00",Systems Development
Department for Education,CORE,12/05/2021,Other Costs,Operational Finance,Total Enterprise Solutions,CORE-PINV-020592,"21,550.00",Software Development
Department for Education,CORE,14/05/2021,Other Costs,Operational Finance,Total Enterprise Solutions,CORE-PINV-019058,"189,050.00",Software Development
Department for Education,CORE,07/05/2021,Accommodation & Estates - Other,Operational Finance,Government Property Agency,CORE-PINV-020397,199.21,Building Service Charge
Department for Education,CORE,07/05/2021,Accommodation & Estates - Other,Operational Finance,Government Property Agency,CORE-PINV-020397,"70,250.25",Building Service Charge
Department for Education,CORE,07/05/2021,Accommodation & Estates - Other,Operational Finance,Government Property Agency,CORE-PINV-020398,"379,174.18",Building Service Charge
Department for Education,CORE,07/05/2021,Accommodation & Estates - Other,Operational Finance,Government Property Agency,CORE-PINV-020398,"465,806.63",Building Service Charge
Department for Education,CORE,18/05/2021,Accommodation & Estates - Other,Operational Finance,Government Property Agency,CORE-PINV-020939,"107,271.02",Building Service Charge
Department for Education,CORE,27/05/2021,Staff - Other,Operational Finance,HOME OFFICE,CORE-PINV-021453,"129,371.00",Recruitment Advertising
Department for Education,CORE,04/05/2021,Other Costs,Operational Finance,Arcadis LLP,CORE-PINV-020203,"176,817.23",Buildings additions
Department for Education,CORE,18/05/2021,Other Costs,Operational Finance,Arcadis LLP,CORE-PINV-020931,"178,042.55",Buildings additions
Department for Education,CORE,18/05/2021,Other Costs,Operational Finance,Arcadis LLP,CORE-PINV-020934,"58,815.16",Buildings additions
Department for Education,CORE,18/05/2021,Other Costs,Operational Finance,Arcadis LLP,CORE-PINV-020935,"42,638.28",Buildings additions
Department for Education,CORE,20/05/2021,Other Costs,Operational Finance,Mace Ltd,CORE-PINV-021072,"716,710.64",Buildings additions
Department for Education,CORE,21/05/2021,Other Costs,Operational Finance,Arcadis LLP,CORE-PINV-021218,"25,603.97",Buildings additions
Department for Education,CORE,27/05/2021,Other Costs,Operational Finance,Graham Asset Management ,CORE-PINV-021412,"120,178.86",Buildings additions
Department for Education,CORE,27/05/2021,Other Costs,Operational Finance,Government Property Agency,CORE-PINV-021424,"28,235.98",Buildings additions
Department for Education,CORE,10/05/2021,Other Costs,Funding,OLIVE JAR DIGITAL LTD,CORE-PINV-020487,"81,200.00",Software Development
Department for Education,CORE,25/05/2021,Learning & Development,Commercial,Cabinet Office,CORE-PINV-020863,"239,100.00",Training costs
Department for Education,CORE,04/05/2021,Other Goods & Services,Commercial,PLACE GROUP LTD,CORE-PINV-019878,"122,389.00",Professional Services
Department for Education,CORE,24/05/2021,Other Goods & Services,Commercial,2BUY2.COM LTD,CORE-PINV-021225,"157,422.00",Professional Services
Department for Education,CORE,07/05/2021,Other Costs,Commercial,PAPER DESIGN STUDIO LTD,CORE-PINV-020462,"95,975.00",Software Development
Department for Education,CORE,04/05/2021,Other Goods & Services,Commercial,WILLIS GROUP,CORE-PINV-020217,"57,148.80",Professional Services
Department for Education,CORE,10/05/2021,Legal,Commercial Delivery,GOVERNMENT LEGAL DEPARTMENT,CORE-PINV-020476,"357,250.00",Professional Services - Legal
Department for Education,CORE,28/05/2021,Other Goods & Services,Commercial Delivery,Cabinet Office,CORE-PINV-021482,"99,187.50",Professional Services
Department for Education,CORE,05/05/2021,IS/IT,Human Resources,WORKDAY LTD,CORE-PINV-020279,"191,156.00",ICT repair & maintenance
Department for Education,CORE,05/05/2021,IS/IT,Human Resources,WORKDAY LTD,CORE-PINV-020280,"835,565.00",ICT repair & maintenance
Department for Education,CORE,07/05/2021,IS/IT,Digital and Technology,Cloud Technology Solutions Ltd,CORE-PINV-020309,"119,232.00",End User Software & Hardware
Department for Education,CORE,28/05/2021,Other Goods & Services,Digital and Technology,LinkedIn Ireland Unlimited,CORE-PINV-021481,"27,480.00",Professional Services
Department for Education,CORE,06/05/2021,Other Goods & Services,Digital and Technology,ANDIGITAL LIMITED,CORE-PINV-019964,"48,630.00",Professional Services
Department for Education,CORE,25/05/2021,IS/IT,Digital and Technology,Bae Systems Applied Intelligence Ltd,CORE-PINV-020515,"42,027.53",Systems Development
Department for Education,CORE,25/05/2021,Staff - Temporary Staff,Digital and Technology,Methods Business and Digital Technology Ltd,CORE-PINV-020454,"39,330.00",Short term & agency staff
Department for Education,CORE,14/05/2021,Staff - Temporary Staff,Digital and Technology,Methods Business and Digital Technology Ltd,CORE-PCR-000719,"-42,453.60",Short term & agency staff
Department for Education,CORE,14/05/2021,Staff - Temporary Staff,Digital and Technology,Methods Business and Digital Technology Ltd,CORE-PINV-019857,"42,453.60",Short term & agency staff
Department for Education,CORE,13/05/2021,IS/IT,Digital and Technology,Bae Systems Applied Intelligence Ltd,CORE-PINV-020723,"48,257.22",Systems Operations
Department for Education,CORE,18/05/2021,Office Costs,Digital and Technology,Xerox UK Limited,CORE-PINV-020923,"32,000.00",Printing
Department for Education,CORE,18/05/2021,Office Costs,Digital and Technology,Xerox UK Limited,CORE-PINV-020950,"33,000.00",Printing
Department for Education,CORE,20/05/2021,IS/IT,Digital and Technology,Cabinet Office,CORE-PINV-020861,"27,032.50",End User Software & Hardware
Department for Education,CORE,21/05/2021,IS/IT,Digital and Technology,Bytes Software Services Ltd,CORE-PINV-020081,"90,483.24",End User Software & Hardware
Department for Education,CORE,27/05/2021,IS/IT,Digital and Technology,Phoenix Software Ltd,CORE-PINV-021086,"82,209.34",End User Software & Hardware
Department for Education,CORE,28/05/2021,IS/IT,Digital and Technology,BT GROUP PLC,CORE-PINV-021488,"319,583.36",Telecoms facilities and services
Department for Education,CORE,05/05/2021,Other Costs,Digital and Technology,Probrand Limited,CORE-PINV-020237,"55,946.40",Buildings additions
Department for Education,CORE,05/05/2021,Other Costs,Digital and Technology,SMART SOURCING PLC,CORE-PINV-020248,"36,835.00",Software Development
Department for Education,CORE,05/05/2021,Other Goods & Services,Digital and Technology,Actica Consulting Ltd,CORE-PINV-019932,"45,309.60",Professional Services
Department for Education,CORE,11/05/2021,Staff - Temporary Staff,Digital and Technology,Bae Systems Applied Intelligence Ltd,CORE-PINV-020514,"34,632.00",Short term & agency staff
Department for Education,CORE,26/05/2021,IS/IT,Digital and Technology,COMPUTACENTER PLC,CORE-PINV-021385,"82,123.55",ICT Hardware
Department for Education,CORE,26/05/2021,IS/IT,Digital and Technology,COMPUTACENTER PLC,CORE-PINV-021386,"82,123.55",ICT Hardware
Department for Education,CORE,26/05/2021,IS/IT,Digital and Technology,COMPUTACENTER PLC,CORE-PINV-021387,"81,512.96",ICT Hardware
Department for Education,CORE,26/05/2021,IS/IT,Digital and Technology,COMPUTACENTER PLC,CORE-PINV-021388,"82,123.55",ICT Hardware
Department for Education,CORE,06/05/2021,IS/IT,Digital and Technology,Bytes Software Services Ltd,CORE-PCR-000722,"-3,223,730.39",Systems Development
Department for Education,CORE,06/05/2021,IS/IT,Digital and Technology,Bytes Software Services Ltd,CORE-PINV-019199,"3,223,730.39",Systems Development
Department for Education,CORE,06/05/2021,IS/IT,Digital and Technology,Bytes Software Services Ltd,CORE-PINV-020238,"2,120,878.80",Systems Development
Department for Education,CORE,06/05/2021,IS/IT,Digital and Technology,Bytes Software Services Ltd,CORE-PINV-020258,"839,094.50",Systems Development
Department for Education,CORE,07/05/2021,IS/IT,Digital and Technology,SOL-TEC LIMITED,CORE-PINV-020371,"100,637.55",Systems Development
Department for Education,CORE,10/05/2021,IS/IT,Digital and Technology,SOL-TEC LIMITED,CORE-PINV-020369,"66,934.14",Systems Development
Department for Education,CORE,10/05/2021,IS/IT,Digital and Technology,SOL-TEC LIMITED,CORE-PINV-020370,"70,458.32",Systems Development
Department for Education,CORE,11/05/2021,IS/IT,Digital and Technology,Bae Systems Applied Intelligence Ltd,CORE-PINV-020512,"83,082.50",Systems Development
Department for Education,CORE,11/05/2021,IS/IT,Digital and Technology,Bae Systems Applied Intelligence Ltd,CORE-PINV-020511,"89,889.50",Systems Development
Department for Education,CORE,26/05/2021,IS/IT,Digital and Technology,Bytes Software Services Ltd,CORE-PCR-000743,"-1,104,375.59",Systems Development
Department for Education,CORE,17/05/2021,Consultancy,Digital and Technology,Bytes Software Services Ltd,CORE-PINV-020882,"36,130.56",Consultancy - IT/IS
Department for Education,CORE,20/05/2021,IS/IT,Digital and Technology,XMA Ltd,CORE-PINV-019960,"27,880.60",Networking
Department for Education,CORE,26/05/2021,IS/IT,Digital and Technology,Bytes Software Services Ltd,CORE-PINV-020817,"1,104,375.59",Systems Development
Department for Education,CORE,26/05/2021,IS/IT,Digital and Technology,Bae Systems Applied Intelligence Ltd,CORE-PINV-021357,"92,653.84",Systems Development
Department for Education,CORE,26/05/2021,IS/IT,Digital and Technology,Bytes Software Services Ltd,CORE-PINV-020496,"1,104,375.59",Systems Development
Department for Education,CORE,14/05/2021,Staff - Temporary Staff,Digital and Technology,Methods Business and Digital Technology Ltd,CORE-PINV-020783,"34,200.00",Short term & agency staff
Department for Education,CORE,18/05/2021,IS/IT,Digital and Technology,Methods Business and Digital Technology Ltd,CORE-PINV-020890,"149,800.00",Systems Operations
Department for Education,CORE,14/05/2021,Staff - Temporary Staff,Digital and Technology,Methods Business and Digital Technology Ltd,CORE-PINV-020451,"38,760.00",Short term & agency staff
Department for Education,CORE,14/05/2021,IS/IT,Digital and Technology,Nimbus Digital & Technology Innovations,CORE-PINV-020786,"55,332.96",ICT Support & Services
Department for Education,CORE,14/05/2021,Consultancy,Digital and Technology,Nimbus Digital & Technology Innovations,CORE-PINV-020788,"59,832.50",Consultancy - Technical
Department for Education,CORE,04/05/2021,Other Costs,Analysis,PEARSON EDUCATION LTD,CORE-PINV-020204,"41,736.00",Research & development
Department for Education,CORE,05/05/2021,Other Costs,Analysis,PEARSON EDUCATION LTD,CORE-PINV-020205,"106,600.00",Research & development
Department for Education,CORE,05/05/2021,Other Costs,Analysis,NFER TRADING LIMITED INV T,CORE-PINV-020260,"257,658.00",Research & development
Department for Education,CORE,05/05/2021,Other Costs,Analysis,NFER TRADING LIMITED INV T,CORE-PINV-020261,"27,600.00",Research & development
Department for Education,CORE,24/05/2021,Other Goods & Services,Analysis,Kantar UK Ltd,CORE-PINV-021230,"144,433.00",Research & Evaluation
Department for Education,CORE,11/05/2021,IS/IT,Data,OLIVE JAR DIGITAL LTD,CORE-PINV-020489,"110,694.43",ICT repair & maintenance
Department for Education,CORE,11/05/2021,IS/IT,Data,OLIVE JAR DIGITAL LTD,CORE-PINV-020488,"83,208.00",ICT repair & maintenance
Department for Education,CORE,11/05/2021,IS/IT,Data,SOL-TEC LIMITED,CORE-PINV-020368,"114,372.72",ICT repair & maintenance
Department for Education,CORE,13/05/2021,IS/IT,Data,AGILE SOLUTIONS GB LTD,CORE-PINV-020710,"60,120.00",ICT repair & maintenance
Department for Education,CORE,17/05/2021,IS/IT,Data,Engine Partners UK LLP - Engine Transformation,CORE-PINV-020668,"29,520.00",ICT repair & maintenance
Department for Education,CORE,21/05/2021,IS/IT,Data,Engine Partners UK LLP - Engine Transformation,CORE-PINV-020670,"46,035.20",ICT repair & maintenance
Department for Education,CORE,21/05/2021,IS/IT,Data,HIPPO DIGITAL LTD,CORE-PINV-021165,"37,488.76",ICT repair & maintenance
Department for Education,CORE,21/05/2021,IS/IT,Data,Engine Partners UK LLP - Engine Transformation,CORE-PINV-020683,"69,648.00",ICT repair & maintenance
Department for Education,CORE,07/05/2021,IS/IT,Data,Mangrove Data Limited,CORE-PINV-020406,"25,200.00",ICT Support & Services
Department for Education,CORE,11/05/2021,IS/IT,Data,RM EDUCATION PLC,CORE-PINV-020519,"388,200.00",Systems Operations
Department for Education,CORE,28/05/2021,IS/IT,Data,RM EDUCATION PLC,CORE-PINV-021480,"388,200.00",Systems Operations
Department for Education,CORE,10/05/2021,IS/IT,Data,CADENCE INNOVA,CORE-PINV-020466,"327,282.50",Systems Operations
Department for Education,CORE,04/05/2021,Staff - Temporary Staff,"Planning, Performance and Risk",Cabinet Office,CORE-PINV-020233,"27,545.00",Short term & agency staff
Department for Education,Core,12/05/2021,Other Goods & Services,Capital Directorate,Bloom Procurement Services Ltd,D-PINV035820,"35,754.00",Professional Services
Department for Education,Core,20/05/2021,Grants Expenditure,Capital Directorate,Buckinghamshire Council,DU00063566,"3,402,560.00",Capital grants
Department for Education,Core,20/05/2021,Grants Expenditure,Capital Directorate,Buckinghamshire Council,DU00063567,"250,000.00",Current grants
Department for Education,Core,20/05/2021,Grants Expenditure,Capital Directorate,Abbey Multi Academy Trust,CAY059866,"212,797.98",Capital grants
Department for Education,Core,20/05/2021,Grants Expenditure,Capital Directorate,Academies Enterprise Trust,CAY059867,"1,332,182.42",Capital grants
Department for Education,Core,20/05/2021,Grants Expenditure,Capital Directorate,Academy Transformation Trust,CAY059868,"1,274,954.88",Capital grants
Department for Education,Core,20/05/2021,Grants Expenditure,Capital Directorate,Acer Trust,CAY059869,"411,809.73",Capital grants
Department for Education,Core,20/05/2021,Grants Expenditure,Capital Directorate,Acorn Education Trust ,CAY059870,"160,195.41",Capital grants
Department for Education,Core,20/05/2021,Grants Expenditure,Capital Directorate,Advance Learning Partnership,CAY059871,"225,882.13",Capital grants
Department for Education,Core,20/05/2021,Grants Expenditure,Capital Directorate,ALBAN ACADEMIES TRUST,CAY059872,"217,610.23",Capital grants
Department for Education,Core,20/05/2021,Grants Expenditure,Capital Directorate,Aldridge Education,CAY059873,"197,674.06",Capital grants
Department for Education,Core,20/05/2021,Grants Expenditure,Capital Directorate,Aletheia Anglican Academies Trust,CAY059874,"128,656.72",Capital grants
Department for Education,Core,20/05/2021,Grants Expenditure,Capital Directorate,Alpha Academies Trust,CAY059875,"75,034.35",Capital grants
Department for Education,Core,20/05/2021,Grants Expenditure,Capital Directorate,Ambitions Academies Trust,CAY059876,"303,947.78",Capital grants
Department for Education,Core,20/05/2021,Grants Expenditure,Capital Directorate,Anglian Learning,CAY059877,"355,500.62",Capital grants
Department for Education,Core,20/05/2021,Grants Expenditure,Capital Directorate,Anthem Schools Trust,CAY059878,"446,763.71",Capital grants
Department for Education,Core,20/05/2021,Grants Expenditure,Capital Directorate,Aquinas C of E Education Trust Limited,CAY059879,"188,004.17",Capital grants
Department for Education,Core,20/05/2021,Grants Expenditure,Capital Directorate,Archway Learning Trust,CAY059880,"223,475.08",Capital grants
Department for Education,Core,20/05/2021,Grants Expenditure,Capital Directorate,ARK Schools,CAY059881,"1,342,988.67",Capital grants
Department for Education,Core,20/05/2021,Grants Expenditure,Capital Directorate,Aspirations Academies Trust,CAY059882,"365,251.85",Capital grants
Department for Education,Core,20/05/2021,Grants Expenditure,Capital Directorate,Aspire Academy Trust ,CAY059883,"159,929.32",Capital grants
Department for Education,Core,20/05/2021,Grants Expenditure,Capital Directorate,ASSET Education,CAY059884,"205,030.23",Capital grants
Department for Education,Core,20/05/2021,Grants Expenditure,Capital Directorate,ASSISI CATHOLIC TRUST,CAY059885,"151,431.60",Capital grants
Department for Education,Core,20/05/2021,Grants Expenditure,Capital Directorate,Aston Community Education Trust,CAY059886,"327,876.95",Capital grants
Department for Education,Core,20/05/2021,Grants Expenditure,Capital Directorate,Astrea Academy Trust,CAY059887,"518,523.69",Capital grants
Department for Education,Core,20/05/2021,Grants Expenditure,Capital Directorate,Avanti Schools Trust,CAY059888,"132,801.04",Capital grants
Department for Education,Core,20/05/2021,Grants Expenditure,Capital Directorate,Batley Multi Academy Trust,CAY059889,"128,952.75",Capital grants
Department for Education,Core,20/05/2021,Grants Expenditure,Capital Directorate,Beckfoot Trust,CAY059890,"279,843.93",Capital grants
Department for Education,Core,20/05/2021,Grants Expenditure,Capital Directorate,Bedfordshire Schools Trust Limited,CAY059891,"149,818.78",Capital grants
Department for Education,Core,20/05/2021,Grants Expenditure,Capital Directorate,Berlesduna Academy Trust,CAY059892,"106,225.59",Capital grants
Department for Education,Core,20/05/2021,Grants Expenditure,Capital Directorate,Birmingham Diocesan Academies Trust,CAY059893,"160,528.18",Capital grants
Department for Education,Core,20/05/2021,Grants Expenditure,Capital Directorate,Bishop Bewick Catholic Education Trust,CAY059894,"282,066.70",Capital grants
Department for Education,Core,20/05/2021,Grants Expenditure,Capital Directorate,Bishop Chadwick Catholic Education Trust,CAY059895,"334,059.24",Capital grants
Department for Education,Core,20/05/2021,Grants Expenditure,Capital Directorate,Bishop Hogarth Catholic Education Trust,CAY059896,"562,853.43",Capital grants
Department for Education,Core,20/05/2021,Grants Expenditure,Capital Directorate,Burnt Mill Academy Trust,CAY059897,"457,538.36",Capital grants
Department for Education,Core,20/05/2021,Grants Expenditure,Capital Directorate,Bohunt Education Trust,CAY059898,"622,287.62",Capital grants
Department for Education,Core,20/05/2021,Grants Expenditure,Capital Directorate,Boleyn Trust,CAY059899,"195,964.23",Capital grants
Department for Education,Core,20/05/2021,Grants Expenditure,Capital Directorate,Boudica Schools Trust,CAY059900,"184,091.74",Capital grants
Department for Education,Core,20/05/2021,Grants Expenditure,Capital Directorate,Bourne Education Trust,CAY059901,"525,895.55",Capital grants
Department for Education,Core,20/05/2021,Grants Expenditure,Capital Directorate,Bradford Diocesan Academies Trust,CAY059902,"254,377.54",Capital grants
Department for Education,Core,20/05/2021,Grants Expenditure,Capital Directorate,Bradgate Education Partnership,CAY059903,"265,810.47",Capital grants
Department for Education,Core,20/05/2021,Grants Expenditure,Capital Directorate,Bridge Academy Trust,CAY059904,"150,252.01",Capital grants
Department for Education,Core,20/05/2021,Grants Expenditure,Capital Directorate,Bridgwater & Taunton College Trust,CAY059905,"159,186.96",Capital grants
Department for Education,Core,20/05/2021,Grants Expenditure,Capital Directorate,Brigantia Learning Trust Limited,CAY059906,"116,620.38",Capital grants
Department for Education,Core,20/05/2021,Grants Expenditure,Capital Directorate,Bright Futures Educational Trust,CAY059907,"164,404.52",Capital grants
Department for Education,Core,20/05/2021,Grants Expenditure,Capital Directorate,Cabot Learning Federation,CAY059908,"344,140.85",Capital grants
Department for Education,Core,20/05/2021,Grants Expenditure,Capital Directorate,Cambridge Meridian Academies Trust,CAY059909,"409,481.68",Capital grants
Department for Education,Core,20/05/2021,Grants Expenditure,Capital Directorate,Castle Phoenix Trust,CAY059910,"222,811.81",Capital grants
Department for Education,Core,20/05/2021,Grants Expenditure,Capital Directorate,Castle School Education Trust,CAY059911,"380,909.88",Capital grants
Department for Education,Core,20/05/2021,Grants Expenditure,Capital Directorate,Cathedral Schools Trust,CAY059912,"104,697.91",Capital grants
Department for Education,Core,20/05/2021,Grants Expenditure,Capital Directorate,Central Learning Partnership Trust,CAY059913,"237,467.83",Capital grants
Department for Education,Core,20/05/2021,Grants Expenditure,Capital Directorate,Central RSA Academies Trust,CAY059914,"217,742.09",Capital grants
Department for Education,Core,20/05/2021,Grants Expenditure,Capital Directorate,CHILDREN FIRST ACADEMY TRUST,CAY059915,"169,448.02",Capital grants
Department for Education,Core,20/05/2021,Grants Expenditure,Capital Directorate,Chiltern Learning Trust,CAY059916,"427,095.42",Capital grants
Department for Education,Core,20/05/2021,Grants Expenditure,Capital Directorate,Cirrus Primary Academy Trust,CAY059917,"115,200.45",Capital grants
Department for Education,Core,20/05/2021,Grants Expenditure,Capital Directorate,City of London Academies Trust,CAY059918,"268,905.08",Capital grants
Department for Education,Core,20/05/2021,Grants Expenditure,Capital Directorate,Clevedon Learning Trust,CAY059919,"135,121.53",Capital grants
Department for Education,Core,20/05/2021,Grants Expenditure,Capital Directorate,Coastal Learning Partnership,CAY059920,"189,816.22",Capital grants
Department for Education,Core,20/05/2021,Grants Expenditure,Capital Directorate,Community Academies Trust,CAY059921,"336,552.78",Capital grants
Department for Education,Core,20/05/2021,Grants Expenditure,Capital Directorate,Community Inclusive Trust,CAY059922,"183,939.91",Capital grants
Department for Education,Core,20/05/2021,Grants Expenditure,Capital Directorate,Consilium Academies,CAY059923,"198,790.85",Capital grants
Department for Education,Core,20/05/2021,Grants Expenditure,Capital Directorate,The Coombe Secondary Schools Academy Trust,CAY059924,"213,342.07",Capital grants
Department for Education,Core,20/05/2021,Grants Expenditure,Capital Directorate,The Core Education Trust,CAY059925,"132,590.84",Capital grants
Department for Education,Core,20/05/2021,Grants Expenditure,Capital Directorate,Cornwall Education Learning Trust,CAY059926,"317,986.67",Capital grants
Department for Education,Core,20/05/2021,Grants Expenditure,Capital Directorate,Creative Education Trust,CAY059927,"705,743.42",Capital grants
Department for Education,Core,20/05/2021,Grants Expenditure,Capital Directorate,Cumbria Education Trust,CAY059928,"246,398.42",Capital grants
Department for Education,Core,20/05/2021,Grants Expenditure,Capital Directorate,Dartmoor Multi Academy Trust,CAY059929,"230,083.05",Capital grants
Department for Education,Core,20/05/2021,Grants Expenditure,Capital Directorate,Delta Academies Trust,CAY059930,"823,187.72",Capital grants
Department for Education,Core,10/05/2021,Grants Income,Capital Directorate,Yorkshire Learning Partnership (Project Co) Ltd,D-PINV035283,"132,876.66",Capital contribution
Department for Education,Core,07/05/2021,Grants Expenditure,Capital Directorate,Ermysted's Grammar School,D-CINV001558,"25,633.32",Capital grants
Department for Education,Core,12/05/2021,Grants Expenditure,Capital Directorate,Portakabin Ltd,D-PINV035792,"166,226.58",Current grants
Department for Education,Core,06/05/2021,Grants Expenditure,Capital Directorate,Galliford Try Building Ltd,D-PINV035650,"41,647.68",Capital grants
Department for Education,Core,05/05/2021,Grants Expenditure,Capital Directorate,Kier Construction Limited,D-PINV035469,"287,247.13",Capital grants
Department for Education,Core,06/05/2021,Grants Expenditure,Capital Directorate,Eco Modular Buildings Limited,D-PINV035470,"27,994.66",Capital grants
Department for Education,Core,06/05/2021,Grants Expenditure,Capital Directorate,Willmott Dixon Construction Limited,D-PINV035406,"102,692.38",Capital grants
Department for Education,Core,06/05/2021,Grants Expenditure,Capital Directorate,Kier Construction Limited,D-PINV035639,"1,381,257.48",Capital grants
Department for Education,Core,06/05/2021,Grants Expenditure,Capital Directorate,Morgan Sindall Construction & Infrastructure Ltd,D-PINV035629,"262,470.61",Capital grants
Department for Education,Core,06/05/2021,Grants Expenditure,Capital Directorate,Wates Construction Ltd,D-PINV035624,"960,621.02",Capital grants
Department for Education,Core,06/05/2021,Grants Expenditure,Capital Directorate,Bowmer & Kirkland Ltd,D-PINV035654,"180,000.00",Capital grants
Department for Education,Core,07/05/2021,Grants Expenditure,Capital Directorate,Bowmer & Kirkland Ltd,D-PINV035692,"153,540.37",Capital grants
Department for Education,Core,07/05/2021,Grants Expenditure,Capital Directorate,Kier Construction Limited,D-PINV035756,"330,298.31",Capital grants
Department for Education,Core,10/05/2021,Grants Expenditure,Capital Directorate,Arcadis LLP,D-PINV035668,"41,723.46",Capital grants
Department for Education,Core,10/05/2021,Grants Expenditure,Capital Directorate,Bowmer & Kirkland Ltd,D-PINV035627,"340,656.11",Capital grants
Department for Education,Core,10/05/2021,Grants Expenditure,Capital Directorate,Kier Construction Limited,D-PINV035781,"36,759.98",Capital grants
Department for Education,Core,10/05/2021,Grants Expenditure,Capital Directorate,Willmott Dixon Construction Limited,D-PINV035778,"846,338.40",Capital grants
Department for Education,Core,11/05/2021,Grants Expenditure,Capital Directorate,Henry Boot Construction Limited,D-PINV035749,"897,612.29",Capital grants
Department for Education,Core,11/05/2021,Grants Expenditure,Capital Directorate,Wates Construction Ltd,D-PINV035656,"157,791.84",Capital grants
Department for Education,Core,12/05/2021,Grants Expenditure,Capital Directorate,Bowmer & Kirkland Ltd,D-PINV035904,"844,536.10",Capital grants
Department for Education,Core,12/05/2021,Grants Expenditure,Capital Directorate,Morgan Sindall Construction & Infrastructure Ltd,D-PINV035891,"300,080.92",Capital grants
Department for Education,Core,12/05/2021,Grants Expenditure,Capital Directorate,Galliford Try Building Ltd,D-PINV035850,"1,048,439.80",Capital grants
Department for Education,Core,12/05/2021,Grants Expenditure,Capital Directorate,Kier Construction Limited,D-PINV035908,"589,147.68",Capital grants
Department for Education,Core,12/05/2021,Grants Expenditure,Capital Directorate,Spatial Initiative Ltd,D-PINV035903,"76,019.30",Capital grants
Department for Education,Core,12/05/2021,Grants Expenditure,Capital Directorate,ISG Construction Ltd,D-PINV035907,"1,022,405.84",Capital grants
Department for Education,Core,12/05/2021,Grants Expenditure,Capital Directorate,The Barnes Group Limited,D-PINV035890,"391,623.96",Capital grants
Department for Education,Core,12/05/2021,Grants Expenditure,Capital Directorate,Farrans Construction t/a a division of Northstone ,D-PINV035678,"838,513.19",Capital grants
Department for Education,Core,20/05/2021,Grants Expenditure,Capital Directorate,Elmwey Learning Trust,CAY059860,"92,916.46",Capital grants
Department for Education,Core,20/05/2021,Grants Expenditure,Capital Directorate,Lighthouse Schools Partnership,CAY059861,"202,282.00",Capital grants
Department for Education,Core,20/05/2021,Grants Expenditure,Capital Directorate,Queensmead School,CAY059862,"192,776.24",Capital grants
Department for Education,Core,04/05/2021,Grants Expenditure,Capital Directorate,Wates Construction Ltd,D-PINV035525,"770,180.40",Capital grants
Department for Education,Core,05/05/2021,Grants Expenditure,Capital Directorate,Mace Ltd,D-PINV035432,"36,568.80",Capital grants
Department for Education,Core,05/05/2021,Grants Expenditure,Capital Directorate,Mace Ltd,D-PINV035431,"54,589.50",Capital grants
Department for Education,Core,06/05/2021,Grants Expenditure,Capital Directorate,Wates Construction Ltd,D-PINV035638,"368,739.73",Capital grants
Department for Education,Core,07/05/2021,Grants Expenditure,Capital Directorate,Mace Ltd,D-PINV035493,"31,936.32",Capital grants
Department for Education,Core,12/05/2021,Grants Expenditure,Capital Directorate,Turner & Townsend,D-PINV035875,"36,624.30",Capital grants
Department for Education,Core,12/05/2021,Grants Expenditure,Capital Directorate,Turner & Townsend,D-PINV035874,"41,267.10",Capital grants
Department for Education,Core,05/05/2021,Grants Expenditure,Capital Directorate,Laing O'Rourke Services Ltd,D-PCR000822,"-400,821.60",Capital grants
Department for Education,Core,07/05/2021,Grants Expenditure,Capital Directorate,Bowmer & Kirkland Ltd,D-PINV035215,"1,691,200.27",Capital grants
Department for Education,Core,04/05/2021,Grants Expenditure,Capital Directorate,Arcadis LLP,D-PCR000830,"-170,747.79",Capital grants
Department for Education,Core,04/05/2021,Grants Expenditure,Capital Directorate,Ridge Partnership,D-PINV035276,"36,960.00",Capital grants
Department for Education,Core,04/05/2021,Grants Expenditure,Capital Directorate,Arcadis LLP,D-PINV035517,"197,950.55",Capital grants
Department for Education,Core,04/05/2021,Grants Expenditure,Capital Directorate,BAM Construction Ltd,D-PINV035507,"1,116,811.80",Capital grants
Department for Education,Core,05/05/2021,Grants Expenditure,Capital Directorate,ISG Construction Ltd,D-PINV035545,"194,005.60",Capital grants
Department for Education,Core,05/05/2021,Grants Expenditure,Capital Directorate,Bowmer & Kirkland Ltd,D-PINV035551,"537,053.88",Capital grants
Department for Education,Core,05/05/2021,Grants Expenditure,Capital Directorate,Oasis Academy Byron,D-CINV001551,"49,583.31",Capital grants
