Department Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction Number,Amount,Description
Department for Education,ESFA,01/08/2022,Grants Expenditure,ESFA Funding Directorate,Furze Platt Senior School,22AYF0816894,"516,480.94",Current grants - Academy Trust
Department for Education,ESFA,01/08/2022,Grants Expenditure,ESFA Funding Directorate,Churchill Gardens Primary Academy,22AYF0816899,"81,447.61",Current grants - Academy Trust
Department for Education,ESFA,01/08/2022,Grants Expenditure,ESFA Funding Directorate,Francis Combe Academy,22AYF0816904,"483,435.73",Current grants - Academy Trust
Department for Education,ESFA,01/08/2022,Grants Expenditure,ESFA Funding Directorate,Francis Combe Academy,22AYF0816906,"40,274.10",Current grants - Academy Trust
Department for Education,ESFA,01/08/2022,Grants Expenditure,ESFA Funding Directorate,Millbank Academy,22AYF0816911,"123,621.12",Current grants - Academy Trust
Department for Education,ESFA,01/08/2022,Grants Expenditure,ESFA Funding Directorate,Phoenix Academy,22AYF0816915,"297,992.70",Current grants - Academy Trust
Department for Education,ESFA,01/08/2022,Grants Expenditure,ESFA Funding Directorate,Pimlico Academy,22AYF0816922,"660,446.61",Current grants - Academy Trust
Department for Education,ESFA,01/08/2022,Grants Expenditure,ESFA Funding Directorate,Pimlico Academy,22AYF0816925,"67,880.15",Current grants - Academy Trust
Department for Education,ESFA,01/08/2022,Grants Expenditure,ESFA Funding Directorate,Pimlico Primary,22AYF0816930,"134,764.26",Current grants - Academy Trust
Department for Education,ESFA,01/08/2022,Grants Expenditure,ESFA Funding Directorate,Trinity Academy,22AYF0816934,"381,474.55",Current grants - Academy Trust
Department for Education,ESFA,01/08/2022,Grants Expenditure,ESFA Funding Directorate,The Laureate Academy,22AYF0816942,"308,995.80",Current grants - Academy Trust
Department for Education,ESFA,01/08/2022,Grants Expenditure,ESFA Funding Directorate,Barclay Academy,22AYF0816948,"261,603.00",Current grants - Academy Trust
Department for Education,ESFA,01/08/2022,Grants Expenditure,ESFA Funding Directorate,Barclay Academy,22AYF0816950,"30,381.22",Current grants - Academy Trust
Department for Education,ESFA,01/08/2022,Grants Expenditure,ESFA Funding Directorate,Bushey Academy,22AYF0816954,"436,680.95",Current grants - Academy Trust
Department for Education,ESFA,01/08/2022,Grants Expenditure,ESFA Funding Directorate,Bushey Academy,22AYF0816956,"67,792.97",Current grants - Academy Trust
Department for Education,ESFA,01/08/2022,Grants Expenditure,ESFA Funding Directorate,Gentleshaw Primary Academy,22AYF0816961,"48,671.41",Current grants - Academy Trust
Department for Education,ESFA,01/08/2022,Grants Expenditure,ESFA Funding Directorate,St John's Primary Academy,22AYF0816964,"150,259.72",Current grants - Academy Trust
Department for Education,ESFA,01/08/2022,Grants Expenditure,ESFA Funding Directorate,St Peter's CE Primary Academy,22AYF0816967,"121,901.27",Current grants - Academy Trust
Department for Education,ESFA,01/08/2022,Grants Expenditure,ESFA Funding Directorate,Etching Hill Primary School,22AYF0816970,"112,700.22",Current grants - Academy Trust
Department for Education,ESFA,01/08/2022,Grants Expenditure,ESFA Funding Directorate,Cornwallis Academy,22AYF0816973,"474,837.29",Current grants - Academy Trust
Department for Education,ESFA,01/08/2022,Grants Expenditure,ESFA Funding Directorate,Cornwallis Academy,22AYF0816975,"99,795.91",Current grants - Academy Trust
Department for Education,ESFA,01/08/2022,Grants Expenditure,ESFA Funding Directorate,New Line Learning Academy,22AYF0816980,"325,509.19",Current grants - Academy Trust
Department for Education,ESFA,01/08/2022,Grants Expenditure,ESFA Funding Directorate,New Line Learning Academy,22AYF0816982,"36,728.61",Current grants - Academy Trust
Department for Education,ESFA,01/08/2022,Grants Expenditure,ESFA Funding Directorate,Tiger Primary School,22AYF0816984,"135,597.24",Current grants - Academy Trust
Department for Education,ESFA,01/08/2022,Grants Expenditure,ESFA Funding Directorate,Blackpool Aspire Academy,22AYF0816987,"411,538.55",Current grants - Academy Trust
Department for Education,ESFA,01/08/2022,Grants Expenditure,ESFA Funding Directorate,Blackpool Gateway Academy,22AYF0816991,"137,024.89",Current grants - Academy Trust
Department for Education,ESFA,01/08/2022,Grants Expenditure,ESFA Funding Directorate,Garstang Community Academy,22AYF0816994,"345,371.66",Current grants - Academy Trust
Department for Education,ESFA,01/08/2022,Grants Expenditure,ESFA Funding Directorate,Hambleton Primary Academy,22AYF0816997,"64,550.73",Current grants - Academy Trust
Department for Education,ESFA,01/08/2022,Grants Expenditure,ESFA Funding Directorate,Mereside Primary Academy,22AYF0817000,"101,261.00",Current grants - Academy Trust
Department for Education,ESFA,01/08/2022,Grants Expenditure,ESFA Funding Directorate,Montgomery High School - A Language College and Fu,22AYF0817005,"545,897.34",Current grants - Academy Trust
Department for Education,ESFA,01/08/2022,Grants Expenditure,ESFA Funding Directorate,Unity Academy Blackpool,22AYF0817008,"466,935.55",Current grants - Academy Trust
Department for Education,ESFA,01/08/2022,Grants Expenditure,ESFA Funding Directorate,Westcliff Primary Academy,22AYF0817012,"62,330.55",Current grants - Academy Trust
Department for Education,ESFA,01/08/2022,Grants Expenditure,ESFA Funding Directorate,Westminster Primary Academy,22AYF0817016,"158,567.49",Current grants - Academy Trust
Department for Education,ESFA,01/08/2022,Grants Expenditure,ESFA Funding Directorate,ARMFIELD ACADEMY,22AYF0817019,"378,422.95",Current grants - Academy Trust
Department for Education,ESFA,01/08/2022,Grants Expenditure,ESFA Funding Directorate,Coatham Church of England VC Primary School,22AYF0817023,"67,983.19",Current grants - Academy Trust
Department for Education,ESFA,01/08/2022,Grants Expenditure,ESFA Funding Directorate,Galley Hill Primary School,22AYF0817026,"66,215.13",Current grants - Academy Trust
Department for Education,ESFA,01/08/2022,Grants Expenditure,ESFA Funding Directorate,Green Gates Primary School,22AYF0817029,"81,413.29",Current grants - Academy Trust
Department for Education,ESFA,01/08/2022,Grants Expenditure,ESFA Funding Directorate,Ings Farm Primary School,22AYF0817033,"128,195.60",Current grants - Academy Trust
Department for Education,ESFA,01/08/2022,Grants Expenditure,ESFA Funding Directorate,John Emmerson Batty Primary School,22AYF0817036,"60,559.25",Current grants - Academy Trust
Department for Education,ESFA,01/08/2022,Grants Expenditure,ESFA Funding Directorate,Lakes Primary School,22AYF0817039,"98,779.31",Current grants - Academy Trust
Department for Education,ESFA,01/08/2022,Grants Expenditure,ESFA Funding Directorate,New Marske Primary School,22AYF0817043,"64,360.04",Current grants - Academy Trust
Department for Education,ESFA,01/08/2022,Grants Expenditure,ESFA Funding Directorate,St Peter’s Church of England VC Primary School,22AYF0817046,"98,320.99",Current grants - Academy Trust
Department for Education,ESFA,01/08/2022,Grants Expenditure,ESFA Funding Directorate,Westgarth Primary School,22AYF0817050,"90,498.31",Current grants - Academy Trust
Department for Education,ESFA,01/08/2022,Grants Expenditure,ESFA Funding Directorate,Wheatlands Primary School,22AYF0817053,"113,996.89",Current grants - Academy Trust
Department for Education,ESFA,01/08/2022,Grants Expenditure,ESFA Funding Directorate,Gartree High School Oadby,22AYF0817056,"363,684.49",Current grants - Academy Trust
Department for Education,ESFA,01/08/2022,Grants Expenditure,ESFA Funding Directorate,Redland Green School,22AYF0817058,"472,735.03",Current grants - Academy Trust
Department for Education,ESFA,01/08/2022,Grants Expenditure,ESFA Funding Directorate,Redland Green School,22AYF0817059,"49,452.27",Current grants - Academy Trust
Department for Education,ESFA,01/08/2022,Grants Expenditure,ESFA Funding Directorate,Redland Green School,22AYF0817060,"177,533.18",Current grants - Academy Trust
Department for Education,ESFA,01/08/2022,Grants Expenditure,ESFA Funding Directorate,Ashton Park School,22AYF0817064,"500,719.22",Current grants - Academy Trust
Department for Education,ESFA,01/08/2022,Grants Expenditure,ESFA Funding Directorate,Ashton Park School,22AYF0817067,"53,871.29",Current grants - Academy Trust
Department for Education,ESFA,01/08/2022,Grants Expenditure,ESFA Funding Directorate,Ashton Vale Primary School,22AYF0817072,"60,298.12",Current grants - Academy Trust
Department for Education,ESFA,01/08/2022,Grants Expenditure,ESFA Funding Directorate,Compass Point South Street School,22AYF0817075,"61,526.51",Current grants - Academy Trust
Department for Education,ESFA,01/08/2022,Grants Expenditure,ESFA Funding Directorate,Luckwell Primary School,22AYF0817078,"47,469.37",Current grants - Academy Trust
Department for Education,ESFA,01/08/2022,Grants Expenditure,ESFA Funding Directorate,Gateway Academy,22AYF0817081,"258,913.29",Current grants - Academy Trust
Department for Education,ESFA,01/08/2022,Grants Expenditure,ESFA Funding Directorate,Herringham Primary Academy,22AYF0817084,"146,298.01",Current grants - Academy Trust
Department for Education,ESFA,01/08/2022,Grants Expenditure,ESFA Funding Directorate,Lansdowne Primary Academy,22AYF0817086,"232,917.38",Current grants - Academy Trust
Department for Education,ESFA,01/08/2022,Grants Expenditure,ESFA Funding Directorate,The Gateway Academy,22AYF0817089,"567,602.50",Current grants - Academy Trust
Department for Education,ESFA,01/08/2022,Grants Expenditure,ESFA Funding Directorate,The Gateway Primary Free School,22AYF0817091,"152,920.09",Current grants - Academy Trust
Department for Education,ESFA,01/08/2022,Grants Expenditure,ESFA Funding Directorate,Tilbury Pioneer Academy,22AYF0817093,"159,317.57",Current grants - Academy Trust
Department for Education,ESFA,01/08/2022,Grants Expenditure,ESFA Funding Directorate,The Romsey School,22AYF0817095,"521,118.71",Current grants - Academy Trust
Department for Education,ESFA,01/08/2022,Grants Expenditure,ESFA Funding Directorate,Oakfield Primary School,22AYF0817099,"52,635.54",Current grants - Academy Trust
Department for Education,ESFA,01/08/2022,Grants Expenditure,ESFA Funding Directorate,Birkenhead High School Academy,22AYF0817102,"398,068.34",Current grants - Academy Trust
Department for Education,ESFA,01/08/2022,Grants Expenditure,ESFA Funding Directorate,Birkenhead High School Academy,22AYF0817105,"63,277.76",Current grants - Academy Trust
Department for Education,ESFA,01/08/2022,Grants Expenditure,ESFA Funding Directorate,The Belvedere Academy,22AYF0817108,"331,068.30",Current grants - Academy Trust
Department for Education,ESFA,01/08/2022,Grants Expenditure,ESFA Funding Directorate,The Belvedere Academy,22AYF0817111,"111,153.25",Current grants - Academy Trust
Department for Education,ESFA,01/08/2022,Grants Expenditure,ESFA Funding Directorate,GEMS Didcot Primary Academy,22AYF0817115,"123,992.98",Current grants - Academy Trust
Department for Education,ESFA,01/08/2022,Grants Expenditure,ESFA Funding Directorate,Twickenham Primary Academy,22AYF0817118,"130,959.80",Current grants - Academy Trust
Department for Education,ESFA,01/08/2022,Grants Expenditure,ESFA Funding Directorate,Goffs Churchgate Academy,22AYF0817124,"227,535.64",Current grants - Academy Trust
Department for Education,ESFA,01/08/2022,Grants Expenditure,ESFA Funding Directorate,Goffs Academy,22AYF0817128,"531,848.07",Current grants - Academy Trust
Department for Education,ESFA,01/08/2022,Grants Expenditure,ESFA Funding Directorate,Goffs Academy,22AYF0817130,"143,732.60",Current grants - Academy Trust
Department for Education,ESFA,01/08/2022,Grants Expenditure,ESFA Funding Directorate,St Mary's Walthamstow C of E Primary School,22AYF0817135,"188,674.42",Current grants - Academy Trust
Department for Education,ESFA,01/08/2022,Grants Expenditure,ESFA Funding Directorate,St. Margaret's c of E Primary School,22AYF0817139,"142,207.49",Current grants - Academy Trust
Department for Education,ESFA,01/08/2022,Grants Expenditure,ESFA Funding Directorate,St. Saviour's c of E Primary School,22AYF0817143,"117,938.90",Current grants - Academy Trust
Department for Education,ESFA,01/08/2022,Grants Expenditure,ESFA Funding Directorate,George Dixon Academy,22AYF0817147,"500,999.89",Current grants - Academy Trust
Department for Education,ESFA,01/08/2022,Grants Expenditure,ESFA Funding Directorate,George Dixon Academy,22AYF0817149,"28,288.89",Current grants - Academy Trust
Department for Education,ESFA,01/08/2022,Grants Expenditure,ESFA Funding Directorate,George Dixon Academy,22AYF0817150,"39,027.94",Current grants - Academy Trust
Department for Education,ESFA,01/08/2022,Grants Expenditure,ESFA Funding Directorate,Bay House School,22AYF0817155,"776,123.44",Current grants - Academy Trust
Department for Education,ESFA,01/08/2022,Grants Expenditure,ESFA Funding Directorate,Bay House School,22AYF0817157,"171,447.21",Current grants - Academy Trust
Department for Education,ESFA,01/08/2022,Grants Expenditure,ESFA Funding Directorate,Brune Park Community School,22AYF0817161,"643,675.98",Current grants - Academy Trust
Department for Education,ESFA,01/08/2022,Grants Expenditure,ESFA Funding Directorate,Gomer Junior School,22AYF0817164,"73,012.97",Current grants - Academy Trust
Department for Education,ESFA,01/08/2022,Grants Expenditure,ESFA Funding Directorate,LWS Academy,22AYF0817167,"48,333.59",Current grants - Academy Trust
Department for Education,ESFA,01/08/2022,Grants Expenditure,ESFA Funding Directorate,Rowner Junior School,22AYF0817169,"72,545.79",Current grants - Academy Trust
Department for Education,ESFA,01/08/2022,Grants Expenditure,ESFA Funding Directorate,Ghyllside Primary School,22AYF0817173,"126,065.87",Current grants - Academy Trust
Department for Education,ESFA,01/08/2022,Grants Expenditure,ESFA Funding Directorate,Giffards Primary School,22AYF0817175,"142,931.85",Current grants - Academy Trust
Department for Education,ESFA,01/08/2022,Grants Expenditure,ESFA Funding Directorate,Gilbert Inglefield Academy,22AYF0817177,"189,737.16",Current grants - Academy Trust
Department for Education,ESFA,01/08/2022,Grants Expenditure,ESFA Funding Directorate,Gildredge House,22AYF0817181,"32,897.06",Current grants - Academy Trust
Department for Education,ESFA,01/08/2022,Grants Expenditure,ESFA Funding Directorate,Gildredge House,22AYF0817183,"450,581.61",Current grants - Academy Trust
Department for Education,ESFA,01/08/2022,Grants Expenditure,ESFA Funding Directorate,Gillotts School,22AYF0817187,"384,615.94",Current grants - Academy Trust
Department for Education,ESFA,01/08/2022,Grants Expenditure,ESFA Funding Directorate,Copleston High School,22AYF0817190,"652,027.48",Current grants - Academy Trust
Department for Education,ESFA,01/08/2022,Grants Expenditure,ESFA Funding Directorate,Copleston High School,22AYF0817192,"114,449.76",Current grants - Academy Trust
Department for Education,ESFA,01/08/2022,Grants Expenditure,ESFA Funding Directorate,Rose Hill Primary School,22AYF0817196,"92,774.02",Current grants - Academy Trust
Department for Education,ESFA,01/08/2022,Grants Expenditure,ESFA Funding Directorate,Britannia Primary and Nursery,22AYF0817198,"181,163.44",Current grants - Academy Trust
Department for Education,ESFA,01/08/2022,Grants Expenditure,ESFA Funding Directorate,Britannia Primary and Nursery,22AYF0817199,"35,500.92",Current grants - Academy Trust
Department for Education,ESFA,01/08/2022,Grants Expenditure,ESFA Funding Directorate,Carshalton High School for Girls,22AYF0817200,"603,778.20",Current grants - Academy Trust
Department for Education,ESFA,01/08/2022,Grants Expenditure,ESFA Funding Directorate,Carshalton High School for Girls,22AYF0817202,"81,508.79",Current grants - Academy Trust
Department for Education,ESFA,01/08/2022,Grants Expenditure,ESFA Funding Directorate,Nonsuch High School for Girls,22AYF0817204,"469,409.36",Current grants - Academy Trust
Department for Education,ESFA,01/08/2022,Grants Expenditure,ESFA Funding Directorate,Nonsuch High School for Girls,22AYF0817206,"179,299.96",Current grants - Academy Trust
Department for Education,ESFA,01/08/2022,Grants Expenditure,ESFA Funding Directorate,Wallington High School for Girls,22AYF0817208,"470,253.72",Current grants - Academy Trust
Department for Education,ESFA,01/08/2022,Grants Expenditure,ESFA Funding Directorate,Wallington High School for Girls,22AYF0817210,"198,378.55",Current grants - Academy Trust
Department for Education,ESFA,01/08/2022,Grants Expenditure,ESFA Funding Directorate,GLEBE ACADEMY,22AYF0817213,"77,510.90",Current grants - Academy Trust
Department for Education,ESFA,01/08/2022,Grants Expenditure,ESFA Funding Directorate,Aureus School,22AYF0817216,"340,523.15",Current grants - Academy Trust
Department for Education,ESFA,01/08/2022,Grants Expenditure,ESFA Funding Directorate,Banstead Infant School,22AYF0817219,"81,780.87",Current grants - Academy Trust
Department for Education,ESFA,01/08/2022,Grants Expenditure,ESFA Funding Directorate,Chestnut Park Primary School,22AYF0817222,"239,510.44",Current grants - Academy Trust
Department for Education,ESFA,01/08/2022,Grants Expenditure,ESFA Funding Directorate,Cordwalles Junior School,22AYF0817225,"73,701.03",Current grants - Academy Trust
Department for Education,ESFA,01/08/2022,Grants Expenditure,ESFA Funding Directorate,Cuddington Croft Primary School,22AYF0817229,"129,127.04",Current grants - Academy Trust
Department for Education,ESFA,01/08/2022,Grants Expenditure,ESFA Funding Directorate,Danetree Junior School,22AYF0817232,"202,684.58",Current grants - Academy Trust
Department for Education,ESFA,01/08/2022,Grants Expenditure,ESFA Funding Directorate,de Stafford School,22AYF0817235,"376,577.47",Current grants - Academy Trust
Department for Education,ESFA,01/08/2022,Grants Expenditure,ESFA Funding Directorate,Floreat Montague Park Primary School,22AYF0817239,"98,993.20",Current grants - Academy Trust
Department for Education,ESFA,01/08/2022,Grants Expenditure,ESFA Funding Directorate,Floreat Wandsworth Primary School,22AYF0817242,"142,145.97",Current grants - Academy Trust
Department for Education,ESFA,01/08/2022,Grants Expenditure,ESFA Funding Directorate,Forge Wood Primary School,22AYF0817245,"88,751.34",Current grants - Academy Trust
Department for Education,ESFA,01/08/2022,Grants Expenditure,ESFA Funding Directorate,Frogmore Junior School,22AYF0817249,"62,863.16",Current grants - Academy Trust
Department for Education,ESFA,01/08/2022,Grants Expenditure,ESFA Funding Directorate,Glyn School,22AYF0817253,"544,989.23",Current grants - Academy Trust
Department for Education,ESFA,01/08/2022,Grants Expenditure,ESFA Funding Directorate,Glyn School,22AYF0817255,"189,001.22",Current grants - Academy Trust
Department for Education,ESFA,01/08/2022,Grants Expenditure,ESFA Funding Directorate,Hammond School,22AYF0817259,"93,070.61",Current grants - Academy Trust
Department for Education,ESFA,01/08/2022,Grants Expenditure,ESFA Funding Directorate,Hillcroft Primary School,22AYF0817262,"127,508.53",Current grants - Academy Trust
Department for Education,ESFA,01/08/2022,Grants Expenditure,ESFA Funding Directorate,Lightwater Village School,22AYF0817266,"50,793.06",Current grants - Academy Trust
Department for Education,ESFA,01/08/2022,Grants Expenditure,ESFA Funding Directorate,Lime Tree Primary School,22AYF0817269,"130,567.10",Current grants - Academy Trust
Department for Education,ESFA,01/08/2022,Grants Expenditure,ESFA Funding Directorate,Longford Park Primary School,22AYF0817273,"46,276.50",Current grants - Academy Trust
Department for Education,ESFA,01/08/2022,Grants Expenditure,ESFA Funding Directorate,Lorraine School,22AYF0817277,"29,000.03",Current grants - Academy Trust
Department for Education,ESFA,01/08/2022,Grants Expenditure,ESFA Funding Directorate,Marden Lodge Primary School,22AYF0817281,"70,499.02",Current grants - Academy Trust
Department for Education,ESFA,01/08/2022,Grants Expenditure,ESFA Funding Directorate,Meridian High School,22AYF0817284,"351,077.51",Current grants - Academy Trust
Department for Education,ESFA,01/08/2022,Grants Expenditure,ESFA Funding Directorate,Rosebery School,22AYF0817292,"518,575.20",Current grants - Academy Trust
Department for Education,ESFA,01/08/2022,Grants Expenditure,ESFA Funding Directorate,Rosebery School,22AYF0817294,"100,382.33",Current grants - Academy Trust
Department for Education,ESFA,01/08/2022,Grants Expenditure,ESFA Funding Directorate,Salfords Primary School,22AYF0817298,"109,231.71",Current grants - Academy Trust
Department for Education,ESFA,01/08/2022,Grants Expenditure,ESFA Funding Directorate,Southgate Primary School,22AYF0817302,"115,932.04",Current grants - Academy Trust
Department for Education,ESFA,01/08/2022,Grants Expenditure,ESFA Funding Directorate,Springfield Primary School,22AYF0817305,"123,350.67",Current grants - Academy Trust
Department for Education,ESFA,01/08/2022,Grants Expenditure,ESFA Funding Directorate,The Beacon School,22AYF0817309,"550,679.53",Current grants - Academy Trust
Department for Education,ESFA,01/08/2022,Grants Expenditure,ESFA Funding Directorate,The Beacon School,22AYF0817311,"64,390.80",Current grants - Academy Trust
Department for Education,ESFA,01/08/2022,Grants Expenditure,ESFA Funding Directorate,Warlingham Village Primary School,22AYF0817315,"66,391.92",Current grants - Academy Trust
Department for Education,ESFA,01/08/2022,Grants Expenditure,ESFA Funding Directorate,Warren Mead Junior School,22AYF0817319,"90,213.08",Current grants - Academy Trust
Department for Education,ESFA,01/08/2022,Grants Expenditure,ESFA Funding Directorate,Wheatfield Primary School,22AYF0817322,"61,892.34",Current grants - Academy Trust
Department for Education,ESFA,01/08/2022,Grants Expenditure,ESFA Funding Directorate,Whyteleafe Primary School,22AYF0817325,"129,082.65",Current grants - Academy Trust
Department for Education,ESFA,01/08/2022,Grants Expenditure,ESFA Funding Directorate,William Morris Primary School,22AYF0817328,"56,548.05",Current grants - Academy Trust
Department for Education,ESFA,01/08/2022,Grants Expenditure,ESFA Funding Directorate,Windmill Primary School,22AYF0817331,"60,893.40",Current grants - Academy Trust
Department for Education,ESFA,01/08/2022,Grants Expenditure,ESFA Funding Directorate,Merstham Primary school,22AYF0817335,"67,113.60",Current grants - Academy Trust
Department for Education,ESFA,01/08/2022,Grants Expenditure,ESFA Funding Directorate,Aureus Primary School,22AYF0817338,"93,713.43",Current grants - Academy Trust
Department for Education,ESFA,01/08/2022,Grants Expenditure,ESFA Funding Directorate,Merstham Park School,22AYF0817342,"201,078.77",Current grants - Academy Trust
Department for Education,ESFA,01/08/2022,Grants Expenditure,ESFA Funding Directorate,The Vale Primary School,22AYF0817347,"53,053.76",Current grants - Academy Trust
Department for Education,ESFA,01/08/2022,Grants Expenditure,ESFA Funding Directorate,Hardwick Primary School,22AYF0817350,"64,568.91",Current grants - Academy Trust
Department for Education,ESFA,01/08/2022,Grants Expenditure,ESFA Funding Directorate,Warren Mead Infant School,22AYF0817353,"63,416.79",Current grants - Academy Trust
Department for Education,ESFA,01/08/2022,Grants Expenditure,ESFA Funding Directorate,Manor Primary School,22AYF0817356,"114,513.12",Current grants - Academy Trust
Department for Education,ESFA,01/08/2022,Grants Expenditure,ESFA Funding Directorate,Kilnwood Vale Primary School,22AYF0817359,"36,302.89",Current grants - Academy Trust
Department for Education,ESFA,01/08/2022,Grants Expenditure,ESFA Funding Directorate,Global Academy UTC Trust Limited,22AYF0817368,"94,121.00",Current grants - Academy Trust
Department for Education,ESFA,01/08/2022,Grants Expenditure,ESFA Funding Directorate,Global Academy UTC Trust Limited,22AYF0817369,"84,255.54",Current grants - Academy Trust
Department for Education,ESFA,01/08/2022,Grants Expenditure,ESFA Funding Directorate,Bishops Cleeve Primary School,22AYF0817373,"188,147.47",Current grants - Academy Trust
Department for Education,ESFA,01/08/2022,Grants Expenditure,ESFA Funding Directorate,Bishops Cleeve Primary School,22AYF0817374,"25,033.40",Current grants - Academy Trust
Department for Education,ESFA,01/08/2022,Grants Expenditure,ESFA Funding Directorate,Longford Park Primary Academy,22AYF0817376,"58,898.27",Current grants - Academy Trust
Department for Education,ESFA,01/08/2022,Grants Expenditure,ESFA Funding Directorate,Rowanfield Infant School,22AYF0817380,"84,971.46",Current grants - Academy Trust
Department for Education,ESFA,01/08/2022,Grants Expenditure,ESFA Funding Directorate,Rowanfield Junior School,22AYF0817384,"118,901.30",Current grants - Academy Trust
Department for Education,ESFA,01/08/2022,Grants Expenditure,ESFA Funding Directorate,Springbank Primary Academy,22AYF0817387,"141,195.56",Current grants - Academy Trust
Department for Education,ESFA,01/08/2022,Grants Expenditure,ESFA Funding Directorate,Badsey First School,22AYF0817390,"49,132.43",Current grants - Academy Trust
Department for Education,ESFA,01/08/2022,Grants Expenditure,ESFA Funding Directorate,Tredington Primary School,22AYF0817394,"26,579.22",Current grants - Academy Trust
Department for Education,ESFA,01/08/2022,Grants Expenditure,ESFA Funding Directorate,Glyne Gap School,22AYF0817398,"65,000.33",Current grants - Academy Trust
Department for Education,ESFA,01/08/2022,Grants Expenditure,ESFA Funding Directorate,Godalming College,22AYF0817401,"773,054.32",Current grants - Academy Trust
Department for Education,ESFA,01/08/2022,Grants Expenditure,ESFA Funding Directorate,Goddard Park Community Primary School,22AYF0817405,"218,570.20",Current grants - Academy Trust
Department for Education,ESFA,01/08/2022,Grants Expenditure,ESFA Funding Directorate,Godinton Primary School,22AYF0817408,"122,693.30",Current grants - Academy Trust
Department for Education,ESFA,01/08/2022,Grants Expenditure,ESFA Funding Directorate,Goldington Academy,22AYF0817411,"370,692.95",Current grants - Academy Trust
Department for Education,ESFA,01/08/2022,Grants Expenditure,ESFA Funding Directorate,Goldington Green Academy,22AYF0817414,"197,795.33",Current grants - Academy Trust
Department for Education,ESFA,01/08/2022,Grants Expenditure,ESFA Funding Directorate,Goldsworth Primary School,22AYF0817418,"199,032.88",Current grants - Academy Trust
Department for Education,ESFA,01/08/2022,Grants Expenditure,ESFA Funding Directorate,St John's Primary School,22AYF0817421,"66,526.15",Current grants - Academy Trust
Department for Education,ESFA,01/08/2022,Grants Expenditure,ESFA Funding Directorate,Knaphill School,22AYF0817425,"94,364.54",Current grants - Academy Trust
Department for Education,ESFA,01/08/2022,Grants Expenditure,ESFA Funding Directorate,The Knaphill Lower School,22AYF0817429,"70,540.58",Current grants - Academy Trust
Department for Education,ESFA,01/08/2022,Grants Expenditure,ESFA Funding Directorate,Good Shepherd Catholic Primary and Nursery School,22AYF0817433,"85,060.27",Current grants - Academy Trust
Department for Education,ESFA,01/08/2022,Grants Expenditure,ESFA Funding Directorate,Gordon's School,22AYF0817436,"123,433.54",Current grants - Academy Trust
Department for Education,ESFA,01/08/2022,Grants Expenditure,ESFA Funding Directorate,Gordon's School,22AYF0817439,"270,291.29",Current grants - Academy Trust
Department for Education,ESFA,01/08/2022,Grants Expenditure,ESFA Funding Directorate,Gotherington Primary School,22AYF0817441,"60,613.71",Current grants - Academy Trust
Department for Education,ESFA,01/08/2022,Grants Expenditure,ESFA Funding Directorate,Graham James Primary Academy,22AYF0817444,"131,346.82",Current grants - Academy Trust
Department for Education,ESFA,01/08/2022,Grants Expenditure,ESFA Funding Directorate,Featherstone High School,22AYF0817446,"755,862.33",Current grants - Academy Trust
Department for Education,ESFA,01/08/2022,Grants Expenditure,ESFA Funding Directorate,Featherstone High School,22AYF0817448,"180,050.37",Current grants - Academy Trust
Department for Education,ESFA,01/08/2022,Grants Expenditure,ESFA Funding Directorate,Woodlands Academy,22AYF0817454,"76,161.04",Current grants - Academy Trust
Department for Education,ESFA,01/08/2022,Grants Expenditure,ESFA Funding Directorate,Grasmere Academy,22AYF0817457,"37,485.58",Current grants - Academy Trust
Department for Education,ESFA,01/08/2022,Grants Expenditure,ESFA Funding Directorate,Grasvenor Avenue Infant School,22AYF0817461,"27,912.89",Current grants - Academy Trust
Department for Education,ESFA,01/08/2022,Grants Expenditure,ESFA Funding Directorate,Graveney Primary School,22AYF0817464,"30,873.61",Current grants - Academy Trust
Department for Education,ESFA,01/08/2022,Grants Expenditure,ESFA Funding Directorate,Graveney School,22AYF0817467,"374,725.74",Current grants - Academy Trust
Department for Education,ESFA,01/08/2022,Grants Expenditure,ESFA Funding Directorate,Graveney School,22AYF0817470,"710,666.35",Current grants - Academy Trust
Department for Education,ESFA,01/08/2022,Grants Expenditure,ESFA Funding Directorate,Tooting Primary School,22AYF0817474,"166,498.23",Current grants - Academy Trust
Department for Education,ESFA,01/08/2022,Grants Expenditure,ESFA Funding Directorate,Franciscan Primary School,22AYF0817478,"118,945.21",Current grants - Academy Trust
Department for Education,ESFA,01/08/2022,Grants Expenditure,ESFA Funding Directorate,Copley Academy,22AYF0817481,"311,554.72",Current grants - Academy Trust
Department for Education,ESFA,01/08/2022,Grants Expenditure,ESFA Funding Directorate,Middleton Technology School,22AYF0817485,"632,633.87",Current grants - Academy Trust
Department for Education,ESFA,01/08/2022,Grants Expenditure,ESFA Funding Directorate,New Charter Academy,22AYF0817489,"649,070.80",Current grants - Academy Trust
Department for Education,ESFA,01/08/2022,Grants Expenditure,ESFA Funding Directorate,Silver Springs Primary Academy,22AYF0817493,"140,844.27",Current grants - Academy Trust
Department for Education,ESFA,01/08/2022,Grants Expenditure,ESFA Funding Directorate,Great Baddow High School,22AYF0817497,"563,033.76",Current grants - Academy Trust
Department for Education,ESFA,01/08/2022,Grants Expenditure,ESFA Funding Directorate,Great Baddow High School,22AYF0817500,"82,552.19",Current grants - Academy Trust
